"Plot Title: Ridge_ground"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20298810, SEN S/N: 20298810)","RH, % (LGR S/N: 20298810, SEN S/N: 20298810)","DewPt, °C (LGR S/N: 20298810, SEN S/N: 20298810)"
11529,07/19/24 08:00:00 AM,16.796,92.804,15.383
11530,07/19/24 08:15:00 AM,16.987,92.774,15.568
11531,07/19/24 08:30:00 AM,17.344,91.382,15.714
11532,07/19/24 08:45:00 AM,17.819,90.273,16.017
11533,07/19/24 09:00:00 AM,18.176,89.985,16.327
11534,07/19/24 09:15:00 AM,18.747,88.696,16.690
11535,07/19/24 09:30:00 AM,19.127,87.185,16.823
11536,07/19/24 09:45:00 AM,19.841,85.681,17.279
11537,07/19/24 10:00:00 AM,20.269,83.427,17.318
11538,07/19/24 10:15:00 AM,20.889,82.616,17.785
11539,07/19/24 10:30:00 AM,21.318,81.391,17.989
11540,07/19/24 10:45:00 AM,22.226,78.635,18.371
11541,07/19/24 11:00:00 AM,23.016,76.240,18.682
11542,07/19/24 11:15:00 AM,23.593,74.730,18.943
11543,07/19/24 11:30:00 AM,24.581,73.490,19.647
11544,07/19/24 11:45:00 AM,24.484,72.441,19.337
11545,07/19/24 12:00:00 PM,25.550,70.508,19.952
11546,07/19/24 12:15:00 PM,24.823,69.391,19.011
11547,07/19/24 12:30:00 PM,25.016,66.456,18.540
11548,07/19/24 12:45:00 PM,26.744,64.261,19.670
11549,07/19/24 01:00:00 PM,27.776,61.724,20.023
11550,07/19/24 01:15:00 PM,26.916,57.704,18.169
11551,07/19/24 01:30:00 PM,26.378,64.505,19.380
11552,07/19/24 01:45:00 PM,26.671,60.992,18.795
11553,07/19/24 02:00:00 PM,27.235,60.183,19.120
11554,07/19/24 02:15:00 PM,26.231,57.757,17.542
11555,07/19/24 02:30:00 PM,26.916,55.729,17.630
11556,07/19/24 02:45:00 PM,27.456,55.271,18.006
11557,07/19/24 03:00:00 PM,27.235,56.153,18.045
11558,07/19/24 03:15:00 PM,26.793,57.311,17.949
11559,07/19/24 03:30:00 PM,27.136,57.268,18.258
11560,07/19/24 03:45:00 PM,27.038,56.721,18.018
11561,07/19/24 04:00:00 PM,26.965,55.264,17.547
11562,07/19/24 04:15:00 PM,27.579,55.857,18.285
11563,07/19/24 04:30:00 PM,27.776,55.412,18.344
11564,07/19/24 04:45:00 PM,27.702,54.928,18.139
11565,07/19/24 05:00:00 PM,27.308,54.081,17.531
11566,07/19/24 05:15:00 PM,27.407,53.556,17.471
11567,07/19/24 05:30:00 PM,27.628,54.696,18.004
11568,07/19/24 05:45:00 PM,27.702,54.865,18.121
11569,07/19/24 06:00:00 PM,27.530,53.573,17.590
11570,07/19/24 06:15:00 PM,27.112,53.990,17.323
11571,07/19/24 06:30:00 PM,26.793,56.182,17.641
11572,07/19/24 06:45:00 PM,26.916,56.200,17.761
11573,07/19/24 07:00:00 PM,26.695,56.482,17.632
11574,07/19/24 07:15:00 PM,26.426,58.286,17.865
11575,07/19/24 07:30:00 PM,25.720,65.488,18.986
11576,07/19/24 07:45:00 PM,25.768,63.334,18.521
11577,07/19/24 08:00:00 PM,25.501,64.540,18.555
11578,07/19/24 08:15:00 PM,25.113,67.677,18.909
11579,07/19/24 08:30:00 PM,24.122,73.372,19.180
11580,07/19/24 08:45:00 PM,23.737,76.530,19.439
11581,07/19/24 09:00:00 PM,23.424,76.958,19.218
11582,07/19/24 09:15:00 PM,23.088,77.926,19.077
11583,07/19/24 09:30:00 PM,22.968,77.901,18.956
11584,07/19/24 09:45:00 PM,23.665,71.048,18.255
11585,07/19/24 10:00:00 PM,22.944,73.378,18.043
11586,07/19/24 10:15:00 PM,22.944,72.998,17.965
11587,07/19/24 10:30:00 PM,22.681,73.210,17.754
11588,07/19/24 10:45:00 PM,22.872,71.900,17.670
11589,07/19/24 11:00:00 PM,22.872,71.018,17.486
11590,07/19/24 11:15:00 PM,22.944,69.702,17.276
11591,07/19/24 11:30:00 PM,22.561,70.989,17.180
11592,07/19/24 11:45:00 PM,22.441,71.202,17.109
11593,07/20/24 12:00:00 AM,22.274,71.698,17.051
11594,07/20/24 12:15:00 AM,22.058,72.419,16.991
11595,07/20/24 12:30:00 AM,22.058,73.090,17.128
11596,07/20/24 12:45:00 AM,22.274,70.935,16.892
11597,07/20/24 01:00:00 AM,21.795,72.573,16.769
11598,07/20/24 01:15:00 AM,21.318,75.495,16.888
11599,07/20/24 01:30:00 AM,21.008,75.893,16.665
11600,07/20/24 01:45:00 AM,20.746,77.101,16.640
11601,07/20/24 02:00:00 AM,20.650,77.252,16.576
11602,07/20/24 02:15:00 AM,20.460,80.220,16.938
11603,07/20/24 02:30:00 AM,20.174,82.458,17.056
11604,07/20/24 02:45:00 AM,20.412,78.626,16.601
11605,07/20/24 03:00:00 AM,20.031,82.706,16.959
11606,07/20/24 03:15:00 AM,19.389,85.769,16.848
11607,07/20/24 03:30:00 AM,19.888,82.535,16.789
11608,07/20/24 03:45:00 AM,19.151,87.109,16.834
11609,07/20/24 04:00:00 AM,19.199,86.109,16.717
11610,07/20/24 04:15:00 AM,18.961,86.764,16.590
11611,07/20/24 04:30:00 AM,18.628,87.448,16.372
11612,07/20/24 04:45:00 AM,18.747,89.586,16.830
11613,07/20/24 05:00:00 AM,18.438,91.360,16.799
11614,07/20/24 05:15:00 AM,18.366,91.209,16.705
11615,07/20/24 05:30:00 AM,18.033,91.766,16.459
11616,07/20/24 05:45:00 AM,18.319,91.491,16.700
11617,07/20/24 06:00:00 AM,18.081,92.256,16.580
11618,07/20/24 06:15:00 AM,18.033,92.403,16.555
11619,07/20/24 06:30:00 AM,17.463,93.421,16.138
11620,07/20/24 06:45:00 AM,18.010,92.344,16.522
11621,07/20/24 07:00:00 AM,18.057,92.913,16.655
11622,07/20/24 07:15:00 AM,18.295,92.999,16.905
11623,07/20/24 07:30:00 AM,18.557,93.012,17.167
11624,07/20/24 07:45:00 AM,18.414,92.976,17.020
11625,07/20/24 08:00:00 AM,18.652,92.904,17.246
11626,07/20/24 08:15:00 AM,18.842,92.234,17.334
11627,07/20/24 08:30:00 AM,19.103,92.193,17.588
11628,07/20/24 08:45:00 AM,19.532,91.872,17.965
11629,07/20/24 09:00:00 AM,19.888,91.908,18.325
11630,07/20/24 09:15:00 AM,20.198,90.829,18.465
11631,07/20/24 09:30:00 AM,20.293,89.474,18.346
11632,07/20/24 09:45:00 AM,20.674,89.185,18.677
11633,07/20/24 10:00:00 AM,20.603,89.440,18.647
11634,07/20/24 10:15:00 AM,20.913,90.193,19.075
11635,07/20/24 10:30:00 AM,21.461,91.571,19.837
11636,07/20/24 10:45:00 AM,21.342,90.758,19.590
11637,07/20/24 11:00:00 AM,21.103,91.078,19.404
11638,07/20/24 11:15:00 AM,20.913,88.425,18.790
11639,07/20/24 11:30:00 AM,19.222,93.526,17.908
11640,07/20/24 11:45:00 AM,19.603,95.235,18.542
11641,07/20/24 12:00:00 PM,19.817,96.106,18.884
11642,07/20/24 12:15:00 PM,20.246,96.350,19.348
11643,07/20/24 12:30:00 PM,20.460,95.668,19.462
11644,07/20/24 12:45:00 PM,20.412,95.286,19.358
11645,07/20/24 01:00:00 PM,20.746,95.002,19.649
11646,07/20/24 01:15:00 PM,21.127,94.754,19.993
11647,07/20/24 01:30:00 PM,21.987,93.531,20.665
11648,07/20/24 01:45:00 PM,22.992,90.997,21.268
11649,07/20/24 02:00:00 PM,22.824,90.793,21.068
11650,07/20/24 02:15:00 PM,22.681,90.158,20.824
11651,07/20/24 02:30:00 PM,22.824,91.174,21.129
11652,07/20/24 02:45:00 PM,22.441,91.026,20.725
11653,07/20/24 03:00:00 PM,22.585,91.088,20.878
11654,07/20/24 03:15:00 PM,22.729,91.910,21.151
11655,07/20/24 03:30:00 PM,23.136,89.529,21.173
11656,07/20/24 03:45:00 PM,23.857,88.186,21.665
11657,07/20/24 04:00:00 PM,24.243,89.078,22.195
11658,07/20/24 04:15:00 PM,24.412,86.482,21.924
11659,07/20/24 04:30:00 PM,25.258,85.161,22.529
11660,07/20/24 04:45:00 PM,24.363,85.464,21.700
11661,07/20/24 05:00:00 PM,25.016,83.442,21.984
11662,07/20/24 05:15:00 PM,25.258,81.419,21.853
11663,07/20/24 05:30:00 PM,25.065,82.403,21.844
11664,07/20/24 05:45:00 PM,25.089,80.868,21.584
11665,07/20/24 06:00:00 PM,25.404,79.039,21.547
11666,07/20/24 06:15:00 PM,24.919,79.168,21.099
11667,07/20/24 06:30:00 PM,24.581,80.045,20.934
11668,07/20/24 06:45:00 PM,25.089,79.520,21.331
11669,07/20/24 07:00:00 PM,25.331,77.723,21.222
11670,07/20/24 07:15:00 PM,25.574,77.482,21.411
11671,07/20/24 07:30:00 PM,25.162,77.514,21.016
11672,07/20/24 07:45:00 PM,24.895,78.125,20.875
11673,07/20/24 08:00:00 PM,24.605,79.677,20.888
11674,07/20/24 08:15:00 PM,24.171,81.043,20.718
11675,07/20/24 08:30:00 PM,24.122,80.833,20.632
11676,07/20/24 08:45:00 PM,23.328,83.436,20.325
11677,07/20/24 09:00:00 PM,23.184,84.526,20.375
11678,07/20/24 09:15:00 PM,22.968,85.092,20.261
11679,07/20/24 09:30:00 PM,22.393,87.043,20.026
11680,07/20/24 09:45:00 PM,22.633,86.960,20.249
11681,07/20/24 10:00:00 PM,22.417,87.573,20.139
11682,07/20/24 10:15:00 PM,22.106,88.654,20.009
11683,07/20/24 10:30:00 PM,21.795,89.672,19.867
11684,07/20/24 10:45:00 PM,21.366,91.223,19.688
11685,07/20/24 11:00:00 PM,21.175,92.227,19.655
11686,07/20/24 11:15:00 PM,20.746,93.512,19.425
11687,07/20/24 11:30:00 PM,20.603,94.355,19.409
11688,07/20/24 11:45:00 PM,20.650,94.738,19.515
11689,07/21/24 12:00:00 AM,20.365,95.115,19.285
11690,07/21/24 12:15:00 AM,19.793,95.759,18.809
11691,07/21/24 12:30:00 AM,19.912,96.420,19.025
11692,07/21/24 12:45:00 AM,19.912,96.735,19.070
11693,07/21/24 01:00:00 AM,19.651,96.901,18.832
11694,07/21/24 01:15:00 AM,19.603,97.124,18.816
11695,07/21/24 01:30:00 AM,19.413,97.282,18.649
11696,07/21/24 01:45:00 AM,19.508,97.516,18.777
11697,07/21/24 02:00:00 AM,19.341,97.680,18.634
11698,07/21/24 02:15:00 AM,19.222,97.857,18.540
11699,07/21/24 02:30:00 AM,19.127,97.987,18.463
11700,07/21/24 02:45:00 AM,19.008,98.163,18.368
11701,07/21/24 03:00:00 AM,19.008,98.370,18.397
11702,07/21/24 03:15:00 AM,18.937,98.454,18.338
11703,07/21/24 03:30:00 AM,18.937,98.609,18.359
11704,07/21/24 03:45:00 AM,18.747,98.662,18.176
11705,07/21/24 04:00:00 AM,18.913,98.810,18.364
11706,07/21/24 04:15:00 AM,18.818,98.836,18.272
11707,07/21/24 04:30:00 AM,18.485,98.900,17.946
11708,07/21/24 04:45:00 AM,18.794,98.984,18.268
11709,07/21/24 05:00:00 AM,18.842,99.152,18.340
11710,07/21/24 05:15:00 AM,18.628,99.094,18.116
11711,07/21/24 05:30:00 AM,18.509,99.216,18.014
11712,07/21/24 05:45:00 AM,18.414,99.242,17.922
11713,07/21/24 06:00:00 AM,18.747,99.332,18.269
11714,07/21/24 06:15:00 AM,18.652,99.306,18.170
11715,07/21/24 06:30:00 AM,18.604,99.396,18.135
11716,07/21/24 06:45:00 AM,18.461,99.409,17.993
11717,07/21/24 07:00:00 AM,18.747,99.538,18.297
11718,07/21/24 07:15:00 AM,18.794,99.422,18.329
11719,07/21/24 07:30:00 AM,19.199,99.558,18.754
11720,07/21/24 07:45:00 AM,19.175,99.552,18.730
11721,07/21/24 08:00:00 AM,19.222,99.590,18.783
11722,07/21/24 08:15:00 AM,19.222,99.616,18.786
11723,07/21/24 08:30:00 AM,19.365,99.681,18.939
11724,07/21/24 08:45:00 AM,19.746,99.707,19.325
11725,07/21/24 09:00:00 AM,19.888,99.694,19.467
11726,07/21/24 09:15:00 AM,19.841,99.707,19.421
11727,07/21/24 09:30:00 AM,19.865,99.791,19.456
11728,07/21/24 09:45:00 AM,19.865,99.791,19.456
11729,07/21/24 10:00:00 AM,20.365,99.876,19.971
11730,07/21/24 10:15:00 AM,20.055,99.843,19.655
11731,07/21/24 10:30:00 AM,20.174,99.875,19.779
11732,07/21/24 10:45:00 AM,20.531,99.921,20.145
11733,07/21/24 11:00:00 AM,20.746,99.928,20.361
11734,07/21/24 11:15:00 AM,20.913,99.895,20.524
11735,07/21/24 11:30:00 AM,20.960,99.882,20.571
11736,07/21/24 11:45:00 AM,21.366,99.889,20.979
11737,07/21/24 12:00:00 PM,21.867,99.921,21.488
11738,07/21/24 12:15:00 PM,22.250,99.764,21.850
11739,07/21/24 12:30:00 PM,21.676,99.504,21.237
11740,07/21/24 12:45:00 PM,21.604,99.433,21.155
11741,07/21/24 01:00:00 PM,21.461,99.316,20.994
11742,07/21/24 01:15:00 PM,21.557,99.394,21.101
11743,07/21/24 01:30:00 PM,21.604,99.485,21.162
11744,07/21/24 01:45:00 PM,21.509,99.615,21.085
11745,07/21/24 02:00:00 PM,21.819,99.647,21.401
11746,07/21/24 02:15:00 PM,22.011,99.647,21.593
11747,07/21/24 02:30:00 PM,22.345,99.737,21.943
11748,07/21/24 02:45:00 PM,22.992,99.624,22.577
11749,07/21/24 03:00:00 PM,23.280,99.072,22.786
11750,07/21/24 03:15:00 PM,24.098,98.366,23.504
11751,07/21/24 03:30:00 PM,24.195,96.583,23.335
11752,07/21/24 03:45:00 PM,24.508,95.513,23.486
11753,07/21/24 04:00:00 PM,24.823,94.056,23.574
11754,07/21/24 04:15:00 PM,24.798,92.801,23.352
11755,07/21/24 04:30:00 PM,25.525,90.955,23.777
11756,07/21/24 04:45:00 PM,25.647,88.995,23.572
11757,07/21/24 05:00:00 PM,25.647,88.939,23.563
11758,07/21/24 05:15:00 PM,25.768,86.569,23.278
11759,07/21/24 05:30:00 PM,26.158,84.686,23.330
11760,07/21/24 05:45:00 PM,26.036,85.054,23.276
11761,07/21/24 06:00:00 PM,26.378,84.111,23.443
11762,07/21/24 06:15:00 PM,24.774,88.207,22.576
11763,07/21/24 06:30:00 PM,24.291,89.282,22.277
11764,07/21/24 06:45:00 PM,23.400,86.083,20.858
11765,07/21/24 07:00:00 PM,23.761,92.001,22.193
11766,07/21/24 07:15:00 PM,23.448,90.535,21.646
11767,07/21/24 07:30:00 PM,23.184,94.612,22.025
11768,07/21/24 07:45:00 PM,22.920,95.133,21.841
11769,07/21/24 08:00:00 PM,22.848,95.435,21.815
11770,07/21/24 08:15:00 PM,22.657,96.105,21.724
11771,07/21/24 08:30:00 PM,22.465,96.930,21.655
11772,07/21/24 08:45:00 PM,22.345,97.428,21.609
11773,07/21/24 09:00:00 PM,22.321,97.474,21.591
11774,07/21/24 09:15:00 PM,22.298,97.679,21.597
11775,07/21/24 09:30:00 PM,22.178,97.858,21.504
11776,07/21/24 09:45:00 PM,22.058,98.220,21.436
11777,07/21/24 10:00:00 PM,22.058,98.509,21.478
11778,07/21/24 10:15:00 PM,21.963,98.693,21.409
11779,07/21/24 10:30:00 PM,21.772,98.851,21.240
11780,07/21/24 10:45:00 PM,21.963,99.007,21.454
11781,07/21/24 11:00:00 PM,21.795,99.119,21.302
11782,07/21/24 11:15:00 PM,21.724,99.256,21.249
11783,07/21/24 11:30:00 PM,21.604,99.303,21.136
11784,07/21/24 11:45:00 PM,21.509,99.459,21.062
11785,07/22/24 12:00:00 AM,21.413,99.512,20.974
11786,07/22/24 12:15:00 AM,21.390,99.609,20.964
11787,07/22/24 12:30:00 AM,21.223,99.694,20.808
11788,07/22/24 12:45:00 AM,21.151,99.778,20.748
11789,07/22/24 01:00:00 AM,21.151,99.830,20.755
11790,07/22/24 01:15:00 AM,21.318,99.928,20.937
11791,07/22/24 01:30:00 AM,21.318,99.954,20.940
11792,07/22/24 01:45:00 AM,21.366,99.993,20.994
11793,07/22/24 02:00:00 AM,20.889,100.000,20.525
11794,07/22/24 02:15:00 AM,20.841,100.000,20.475
11795,07/22/24 02:30:00 AM,21.175,100.000,20.824
11796,07/22/24 02:45:00 AM,20.793,100.000,20.440
11797,07/22/24 03:00:00 AM,20.770,100.000,20.437
11798,07/22/24 03:15:00 AM,20.698,100.000,20.362
11799,07/22/24 03:30:00 AM,20.650,100.000,20.334
11800,07/22/24 03:45:00 AM,19.936,100.000,19.624
11801,07/22/24 04:00:00 AM,19.651,100.000,19.340
11802,07/22/24 04:15:00 AM,19.674,100.000,19.372
11803,07/22/24 04:30:00 AM,19.532,100.000,19.233
11804,07/22/24 04:45:00 AM,19.413,100.000,19.120
11805,07/22/24 05:00:00 AM,19.413,100.000,19.120
11806,07/22/24 05:15:00 AM,19.460,100.000,19.169
11807,07/22/24 05:30:00 AM,19.532,100.000,19.244
11808,07/22/24 05:45:00 AM,19.460,100.000,19.169
11809,07/22/24 06:00:00 AM,19.532,100.000,19.244
11810,07/22/24 06:15:00 AM,19.460,100.000,19.169
11811,07/22/24 06:30:00 AM,19.413,100.000,19.127
11812,07/22/24 06:45:00 AM,19.413,100.000,19.134
11813,07/22/24 07:00:00 AM,19.532,100.000,19.258
11814,07/22/24 07:15:00 AM,19.555,100.000,19.279
11815,07/22/24 07:30:00 AM,19.603,100.000,19.332
11816,07/22/24 07:45:00 AM,19.555,100.000,19.290
11817,07/22/24 08:00:00 AM,19.436,100.000,19.173
11818,07/22/24 08:15:00 AM,19.603,100.000,19.346
11819,07/22/24 08:30:00 AM,19.841,100.000,19.588
11820,07/22/24 08:45:00 AM,20.150,100.000,19.897
11821,07/22/24 09:00:00 AM,20.007,100.000,19.755
11822,07/22/24 09:15:00 AM,20.103,100.000,19.840
11823,07/22/24 09:30:00 AM,20.627,100.000,20.366
11824,07/22/24 09:45:00 AM,20.746,100.000,20.487
11825,07/22/24 10:00:00 AM,20.746,100.000,20.480
11826,07/22/24 10:15:00 AM,21.342,100.000,21.081
11827,07/22/24 10:30:00 AM,21.509,100.000,21.223
11828,07/22/24 10:45:00 AM,21.987,100.000,21.671
11829,07/22/24 11:00:00 AM,21.891,99.145,21.402
11830,07/22/24 11:15:00 AM,23.545,97.955,22.888
11831,07/22/24 11:30:00 AM,24.581,93.724,23.281
11832,07/22/24 11:45:00 AM,24.002,89.599,22.043
11833,07/22/24 12:00:00 PM,24.726,88.224,22.531
11834,07/22/24 12:15:00 PM,24.750,87.451,22.424
11835,07/22/24 12:30:00 PM,24.823,84.134,21.918
11836,07/22/24 12:45:00 PM,25.550,85.480,22.872
11837,07/22/24 01:00:00 PM,25.380,83.380,22.330
11838,07/22/24 01:15:00 PM,25.890,78.822,21.979
11839,07/22/24 01:30:00 PM,26.793,79.530,22.997
11840,07/22/24 01:45:00 PM,26.524,79.907,22.806
11841,07/22/24 02:00:00 PM,26.867,74.019,21.966
11842,07/22/24 02:15:00 PM,26.158,76.143,21.713
11843,07/22/24 02:30:00 PM,25.987,76.109,21.541
11844,07/22/24 02:45:00 PM,25.987,75.524,21.423
11845,07/22/24 03:00:00 PM,25.671,76.279,21.268
11846,07/22/24 03:15:00 PM,25.477,77.027,21.227
11847,07/22/24 03:30:00 PM,25.453,79.337,21.651
11848,07/22/24 03:45:00 PM,26.256,78.666,22.305
11849,07/22/24 04:00:00 PM,25.695,76.867,21.408
11850,07/22/24 04:15:00 PM,25.890,79.053,22.024
11851,07/22/24 04:30:00 PM,23.978,83.664,21.004
11852,07/22/24 04:45:00 PM,23.905,85.919,21.328
11853,07/22/24 05:00:00 PM,24.605,84.085,21.695
11854,07/22/24 05:15:00 PM,24.629,84.738,21.835
11855,07/22/24 05:30:00 PM,24.532,84.801,21.751
11856,07/22/24 05:45:00 PM,25.428,83.136,22.334
11857,07/22/24 06:00:00 PM,25.210,85.150,22.479
11858,07/22/24 06:15:00 PM,25.210,83.173,22.126
11859,07/22/24 06:30:00 PM,25.307,81.543,21.923
11860,07/22/24 06:45:00 PM,25.307,80.743,21.774
11861,07/22/24 07:00:00 PM,25.065,85.455,22.389
11862,07/22/24 07:15:00 PM,25.574,79.103,21.725
11863,07/22/24 07:30:00 PM,25.695,79.359,21.893
11864,07/22/24 07:45:00 PM,25.695,79.906,21.997
11865,07/22/24 08:00:00 PM,25.307,80.456,21.721
11866,07/22/24 08:15:00 PM,24.774,86.649,22.310
11867,07/22/24 08:30:00 PM,24.412,87.123,22.034
11868,07/22/24 08:45:00 PM,24.002,88.993,21.943
11869,07/22/24 09:00:00 PM,23.280,91.693,21.665
11870,07/22/24 09:15:00 PM,23.160,92.721,21.708
11871,07/22/24 09:30:00 PM,22.872,93.404,21.528
11872,07/22/24 09:45:00 PM,22.753,94.422,21.565
11873,07/22/24 10:00:00 PM,22.633,94.472,21.453
11874,07/22/24 10:15:00 PM,22.513,94.869,21.394
11875,07/22/24 10:30:00 PM,22.274,95.873,21.306
11876,07/22/24 10:45:00 PM,22.345,95.892,21.381
11877,07/22/24 11:00:00 PM,22.034,96.236,21.121
11878,07/22/24 11:15:00 PM,21.748,96.954,20.940
11879,07/22/24 11:30:00 PM,21.819,97.342,21.069
11880,07/22/24 11:45:00 PM,21.724,97.527,21.000
11881,07/23/24 12:00:00 AM,21.628,97.633,20.920
11882,07/23/24 12:15:00 AM,21.843,97.559,21.125
11883,07/23/24 12:30:00 AM,21.509,97.681,20.807
11884,07/23/24 12:45:00 AM,21.557,97.693,20.857
11885,07/23/24 01:00:00 AM,21.557,97.798,20.872
11886,07/23/24 01:15:00 AM,21.533,97.739,20.840
11887,07/23/24 01:30:00 AM,21.246,97.873,20.572
11888,07/23/24 01:45:00 AM,21.223,98.208,20.596
11889,07/23/24 02:00:00 AM,21.366,98.272,20.749
11890,07/23/24 02:15:00 AM,21.199,98.280,20.582
11891,07/23/24 02:30:00 AM,21.127,98.313,20.515
11892,07/23/24 02:45:00 AM,20.913,98.334,20.303
11893,07/23/24 03:00:00 AM,20.865,98.582,20.291
11894,07/23/24 03:15:00 AM,20.913,98.491,20.326
11895,07/23/24 03:30:00 AM,21.032,98.340,20.424
11896,07/23/24 03:45:00 AM,20.841,97.975,20.180
11897,07/23/24 04:00:00 AM,20.841,97.792,20.154
11898,07/23/24 04:15:00 AM,20.793,97.727,20.096
11899,07/23/24 04:30:00 AM,20.674,97.565,19.953
11900,07/23/24 04:45:00 AM,20.746,97.610,20.032
11901,07/23/24 05:00:00 AM,20.650,97.558,19.929
11902,07/23/24 05:15:00 AM,20.507,97.886,19.833
11903,07/23/24 05:30:00 AM,20.412,98.122,19.771
11904,07/23/24 05:45:00 AM,20.269,98.553,19.689
11905,07/23/24 06:00:00 AM,20.269,98.761,19.718
11906,07/23/24 06:15:00 AM,20.293,98.923,19.765
11907,07/23/24 06:30:00 AM,20.246,99.014,19.730
11908,07/23/24 06:45:00 AM,20.198,98.949,19.673
11909,07/23/24 07:00:00 AM,20.222,99.060,19.713
11910,07/23/24 07:15:00 AM,19.936,99.060,19.426
11911,07/23/24 07:30:00 AM,20.198,99.261,19.717
11912,07/23/24 07:45:00 AM,20.365,99.332,19.894
11913,07/23/24 08:00:00 AM,20.579,99.364,20.114
11914,07/23/24 08:15:00 AM,20.436,99.273,19.958
11915,07/23/24 08:30:00 AM,20.817,99.220,20.334
11916,07/23/24 08:45:00 AM,21.127,98.992,20.612
11917,07/23/24 09:00:00 AM,21.461,98.820,20.923
11918,07/23/24 09:15:00 AM,21.891,97.150,21.113
11919,07/23/24 09:30:00 AM,22.417,95.538,21.400
11920,07/23/24 09:45:00 AM,22.705,94.222,21.487
11921,07/23/24 10:00:00 AM,22.681,93.679,21.379
11922,07/23/24 10:15:00 AM,23.328,92.573,21.852
11923,07/23/24 10:30:00 AM,24.171,91.065,22.449
11924,07/23/24 10:45:00 AM,24.219,90.310,22.374
11925,07/23/24 11:00:00 AM,24.388,89.581,22.422
11926,07/23/24 11:15:00 AM,24.460,89.460,22.474
11927,07/23/24 11:30:00 AM,24.532,87.290,22.181
11928,07/23/24 11:45:00 AM,24.460,88.272,22.276
11929,07/23/24 12:00:00 PM,24.629,88.699,22.515
11930,07/23/24 12:15:00 PM,25.307,86.099,22.741
11931,07/23/24 12:30:00 PM,25.355,84.506,22.508
11932,07/23/24 12:45:00 PM,24.919,85.730,22.294
11933,07/23/24 01:00:00 PM,24.919,85.646,22.280
11934,07/23/24 01:15:00 PM,25.307,86.687,22.843
11935,07/23/24 01:30:00 PM,24.847,85.826,22.239
11936,07/23/24 01:45:00 PM,24.653,86.034,22.085
11937,07/23/24 02:00:00 PM,24.871,86.810,22.434
11938,07/23/24 02:15:00 PM,25.355,87.592,23.046
11939,07/23/24 02:30:00 PM,26.256,84.197,23.338
11940,07/23/24 02:45:00 PM,25.647,84.091,22.721
11941,07/23/24 03:00:00 PM,25.987,82.717,22.806
11942,07/23/24 03:15:00 PM,26.207,83.761,23.212
11943,07/23/24 03:30:00 PM,26.451,81.617,23.057
11944,07/23/24 03:45:00 PM,26.671,78.780,22.732
11945,07/23/24 04:00:00 PM,26.353,79.583,22.577
11946,07/23/24 04:15:00 PM,25.623,80.752,22.085
11947,07/23/24 04:30:00 PM,25.720,80.199,22.076
11948,07/23/24 04:45:00 PM,25.866,79.654,22.115
11949,07/23/24 05:00:00 PM,25.404,81.736,22.054
11950,07/23/24 05:15:00 PM,25.501,83.747,22.516
11951,07/23/24 05:30:00 PM,25.477,84.477,22.622
11952,07/23/24 05:45:00 PM,25.550,83.984,22.606
11953,07/23/24 06:00:00 PM,25.016,84.149,22.111
11954,07/23/24 06:15:00 PM,25.040,85.421,22.360
11955,07/23/24 06:30:00 PM,24.677,85.704,22.051
11956,07/23/24 06:45:00 PM,24.629,83.583,21.629
11957,07/23/24 07:00:00 PM,24.291,83.593,21.299
11958,07/23/24 07:15:00 PM,22.920,90.925,21.185
11959,07/23/24 07:30:00 PM,22.393,93.042,20.994
11960,07/23/24 07:45:00 PM,22.226,94.101,20.991
11961,07/23/24 08:00:00 PM,22.178,94.783,21.047
11962,07/23/24 08:15:00 PM,22.130,95.357,21.086
11963,07/23/24 08:30:00 PM,22.011,95.725,21.021
11964,07/23/24 08:45:00 PM,21.987,96.064,21.048
11965,07/23/24 09:00:00 PM,21.915,96.337,21.017
11966,07/23/24 09:15:00 PM,21.652,96.586,20.790
11967,07/23/24 09:30:00 PM,21.437,97.294,20.679
11968,07/23/24 09:45:00 PM,21.724,96.472,20.845
11969,07/23/24 10:00:00 PM,21.461,96.483,20.584
11970,07/23/24 10:15:00 PM,21.557,97.115,20.772
11971,07/23/24 10:30:00 PM,21.461,97.510,20.734
11972,07/23/24 10:45:00 PM,21.318,97.945,20.654
11973,07/23/24 11:00:00 PM,21.318,98.259,20.699
11974,07/23/24 11:15:00 PM,21.246,98.449,20.655
11975,07/23/24 11:30:00 PM,21.294,98.593,20.723
11976,07/23/24 11:45:00 PM,21.199,98.776,20.654
11977,07/24/24 12:00:00 AM,21.199,98.906,20.672
11978,07/24/24 12:15:00 AM,21.223,99.069,20.719
11979,07/24/24 12:30:00 AM,21.127,99.148,20.635
11980,07/24/24 12:45:00 AM,21.127,99.252,20.649
11981,07/24/24 01:00:00 AM,21.103,99.350,20.639
11982,07/24/24 01:15:00 AM,21.079,99.447,20.629
11983,07/24/24 01:30:00 AM,20.960,99.519,20.519
11984,07/24/24 01:45:00 AM,20.936,99.616,20.509
11985,07/24/24 02:00:00 AM,21.032,99.694,20.616
11986,07/24/24 02:15:00 AM,20.960,99.779,20.556
11987,07/24/24 02:30:00 AM,20.936,99.824,20.538
11988,07/24/24 02:45:00 AM,20.841,99.928,20.457
11989,07/24/24 03:00:00 AM,20.889,99.967,20.510
11990,07/24/24 03:15:00 AM,20.841,100.000,20.468
