"Plot Title: SL_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20061391, SEN S/N: 20061391, LBL: Temp)","RH, % (LGR S/N: 20061391, SEN S/N: 20061391, LBL: RH)","DewPt, °C (LGR S/N: 20061391, SEN S/N: 20061391)","Max: Temperature, °C (LGR S/N: 20061391)","Min: Temperature, °C (LGR S/N: 20061391)"
7354,07/22/24 03:15:00 AM,21.127,99.850,20.734,21.127,21.127
7355,07/22/24 03:30:00 AM,21.199,99.895,20.812,21.199,21.199
7356,07/22/24 03:45:00 AM,20.889,99.759,20.481,20.889,20.889
7357,07/22/24 04:00:00 AM,20.674,99.753,20.265,20.674,20.674
7358,07/22/24 04:15:00 AM,20.246,99.688,19.825,20.246,20.246
7359,07/22/24 04:30:00 AM,20.246,99.740,19.832,20.246,20.246
7360,07/22/24 04:45:00 AM,20.269,99.798,19.864,20.269,20.269
7361,07/22/24 05:00:00 AM,20.198,99.830,19.797,20.198,20.198
7362,07/22/24 05:15:00 AM,20.103,99.804,19.697,20.103,20.103
7363,07/22/24 05:30:00 AM,20.079,99.824,19.676,20.079,20.079
7364,07/22/24 05:45:00 AM,19.984,99.849,19.584,19.984,19.984
7365,07/22/24 06:00:00 AM,19.936,99.862,19.538,19.936,19.936
7366,07/22/24 06:15:00 AM,20.103,99.908,19.712,20.103,20.103
7367,07/22/24 06:30:00 AM,20.031,99.914,19.641,20.031,20.031
7368,07/22/24 06:45:00 AM,20.031,99.914,19.641,20.031,20.031
7369,07/22/24 07:00:00 AM,20.055,99.946,19.669,20.055,20.055
7370,07/22/24 07:15:00 AM,20.055,99.946,19.669,20.055,20.055
7371,07/22/24 07:30:00 AM,20.126,99.966,19.744,20.126,20.126
7372,07/22/24 07:45:00 AM,20.222,99.966,19.840,20.222,20.222
7373,07/22/24 08:00:00 AM,20.246,99.972,19.865,20.246,20.246
7374,07/22/24 08:15:00 AM,20.293,99.960,19.911,20.293,20.293
7375,07/22/24 08:30:00 AM,20.365,99.979,19.985,20.365,20.365
7376,07/22/24 08:45:00 AM,20.507,99.966,20.127,20.507,20.507
7377,07/22/24 09:00:00 AM,20.698,100.000,20.326,20.698,20.698
7378,07/22/24 09:15:00 AM,20.555,99.928,20.170,20.555,20.555
7379,07/22/24 09:30:00 AM,20.889,99.967,20.510,20.889,20.889
7380,07/22/24 09:45:00 AM,20.960,99.856,20.567,20.960,20.960
7381,07/22/24 10:00:00 AM,21.127,99.824,20.730,21.127,21.127
7382,07/22/24 10:15:00 AM,21.223,99.668,20.804,21.223,21.223
7383,07/22/24 10:30:00 AM,21.557,99.316,21.090,21.557,21.557
7384,07/22/24 10:45:00 AM,21.748,98.662,21.188,21.748,21.748
7385,07/22/24 11:00:00 AM,21.939,97.637,21.232,21.939,21.939
7386,07/22/24 11:15:00 AM,22.034,97.398,21.293,22.034,22.034
7387,07/22/24 11:30:00 AM,22.417,97.657,21.714,22.417,22.417
7388,07/22/24 11:45:00 AM,23.328,90.533,21.527,23.328,23.328
7389,07/22/24 12:00:00 PM,23.785,92.876,22.355,23.785,23.785
7390,07/22/24 12:15:00 PM,24.581,84.390,21.726,24.581,24.581
7391,07/22/24 12:30:00 PM,24.050,90.516,22.241,24.050,24.050
7392,07/22/24 12:45:00 PM,25.016,82.818,21.872,25.016,25.016
7393,07/22/24 01:00:00 PM,24.629,86.838,22.200,24.629,24.629
7394,07/22/24 01:15:00 PM,24.702,84.107,21.794,24.702,24.702
7395,07/22/24 01:30:00 PM,25.793,79.148,21.947,25.793,25.793
7396,07/22/24 01:45:00 PM,26.500,74.803,21.773,26.500,26.500
7397,07/22/24 02:00:00 PM,25.623,85.018,22.862,25.623,25.623
7398,07/22/24 02:15:00 PM,25.623,84.961,22.852,25.623,25.623
7399,07/22/24 02:30:00 PM,24.388,90.598,22.589,24.388,24.388
7400,07/22/24 02:45:00 PM,24.219,92.196,22.679,24.219,24.219
7401,07/22/24 03:00:00 PM,24.098,93.116,22.705,24.098,24.098
7402,07/22/24 03:15:00 PM,24.002,93.390,22.652,24.002,24.002
7403,07/22/24 03:30:00 PM,23.833,93.537,22.507,23.833,23.833
7404,07/22/24 03:45:00 PM,24.871,89.972,22.966,24.871,24.871
7405,07/22/24 04:00:00 PM,24.798,90.669,23.009,24.798,24.798
7406,07/22/24 04:15:00 PM,24.629,90.793,22.861,24.629,24.629
7407,07/22/24 04:30:00 PM,24.919,90.259,23.061,24.919,24.919
7408,07/22/24 04:45:00 PM,24.750,88.035,22.523,24.750,24.750
7409,07/22/24 05:00:00 PM,24.677,87.740,22.401,24.677,24.677
7410,07/22/24 05:15:00 PM,24.146,88.641,22.027,24.146,24.146
7411,07/22/24 05:30:00 PM,23.905,89.713,21.966,23.905,23.905
7412,07/22/24 05:45:00 PM,23.881,91.922,22.300,23.881,23.881
7413,07/22/24 06:00:00 PM,23.737,93.405,22.390,23.737,23.737
7414,07/22/24 06:15:00 PM,23.665,93.927,22.399,23.665,23.665
7415,07/22/24 06:30:00 PM,23.569,94.763,22.432,23.569,23.569
7416,07/22/24 06:45:00 PM,23.497,95.147,22.419,23.497,23.497
7417,07/22/24 07:00:00 PM,23.448,95.563,22.434,23.448,23.448
7418,07/22/24 07:15:00 PM,23.472,95.916,22.512,23.472,23.472
7419,07/22/24 07:30:00 PM,23.497,96.136,22.569,23.497,23.497
7420,07/22/24 07:45:00 PM,23.472,96.183,22.552,23.472,23.472
7421,07/22/24 08:00:00 PM,23.328,96.519,22.458,23.328,23.328
7422,07/22/24 08:15:00 PM,23.112,96.834,22.289,23.112,23.112
7423,07/22/24 08:30:00 PM,22.920,97.155,22.145,22.920,22.920
7424,07/22/24 08:45:00 PM,22.753,97.297,21.997,22.753,22.753
7425,07/22/24 09:00:00 PM,22.561,97.273,21.802,22.561,22.561
7426,07/22/24 09:15:00 PM,22.417,97.446,21.683,22.417,22.417
7427,07/22/24 09:30:00 PM,22.321,97.527,21.599,22.321,22.321
7428,07/22/24 09:45:00 PM,22.202,97.680,21.502,22.202,22.202
7429,07/22/24 10:00:00 PM,22.154,97.746,21.463,22.154,22.154
7430,07/22/24 10:15:00 PM,22.034,97.793,21.350,22.034,22.034
7431,07/22/24 10:30:00 PM,21.915,97.998,21.260,21.915,21.915
7432,07/22/24 10:45:00 PM,21.795,98.124,21.159,21.795,21.795
7433,07/22/24 11:00:00 PM,21.676,98.250,21.057,21.676,21.676
7434,07/22/24 11:15:00 PM,21.557,98.428,20.963,21.557,21.557
7435,07/22/24 11:30:00 PM,21.437,98.553,20.861,21.437,21.437
7436,07/22/24 11:45:00 PM,21.366,98.612,20.798,21.366,21.366
7437,07/23/24 12:00:00 AM,21.294,98.671,20.734,21.294,21.294
7438,07/23/24 12:15:00 AM,21.199,98.698,20.642,21.199,21.199
7439,07/23/24 12:30:00 AM,21.175,98.770,20.629,21.175,21.175
7440,07/23/24 12:45:00 AM,21.127,98.835,20.590,21.127,21.127
7441,07/23/24 01:00:00 AM,21.056,98.868,20.523,21.056,21.056
7442,07/23/24 01:15:00 AM,21.079,98.927,20.555,21.079,21.079
7443,07/23/24 01:30:00 AM,21.079,98.979,20.563,21.079,21.079
7444,07/23/24 01:45:00 AM,21.079,99.083,20.577,21.079,21.079
7445,07/23/24 02:00:00 AM,21.056,99.129,20.560,21.056,21.056
7446,07/23/24 02:15:00 AM,21.032,99.174,20.543,21.032,21.032
7447,07/23/24 02:30:00 AM,20.984,99.265,20.508,20.984,20.984
7448,07/23/24 02:45:00 AM,20.841,99.279,20.366,20.841,20.841
7449,07/23/24 03:00:00 AM,20.841,99.331,20.373,20.841,20.841
7450,07/23/24 03:15:00 AM,20.770,99.311,20.299,20.770,20.770
7451,07/23/24 03:30:00 AM,20.674,99.338,20.206,20.674,20.674
7452,07/23/24 03:45:00 AM,20.650,99.357,20.185,20.650,20.650
7453,07/23/24 04:00:00 AM,20.603,99.370,20.139,20.603,20.603
7454,07/23/24 04:15:00 AM,20.507,99.370,20.044,20.507,20.507
7455,07/23/24 04:30:00 AM,20.388,99.364,19.923,20.388,20.388
7456,07/23/24 04:45:00 AM,20.365,99.410,19.905,20.365,20.365
7457,07/23/24 05:00:00 AM,20.269,99.436,19.813,20.269,20.269
7458,07/23/24 05:15:00 AM,20.198,99.416,19.739,20.198,20.198
7459,07/23/24 05:30:00 AM,20.174,99.462,19.721,20.174,20.174
7460,07/23/24 05:45:00 AM,20.126,99.475,19.675,20.126,20.126
7461,07/23/24 06:00:00 AM,20.055,99.481,19.604,20.055,20.055
7462,07/23/24 06:15:00 AM,19.984,99.513,19.537,19.984,19.984
7463,07/23/24 06:30:00 AM,19.960,99.559,19.520,19.960,19.960
7464,07/23/24 06:45:00 AM,19.936,99.552,19.495,19.936,19.936
7465,07/23/24 07:00:00 AM,19.936,99.552,19.495,19.936,19.936
7466,07/23/24 07:15:00 AM,19.936,99.578,19.498,19.936,19.936
7467,07/23/24 07:30:00 AM,19.984,99.591,19.548,19.984,19.984
7468,07/23/24 07:45:00 AM,20.055,99.585,19.619,20.055,20.055
7469,07/23/24 08:00:00 AM,20.222,99.552,19.782,20.222,20.222
7470,07/23/24 08:15:00 AM,20.365,99.513,19.920,20.365,20.365
7471,07/23/24 08:30:00 AM,20.555,99.461,20.104,20.555,20.555
7472,07/23/24 08:45:00 AM,20.841,99.305,20.369,20.841,20.841
7473,07/23/24 09:00:00 AM,21.079,99.135,20.585,21.079,21.079
7474,07/23/24 09:15:00 AM,21.318,98.939,20.796,21.318,21.318
7475,07/23/24 09:30:00 AM,21.604,98.806,21.065,21.604,21.604
7476,07/23/24 09:45:00 AM,22.034,98.240,21.415,22.034,22.034
7477,07/23/24 10:00:00 AM,22.489,96.831,21.665,22.489,22.489
7478,07/23/24 10:15:00 AM,23.256,92.609,21.786,23.256,23.256
7479,07/23/24 10:30:00 AM,23.954,89.064,21.907,23.954,23.954
7480,07/23/24 10:45:00 AM,23.833,89.696,21.892,23.833,23.833
7481,07/23/24 11:00:00 AM,23.809,92.068,22.251,23.809,23.809
7482,07/23/24 11:15:00 AM,24.026,91.358,22.353,24.026,24.026
7483,07/23/24 11:30:00 AM,24.146,90.155,22.277,24.146,24.146
7484,07/23/24 11:45:00 AM,24.436,87.351,22.096,24.436,24.436
7485,07/23/24 12:00:00 PM,23.905,92.091,22.351,23.905,23.905
7486,07/23/24 12:15:00 PM,23.954,93.621,22.640,23.954,23.954
7487,07/23/24 12:30:00 PM,24.726,89.772,22.789,24.726,24.726
7488,07/23/24 12:45:00 PM,24.774,88.651,22.650,24.774,24.774
7489,07/23/24 01:00:00 PM,24.315,90.553,22.510,24.315,24.315
7490,07/23/24 01:15:00 PM,24.436,90.993,22.701,24.436,24.436
7491,07/23/24 01:30:00 PM,24.557,91.924,22.972,24.557,24.557
7492,07/23/24 01:45:00 PM,24.436,92.113,22.882,24.436,24.436
7493,07/23/24 02:00:00 PM,24.219,93.742,22.923,24.219,24.219
7494,07/23/24 02:15:00 PM,24.653,92.684,23.189,24.653,24.653
7495,07/23/24 02:30:00 PM,25.331,90.302,23.477,25.331,25.331
7496,07/23/24 02:45:00 PM,25.477,86.054,22.900,25.477,25.477
7497,07/23/24 03:00:00 PM,25.089,90.272,23.232,25.089,25.089
7498,07/23/24 03:15:00 PM,25.550,88.944,23.468,25.550,25.550
7499,07/23/24 03:30:00 PM,25.283,89.849,23.354,25.283,25.283
7500,07/23/24 03:45:00 PM,26.158,86.742,23.692,26.158,26.158
7501,07/23/24 04:00:00 PM,26.134,84.624,23.295,26.134,26.134
7502,07/23/24 04:15:00 PM,25.453,88.227,23.250,25.453,25.453
7503,07/23/24 04:30:00 PM,24.992,90.606,23.190,24.992,24.992
7504,07/23/24 04:45:00 PM,24.944,89.879,23.023,24.944,24.944
7505,07/23/24 05:00:00 PM,24.557,92.306,23.033,24.557,24.557
7506,07/23/24 05:15:00 PM,25.113,89.201,23.078,25.113,25.113
7507,07/23/24 05:30:00 PM,24.581,92.148,23.032,24.581,24.581
7508,07/23/24 05:45:00 PM,24.532,93.496,23.197,24.532,24.532
7509,07/23/24 06:00:00 PM,24.291,93.273,22.922,24.291,24.291
7510,07/23/24 06:15:00 PM,24.171,93.757,22.877,24.171,24.171
7511,07/23/24 06:30:00 PM,24.002,94.550,22.832,24.002,24.002
7512,07/23/24 06:45:00 PM,23.785,95.676,22.788,23.785,23.785
7513,07/23/24 07:00:00 PM,23.617,96.274,22.710,23.617,23.617
7514,07/23/24 07:15:00 PM,23.352,96.472,22.475,23.352,23.352
7515,07/23/24 07:30:00 PM,22.753,97.059,21.962,22.753,22.753
7516,07/23/24 07:45:00 PM,22.513,97.524,21.791,22.513,22.513
7517,07/23/24 08:00:00 PM,22.417,97.868,21.745,22.417,22.417
7518,07/23/24 08:15:00 PM,22.369,98.119,21.734,22.369,22.369
7519,07/23/24 08:30:00 PM,22.298,98.389,21.701,22.298,22.298
7520,07/23/24 08:45:00 PM,22.250,98.560,21.678,22.250,22.250
7521,07/23/24 09:00:00 PM,22.178,98.646,21.618,22.178,22.178
7522,07/23/24 09:15:00 PM,22.130,98.764,21.587,22.130,22.130
7523,07/23/24 09:30:00 PM,22.082,98.830,21.548,22.082,22.082
7524,07/23/24 09:45:00 PM,21.795,98.858,21.264,21.795,21.795
7525,07/23/24 10:00:00 PM,21.700,98.937,21.180,21.700,21.700
7526,07/23/24 10:15:00 PM,21.652,99.002,21.141,21.652,21.652
7527,07/23/24 10:30:00 PM,21.628,99.022,21.120,21.628,21.628
7528,07/23/24 10:45:00 PM,21.604,99.094,21.106,21.604,21.604
7529,07/23/24 11:00:00 PM,21.581,99.166,21.093,21.581,21.581
7530,07/23/24 11:15:00 PM,21.581,99.166,21.093,21.581,21.581
7531,07/23/24 11:30:00 PM,21.557,99.211,21.075,21.557,21.557
7532,07/23/24 11:45:00 PM,21.557,99.264,21.083,21.557,21.557
7533,07/24/24 12:00:00 AM,21.557,99.316,21.090,21.557,21.557
7534,07/24/24 12:15:00 AM,21.557,99.368,21.097,21.557,21.557
7535,07/24/24 12:30:00 AM,21.509,99.407,21.055,21.509,21.509
7536,07/24/24 12:45:00 AM,21.533,99.414,21.080,21.533,21.533
7537,07/24/24 01:00:00 AM,21.485,99.453,21.037,21.485,21.485
7538,07/24/24 01:15:00 AM,21.413,99.485,20.970,21.413,21.413
7539,07/24/24 01:30:00 AM,21.413,99.485,20.970,21.413,21.413
7540,07/24/24 01:45:00 AM,21.413,99.512,20.974,21.413,21.413
7541,07/24/24 02:00:00 AM,21.390,99.531,20.953,21.390,21.390
7542,07/24/24 02:15:00 AM,21.366,99.551,20.931,21.366,21.366
7543,07/24/24 02:30:00 AM,21.366,99.577,20.935,21.366,21.366
7544,07/24/24 02:45:00 AM,21.342,99.596,20.914,21.342,21.342
7545,07/24/24 03:00:00 AM,21.294,99.609,20.868,21.294,21.294
7546,07/24/24 03:15:00 AM,21.199,99.635,20.776,21.199,21.199
7547,07/24/24 03:30:00 AM,21.127,99.668,20.708,21.127,21.127
7548,07/24/24 03:45:00 AM,21.127,99.668,20.708,21.127,21.127
7549,07/24/24 04:00:00 AM,21.151,99.700,20.737,21.151,21.151
7550,07/24/24 04:15:00 AM,21.151,99.726,20.740,21.151,21.151
7551,07/24/24 04:30:00 AM,21.175,99.733,20.765,21.175,21.175
7552,07/24/24 04:45:00 AM,21.127,99.746,20.719,21.127,21.127
7553,07/24/24 05:00:00 AM,21.127,99.772,20.723,21.127,21.127
7554,07/24/24 05:15:00 AM,21.079,99.759,20.673,21.079,21.079
7555,07/24/24 05:30:00 AM,21.032,99.798,20.631,21.032,21.032
7556,07/24/24 05:45:00 AM,21.008,99.791,20.606,21.008,21.008
7557,07/24/24 06:00:00 AM,21.032,99.798,20.631,21.032,21.032
7558,07/24/24 06:15:00 AM,21.056,99.856,20.663,21.056,21.056
7559,07/24/24 06:30:00 AM,21.079,99.863,20.688,21.079,21.079
7560,07/24/24 06:45:00 AM,21.079,99.863,20.688,21.079,21.079
7561,07/24/24 07:00:00 AM,21.079,99.863,20.688,21.079,21.079
7562,07/24/24 07:15:00 AM,21.079,99.863,20.688,21.079,21.079
7563,07/24/24 07:30:00 AM,21.127,99.876,20.737,21.127,21.127
7564,07/24/24 07:45:00 AM,21.175,99.889,20.787,21.175,21.175
7565,07/24/24 08:00:00 AM,21.270,99.915,20.887,21.270,21.270
7566,07/24/24 08:15:00 AM,21.366,99.889,20.979,21.366,21.366
7567,07/24/24 08:30:00 AM,21.485,99.921,21.104,21.485,21.485
7568,07/24/24 08:45:00 AM,21.604,99.901,21.221,21.604,21.604
7569,07/24/24 09:00:00 AM,21.748,99.914,21.367,21.748,21.748
7570,07/24/24 09:15:00 AM,21.891,99.927,21.513,21.891,21.891
7571,07/24/24 09:30:00 AM,22.034,99.914,21.655,22.034,22.034
7572,07/24/24 09:45:00 AM,22.130,99.914,21.751,22.130,22.130
7573,07/24/24 10:00:00 AM,22.154,99.842,21.765,22.154,22.154
7574,07/24/24 10:15:00 AM,22.274,99.718,21.868,22.274,22.274
7575,07/24/24 10:30:00 AM,22.609,99.390,22.158,22.609,22.609
7576,07/24/24 10:45:00 AM,22.753,97.852,22.079,22.753,22.753
7577,07/24/24 11:00:00 AM,23.064,96.344,22.168,23.064,23.064
7578,07/24/24 11:15:00 AM,23.280,94.690,22.133,23.280,23.280
7579,07/24/24 11:30:00 AM,23.304,95.232,22.240,23.304,23.304
7580,07/24/24 11:45:00 AM,23.857,91.698,22.240,23.857,23.857
7581,07/24/24 12:00:00 PM,24.291,89.337,22.286,24.291,24.291
7582,07/24/24 12:15:00 PM,25.016,85.050,22.271,25.016,25.016
7583,07/24/24 12:30:00 PM,24.919,86.151,22.367,24.919,24.919
7584,07/24/24 12:45:00 PM,25.210,84.192,22.309,25.210,25.210
7585,07/24/24 01:00:00 PM,25.768,82.299,22.515,25.768,25.768
7586,07/24/24 01:15:00 PM,25.186,86.380,22.670,25.186,25.186
7587,07/24/24 01:30:00 PM,24.629,91.231,22.932,24.629,24.629
7588,07/24/24 01:45:00 PM,24.484,92.288,22.958,24.484,24.484
7589,07/24/24 02:00:00 PM,24.726,92.593,23.247,24.726,24.726
7590,07/24/24 02:15:00 PM,25.890,81.468,22.480,25.890,25.890
7591,07/24/24 02:30:00 PM,26.329,87.426,23.980,26.329,26.329
7592,07/24/24 02:45:00 PM,25.355,88.815,23.254,25.355,25.355
7593,07/24/24 03:00:00 PM,22.944,94.283,21.735,22.944,22.944
7594,07/24/24 03:15:00 PM,22.657,97.034,21.862,22.657,22.657
7595,07/24/24 03:30:00 PM,22.705,97.364,21.959,22.705,22.705
7596,07/24/24 03:45:00 PM,23.208,97.945,22.550,23.208,23.208
7597,07/24/24 04:00:00 PM,23.761,95.670,22.763,23.761,23.761
7598,07/24/24 04:15:00 PM,23.665,96.979,22.864,23.665,23.665
7599,07/24/24 04:30:00 PM,23.424,97.606,22.716,23.424,23.424
7600,07/24/24 04:45:00 PM,23.641,97.927,22.981,23.641,23.641
7601,07/24/24 05:00:00 PM,23.424,97.155,22.650,23.424,23.424
7602,07/24/24 05:15:00 PM,23.641,97.397,22.902,23.641,23.641
7603,07/24/24 05:30:00 PM,23.833,97.288,23.079,23.833,23.833
7604,07/24/24 05:45:00 PM,23.809,97.176,23.038,23.809,23.809
7605,07/24/24 06:00:00 PM,23.809,97.495,23.086,23.809,23.809
7606,07/24/24 06:15:00 PM,23.713,97.893,23.048,23.713,23.713
7607,07/24/24 06:30:00 PM,23.689,98.205,23.070,23.689,23.689
7608,07/24/24 06:45:00 PM,23.641,98.456,23.059,23.641,23.641
7609,07/24/24 07:00:00 PM,23.641,98.615,23.082,23.641,23.641
7610,07/24/24 07:15:00 PM,23.593,98.760,23.055,23.593,23.593
7611,07/24/24 07:30:00 PM,23.569,98.859,23.045,23.569,23.569
7612,07/24/24 07:45:00 PM,23.521,98.952,23.010,23.521,23.521
7613,07/24/24 08:00:00 PM,23.376,99.018,22.875,23.376,23.376
7614,07/24/24 08:15:00 PM,23.280,99.098,22.790,23.280,23.280
7615,07/24/24 08:30:00 PM,23.136,99.164,22.655,23.136,23.136
7616,07/24/24 08:45:00 PM,22.705,99.101,22.212,22.705,22.705
7617,07/24/24 09:00:00 PM,22.561,99.115,22.070,22.561,22.561
7618,07/24/24 09:15:00 PM,22.369,99.064,21.870,22.369,22.369
7619,07/24/24 09:30:00 PM,22.250,99.032,21.746,22.250,22.250
7620,07/24/24 09:45:00 PM,22.202,99.071,21.703,22.202,22.202
7621,07/24/24 10:00:00 PM,22.130,99.157,21.643,22.130,22.130
7622,07/24/24 10:15:00 PM,22.058,99.216,21.580,22.058,22.058
7623,07/24/24 10:30:00 PM,21.891,99.275,21.420,21.891,21.891
7624,07/24/24 10:45:00 PM,21.795,99.302,21.328,21.795,21.795
7625,07/24/24 11:00:00 PM,21.748,99.341,21.286,21.748,21.748
7626,07/24/24 11:15:00 PM,21.652,99.394,21.197,21.652,21.652
7627,07/24/24 11:30:00 PM,21.604,99.433,21.155,21.604,21.604
7628,07/24/24 11:45:00 PM,21.533,99.440,21.084,21.533,21.533
7629,07/25/24 12:00:00 AM,21.485,99.453,21.037,21.485,21.485
7630,07/25/24 12:15:00 AM,21.461,99.498,21.020,21.461,21.461
7631,07/25/24 12:30:00 AM,21.413,99.538,20.978,21.413,21.413
7632,07/25/24 12:45:00 AM,21.318,99.538,20.882,21.318,21.318
7633,07/25/24 01:00:00 AM,21.246,99.544,20.811,21.246,21.246
7634,07/25/24 01:15:00 AM,21.175,99.577,20.743,21.175,21.175
7635,07/25/24 01:30:00 AM,21.079,99.603,20.651,21.079,21.079
7636,07/25/24 01:45:00 AM,21.008,99.636,20.584,21.008,21.008
7637,07/25/24 02:00:00 AM,20.936,99.616,20.509,20.936,20.936
7638,07/25/24 02:15:00 AM,20.889,99.655,20.467,20.889,20.889
7639,07/25/24 02:30:00 AM,20.698,99.630,20.271,20.698,20.698
7640,07/25/24 02:45:00 AM,20.603,99.630,20.176,20.603,20.603
7641,07/25/24 03:00:00 AM,20.436,99.584,20.002,20.436,20.436
7642,07/25/24 03:15:00 AM,20.388,99.623,19.959,20.388,20.388
7643,07/25/24 03:30:00 AM,20.388,99.597,19.956,20.388,20.388
7644,07/25/24 03:45:00 AM,20.317,99.552,19.878,20.317,20.317
7645,07/25/24 04:00:00 AM,20.269,99.565,19.832,20.269,20.269
7646,07/25/24 04:15:00 AM,20.222,99.578,19.785,20.222,20.222
7647,07/25/24 04:30:00 AM,20.174,99.565,19.736,20.174,20.174
7648,07/25/24 04:45:00 AM,20.174,99.565,19.736,20.174,20.174
7649,07/25/24 05:00:00 AM,20.150,99.610,19.718,20.150,20.150
7650,07/25/24 05:15:00 AM,20.103,99.623,19.672,20.103,20.103
7651,07/25/24 05:30:00 AM,20.007,99.623,19.576,20.007,20.007
7652,07/25/24 05:45:00 AM,20.031,99.656,19.605,20.031,20.031
7653,07/25/24 06:00:00 AM,20.079,99.669,19.655,20.079,20.079
7654,07/25/24 06:15:00 AM,20.055,99.688,19.633,20.055,20.055
7655,07/25/24 06:30:00 AM,20.079,99.694,19.658,20.079,20.079
7656,07/25/24 06:45:00 AM,20.055,99.688,19.633,20.055,20.055
7657,07/25/24 07:00:00 AM,20.031,99.681,19.609,20.031,20.031
7658,07/25/24 07:15:00 AM,20.055,99.688,19.633,20.055,20.055
7659,07/25/24 07:30:00 AM,20.103,99.701,19.683,20.103,20.103
7660,07/25/24 07:45:00 AM,20.222,99.682,19.800,20.222,20.222
7661,07/25/24 08:00:00 AM,20.365,99.720,19.949,20.365,20.365
7662,07/25/24 08:15:00 AM,20.531,99.662,20.108,20.531,20.531
7663,07/25/24 08:30:00 AM,20.698,99.655,20.275,20.698,20.698
7664,07/25/24 08:45:00 AM,20.865,99.649,20.442,20.865,20.865
7665,07/25/24 09:00:00 AM,21.079,99.603,20.651,21.079,21.079
7666,07/25/24 09:15:00 AM,21.342,99.518,20.903,21.342,21.342
7667,07/25/24 09:30:00 AM,21.604,99.511,21.166,21.604,21.604
7668,07/25/24 09:45:00 AM,21.891,99.432,21.443,21.891,21.891
7669,07/25/24 10:00:00 AM,22.321,99.365,21.865,22.321,22.321
7670,07/25/24 10:15:00 AM,22.776,99.121,22.287,22.776,22.776
7671,07/25/24 10:30:00 AM,22.920,98.634,22.361,22.920,22.920
7672,07/25/24 10:45:00 AM,23.112,98.421,22.523,23.112,23.112
7673,07/25/24 11:00:00 AM,23.304,98.420,22.716,23.304,23.304
7674,07/25/24 11:15:00 AM,24.026,93.477,22.689,24.026,24.026
7675,07/25/24 11:30:00 AM,24.895,88.485,22.742,24.895,24.895
7676,07/25/24 11:45:00 AM,25.089,86.329,22.566,25.089,25.089
7677,07/25/24 12:00:00 PM,24.944,86.827,22.508,24.944,24.944
7678,07/25/24 12:15:00 PM,25.258,85.611,22.608,25.258,25.258
7679,07/25/24 12:30:00 PM,25.162,86.710,22.703,25.162,25.162
7680,07/25/24 12:45:00 PM,25.550,85.255,22.832,25.550,25.550
7681,07/25/24 01:00:00 PM,25.550,87.637,23.246,25.550,25.550
7682,07/25/24 01:15:00 PM,25.817,81.739,22.459,25.817,25.817
7683,07/25/24 01:30:00 PM,26.085,80.966,22.577,26.085,26.085
7684,07/25/24 01:45:00 PM,25.623,87.375,23.273,25.623,25.623
7685,07/25/24 02:00:00 PM,25.574,89.144,23.525,25.574,25.574
7686,07/25/24 02:15:00 PM,26.500,84.195,23.578,26.500,26.500
7687,07/25/24 02:30:00 PM,27.210,79.935,23.482,27.210,27.210
7688,07/25/24 02:45:00 PM,26.231,81.857,22.887,26.231,26.231
7689,07/25/24 03:00:00 PM,25.866,86.759,23.407,25.866,25.866
7690,07/25/24 03:15:00 PM,26.426,83.838,23.441,26.426,26.426
7691,07/25/24 03:30:00 PM,26.329,83.248,23.238,26.329,26.329
7692,07/25/24 03:45:00 PM,26.280,86.545,23.779,26.280,26.280
7693,07/25/24 04:00:00 PM,26.012,85.669,23.360,26.012,26.012
7694,07/25/24 04:15:00 PM,25.695,87.894,23.434,25.695,25.695
7695,07/25/24 04:30:00 PM,25.404,89.491,23.415,25.404,25.404
7696,07/25/24 04:45:00 PM,25.137,90.641,23.340,25.137,25.137
7697,07/25/24 05:00:00 PM,25.307,90.021,23.407,25.307,25.307
7698,07/25/24 05:15:00 PM,25.453,89.835,23.520,25.453,25.453
7699,07/25/24 05:30:00 PM,25.671,89.167,23.625,25.671,25.671
7700,07/25/24 05:45:00 PM,25.428,90.546,23.614,25.428,25.428
7701,07/25/24 06:00:00 PM,25.283,91.555,23.634,25.283,25.283
7702,07/25/24 06:15:00 PM,25.089,92.383,23.575,25.089,25.089
7703,07/25/24 06:30:00 PM,25.016,92.964,23.595,25.016,25.016
7704,07/25/24 06:45:00 PM,24.823,94.110,23.583,24.823,24.823
7705,07/25/24 07:00:00 PM,24.557,94.799,23.425,24.557,24.557
7706,07/25/24 07:15:00 PM,24.363,95.476,23.336,24.363,24.363
7707,07/25/24 07:30:00 PM,24.243,95.794,23.264,24.243,24.243
7708,07/25/24 07:45:00 PM,24.122,96.244,23.212,24.122,24.122
7709,07/25/24 08:00:00 PM,23.930,96.515,23.060,23.930,23.930
7710,07/25/24 08:15:00 PM,23.785,96.797,22.957,23.785,23.785
7711,07/25/24 08:30:00 PM,23.617,97.019,22.822,23.617,23.617
7712,07/25/24 08:45:00 PM,23.304,97.070,22.517,23.304,23.304
7713,07/25/24 09:00:00 PM,23.088,96.987,22.288,23.088,23.088
7714,07/25/24 09:15:00 PM,22.896,96.911,22.084,22.896,22.896
7715,07/25/24 09:30:00 PM,22.729,97.211,21.961,22.729,22.729
7716,07/25/24 09:45:00 PM,22.561,97.273,21.802,22.561,22.561
