...1,Timestamp,Air TempC,VPD,Vapor Pressure,Atmos Pressure,Solar,Wetness Level 1,Wetness Level 2,Air.TempC,Atmos.Pressure,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-07-25T15:15:00Z,NA,1.42,NA,NA,188,NA,NA,29.1,97.9,2.612,440,445
NA,2024-07-25T15:30:00Z,NA,1.46,NA,NA,155.6,NA,NA,29.2,97.88,2.598,439,445
NA,2024-07-25T15:45:00Z,NA,1.4,NA,NA,128.2,NA,NA,29,97.87,2.601,440,445
NA,2024-07-25T16:00:00Z,NA,1.44,NA,NA,141.5,NA,NA,28.6,97.85,2.48,439,444
NA,2024-07-25T16:15:00Z,NA,1.4,NA,NA,103.5,NA,NA,28.5,97.84,2.491,440,445
NA,2024-07-25T16:30:00Z,NA,1.28,NA,NA,85,NA,NA,27.9,97.83,2.475,440,445
NA,2024-07-25T16:45:00Z,NA,1.1,NA,NA,66.7,NA,NA,27.4,97.82,2.548,441,446
NA,2024-07-25T17:00:00Z,NA,1.15,NA,NA,102,NA,NA,27.8,97.81,2.584,440,445
NA,2024-07-25T17:15:00Z,NA,1.1,NA,NA,95.4,NA,NA,27.9,97.81,2.652,440,445
NA,2024-07-25T17:30:00Z,NA,1.23,NA,NA,112.6,NA,NA,28.4,97.81,2.633,440,445
NA,2024-07-25T17:45:00Z,NA,1.21,NA,NA,100.9,NA,NA,28.3,97.8,2.643,440,445
NA,2024-07-25T18:00:00Z,NA,1.21,NA,NA,105.3,NA,NA,28,97.8,2.583,441,445
NA,2024-07-25T18:15:00Z,NA,1.07,NA,NA,77.5,NA,NA,27.6,97.79,2.632,441,446
NA,2024-07-25T18:30:00Z,NA,1.05,NA,NA,69,NA,NA,27.8,97.8,2.675,441,446
NA,2024-07-25T18:45:00Z,NA,0.98,NA,NA,35,NA,NA,27.2,97.8,2.634,442,446
NA,2024-07-25T19:00:00Z,NA,0.87,NA,NA,21.2,NA,NA,26.8,97.8,2.645,442,446
NA,2024-07-25T19:15:00Z,NA,0.87,NA,NA,19.6,NA,NA,26.5,97.79,2.597,442,446
NA,2024-07-25T19:30:00Z,NA,0.76,NA,NA,17.4,NA,NA,26.4,97.8,2.678,442,447
NA,2024-07-25T19:45:00Z,NA,0.79,NA,NA,15.2,NA,NA,26.2,97.8,2.616,442,447
NA,2024-07-25T20:00:00Z,NA,0.64,NA,NA,12.3,NA,NA,25.9,97.79,2.701,444,448
NA,2024-07-25T20:15:00Z,NA,0.42,NA,NA,7.1,NA,NA,25.2,97.79,2.785,445,449
NA,2024-07-25T20:30:00Z,NA,0.36,NA,NA,2,NA,NA,24.7,97.81,2.743,445,449
NA,2024-07-25T20:45:00Z,NA,0.35,NA,NA,0,NA,NA,24.2,97.83,2.675,445,449
NA,2024-07-25T21:00:00Z,NA,0.27,NA,NA,0,NA,NA,23.8,97.86,2.682,446,450
NA,2024-07-25T21:15:00Z,NA,0.21,NA,NA,0,NA,NA,23.5,97.86,2.687,447,451
NA,2024-07-25T21:30:00Z,NA,0.17,NA,NA,0,NA,NA,23.2,97.87,2.666,447,451
NA,2024-07-25T21:45:00Z,NA,0.16,NA,NA,0,NA,NA,23,97.87,2.641,448,451
NA,2024-07-25T22:00:00Z,NA,0.14,NA,NA,0,NA,NA,22.7,97.87,2.624,448,452
NA,2024-07-25T22:15:00Z,NA,0.13,NA,NA,0,NA,NA,22.5,97.88,2.603,449,452
NA,2024-07-25T22:30:00Z,NA,0.11,NA,NA,0,NA,NA,22.4,97.9,2.594,453,453
NA,2024-07-25T22:45:00Z,NA,0.09,NA,NA,0,NA,NA,22.2,97.9,2.574,454,453
NA,2024-07-25T23:00:00Z,NA,0.08,NA,NA,0,NA,NA,22,97.92,2.562,455,453
NA,2024-07-25T23:15:00Z,NA,0.07,NA,NA,0,NA,NA,21.9,97.92,2.552,457,454
NA,2024-07-25T23:30:00Z,NA,0.06,NA,NA,0,NA,NA,21.8,97.91,2.547,459,454
NA,2024-07-25T23:45:00Z,NA,0.06,NA,NA,0,NA,NA,21.7,97.9,2.539,459,454
NA,2024-07-26T00:00:00Z,NA,0.05,NA,NA,0,NA,NA,21.6,97.9,2.534,460,454
NA,2024-07-26T00:15:00Z,NA,0.05,NA,NA,0,NA,NA,21.4,97.91,2.504,465,455
NA,2024-07-26T00:30:00Z,NA,0.04,NA,NA,0,NA,NA,21.3,97.92,2.486,470,455
NA,2024-07-26T00:45:00Z,NA,0.04,NA,NA,0,NA,NA,21.2,97.92,2.477,477,455
NA,2024-07-26T01:00:00Z,NA,0.04,NA,NA,0,NA,NA,21.1,97.92,2.467,481,456
NA,2024-07-26T01:15:00Z,NA,0.03,NA,NA,0,NA,NA,21,97.91,2.456,489,458
NA,2024-07-26T01:30:00Z,NA,0.04,NA,NA,0,NA,NA,20.9,97.91,2.441,497,459
NA,2024-07-26T01:45:00Z,NA,0.04,NA,NA,0,NA,NA,20.8,97.9,2.419,505,460
NA,2024-07-26T02:00:00Z,NA,0.03,NA,NA,0,NA,NA,20.6,97.89,2.392,515,462
NA,2024-07-26T02:15:00Z,NA,0.03,NA,NA,0,NA,NA,20.4,97.87,2.365,526,464
NA,2024-07-26T02:30:00Z,NA,0.04,NA,NA,0,NA,NA,20.4,97.87,2.356,535,467
NA,2024-07-26T02:45:00Z,NA,0.03,NA,NA,0,NA,NA,20.3,97.87,2.349,544,469
NA,2024-07-26T03:00:00Z,NA,0.03,NA,NA,0,NA,NA,20.1,97.87,2.317,554,471
NA,2024-07-26T03:15:00Z,NA,0.03,NA,NA,0,NA,NA,19.9,97.86,2.293,566,472
NA,2024-07-26T03:30:00Z,NA,0.03,NA,NA,0,NA,NA,19.7,97.86,2.263,579,474
NA,2024-07-26T03:45:00Z,NA,0.03,NA,NA,0,NA,NA,19.6,97.84,2.245,590,476
NA,2024-07-26T04:00:00Z,NA,0.03,NA,NA,0,NA,NA,19.5,97.84,2.236,601,479
NA,2024-07-26T04:15:00Z,NA,0.03,NA,NA,0,NA,NA,19.6,97.84,2.24,604,478
NA,2024-07-26T04:30:00Z,NA,0.03,NA,NA,0,NA,NA,19.6,97.84,2.239,605,475
NA,2024-07-26T04:45:00Z,NA,0.03,NA,NA,0,NA,NA,19.3,97.84,2.206,612,476
NA,2024-07-26T05:00:00Z,NA,0.03,NA,NA,0,NA,NA,19.1,97.85,2.183,620,478
NA,2024-07-26T05:15:00Z,NA,0.03,NA,NA,0,NA,NA,18.9,97.86,2.152,628,479
NA,2024-07-26T05:30:00Z,NA,0.03,NA,NA,0,NA,NA,18.8,97.86,2.134,634,480
NA,2024-07-26T05:45:00Z,NA,0.03,NA,NA,0,NA,NA,18.7,97.87,2.123,641,482
NA,2024-07-26T06:00:00Z,NA,0.03,NA,NA,0,NA,NA,18.6,97.86,2.114,645,482
NA,2024-07-26T06:15:00Z,NA,0.03,NA,NA,0,NA,NA,18.6,97.87,2.113,651,483
NA,2024-07-26T06:30:00Z,NA,0.03,NA,NA,0,NA,NA,18.6,97.87,2.108,655,484
NA,2024-07-26T06:45:00Z,NA,0.03,NA,NA,0,NA,NA,18.5,97.87,2.096,662,484
NA,2024-07-26T07:00:00Z,NA,0.03,NA,NA,5.7,NA,NA,18.4,97.87,2.081,666,485
NA,2024-07-26T07:15:00Z,NA,0.03,NA,NA,9.3,NA,NA,18.4,97.88,2.081,669,485
NA,2024-07-26T07:30:00Z,NA,0.03,NA,NA,13.2,NA,NA,18.4,97.88,2.083,671,484
NA,2024-07-26T07:45:00Z,NA,0.03,NA,NA,17.8,NA,NA,18.5,97.9,2.1,670,483
NA,2024-07-26T08:00:00Z,NA,0.03,NA,NA,24.2,NA,NA,18.6,97.9,2.116,668,480
NA,2024-07-26T08:15:00Z,NA,0.03,NA,NA,30.6,NA,NA,18.9,97.91,2.148,664,475
NA,2024-07-26T08:30:00Z,NA,0.03,NA,NA,39.7,NA,NA,19.1,97.91,2.179,659,469
NA,2024-07-26T08:45:00Z,NA,0.03,NA,NA,49.4,NA,NA,19.5,97.91,2.229,650,460
NA,2024-07-26T09:00:00Z,NA,0.03,NA,NA,76.5,NA,NA,20,97.91,2.31,614,451
NA,2024-07-26T09:15:00Z,NA,0.04,NA,NA,67.7,NA,NA,20.4,97.91,2.367,569,451
NA,2024-07-26T09:30:00Z,NA,0.13,NA,NA,68.8,NA,NA,20.8,97.9,2.326,499,450
NA,2024-07-26T09:45:00Z,NA,0.24,NA,NA,75.4,NA,NA,21.2,97.91,2.282,446,450
NA,2024-07-26T10:00:00Z,NA,0.31,NA,NA,91.2,NA,NA,22,97.92,2.325,445,449
NA,2024-07-26T10:15:00Z,NA,0.44,NA,NA,154,NA,NA,22.8,97.93,2.334,443,448
NA,2024-07-26T10:30:00Z,NA,0.55,NA,NA,125.2,NA,NA,23.5,97.92,2.336,443,448
NA,2024-07-26T10:45:00Z,NA,0.56,NA,NA,125.1,NA,NA,23.5,97.91,2.336,443,448
NA,2024-07-26T11:00:00Z,NA,0.58,NA,NA,137.7,NA,NA,23.7,97.9,2.343,443,448
NA,2024-07-26T11:15:00Z,NA,0.62,NA,NA,225.6,NA,NA,24.1,97.89,2.381,442,447
NA,2024-07-26T11:30:00Z,NA,0.7,NA,NA,250.3,NA,NA,25,97.89,2.457,442,447
NA,2024-07-26T11:45:00Z,NA,0.85,NA,NA,199.4,NA,NA,25.8,97.88,2.473,442,446
NA,2024-07-26T12:00:00Z,NA,0.95,NA,NA,155.1,NA,NA,25.8,97.88,2.372,441,446
NA,2024-07-26T12:15:00Z,NA,0.98,NA,NA,157.7,NA,NA,26,97.87,2.387,441,446
NA,2024-07-26T12:30:00Z,NA,1.02,NA,NA,140.8,NA,NA,26,97.86,2.333,441,446
NA,2024-07-26T12:45:00Z,NA,1.12,NA,NA,148.1,NA,NA,26.4,97.84,2.328,441,445
NA,2024-07-26T13:00:00Z,NA,1.27,NA,NA,164.2,NA,NA,26.7,97.84,2.234,440,445
NA,2024-07-26T13:15:00Z,NA,1.4,NA,NA,280.3,NA,NA,27.1,97.83,2.192,439,445
NA,2024-07-26T13:30:00Z,NA,1.51,NA,NA,449.2,NA,NA,27.6,97.81,2.178,437,444
NA,2024-07-26T13:45:00Z,NA,1.5,NA,NA,300.7,NA,NA,27,97.8,2.064,438,444
NA,2024-07-26T14:00:00Z,NA,1.53,NA,NA,248.3,NA,NA,27.4,97.8,2.118,438,443
NA,2024-07-26T14:15:00Z,NA,1.43,NA,NA,147.4,NA,NA,27.2,97.79,2.188,439,444
NA,2024-07-26T14:30:00Z,NA,1.34,NA,NA,150,NA,NA,26.8,97.79,2.177,439,444
NA,2024-07-26T14:45:00Z,NA,1.35,NA,NA,183.3,NA,NA,27.2,97.78,2.259,439,444
NA,2024-07-26T15:00:00Z,NA,1.43,NA,NA,135.7,NA,NA,27,97.77,2.122,439,444
NA,2024-07-26T15:15:00Z,NA,1.45,NA,NA,156.9,NA,NA,27.3,97.77,2.183,438,443
NA,2024-07-26T15:30:00Z,NA,1.6,NA,NA,167.5,NA,NA,27.7,97.77,2.11,438,443
NA,2024-07-26T15:45:00Z,NA,1.72,NA,NA,174.5,NA,NA,28.2,97.75,2.096,436,443
NA,2024-07-26T16:00:00Z,NA,1.8,NA,NA,167.4,NA,NA,28.4,97.73,2.063,438,443
NA,2024-07-26T16:15:00Z,NA,1.72,NA,NA,137,NA,NA,28,97.73,2.056,438,443
NA,2024-07-26T16:30:00Z,NA,1.69,NA,NA,111.7,NA,NA,27.7,97.72,2.025,438,443
NA,2024-07-26T16:45:00Z,NA,1.55,NA,NA,130,NA,NA,27.4,97.71,2.084,438,443
NA,2024-07-26T17:00:00Z,NA,1.59,NA,NA,123.2,NA,NA,27.7,97.71,2.131,438,443
NA,2024-07-26T17:15:00Z,NA,1.62,NA,NA,117.6,NA,NA,27.7,97.7,2.088,438,443
NA,2024-07-26T17:30:00Z,NA,1.64,NA,NA,102.4,NA,NA,27.6,97.7,2.057,438,443
NA,2024-07-26T17:45:00Z,NA,1.59,NA,NA,152.2,NA,NA,27.7,97.69,2.116,438,443
NA,2024-07-26T18:00:00Z,NA,1.62,NA,NA,391.8,NA,NA,27.7,97.66,2.093,436,443
NA,2024-07-26T18:15:00Z,NA,1.64,NA,NA,217.5,NA,NA,28.1,97.64,2.153,438,443
NA,2024-07-26T18:30:00Z,NA,1.51,NA,NA,69,NA,NA,27.8,97.66,2.228,439,443
NA,2024-07-26T18:45:00Z,NA,1.51,NA,NA,49.3,NA,NA,27.2,97.66,2.09,439,444
NA,2024-07-26T19:00:00Z,NA,1.39,NA,NA,54.9,NA,NA,27,97.67,2.17,439,444
NA,2024-07-26T19:15:00Z,NA,1.2,NA,NA,36.3,NA,NA,26.9,97.66,2.334,440,445
NA,2024-07-26T19:30:00Z,NA,0.91,NA,NA,29.7,NA,NA,25.7,97.64,2.389,441,446
NA,2024-07-26T19:45:00Z,NA,0.77,NA,NA,20.1,NA,NA,24.9,97.65,2.38,442,446
NA,2024-07-26T20:00:00Z,NA,0.67,NA,NA,16.7,NA,NA,24.4,97.65,2.396,442,446
NA,2024-07-26T20:15:00Z,NA,0.6,NA,NA,11,NA,NA,24,97.65,2.389,442,447
NA,2024-07-26T20:30:00Z,NA,0.54,NA,NA,5.1,NA,NA,23.6,97.65,2.383,443,447
NA,2024-07-26T20:45:00Z,NA,0.46,NA,NA,0,NA,NA,23.2,97.66,2.389,443,448
NA,2024-07-26T21:00:00Z,NA,0.39,NA,NA,0,NA,NA,22.7,97.67,2.37,444,448
NA,2024-07-26T21:15:00Z,NA,0.33,NA,NA,0,NA,NA,22.3,97.68,2.366,444,449
NA,2024-07-26T21:30:00Z,NA,0.3,NA,NA,0,NA,NA,22.1,97.7,2.358,445,449
NA,2024-07-26T21:45:00Z,NA,0.27,NA,NA,0,NA,NA,21.8,97.72,2.341,445,449
NA,2024-07-26T22:00:00Z,NA,0.23,NA,NA,0,NA,NA,21.5,97.73,2.328,446,450
NA,2024-07-26T22:15:00Z,NA,0.2,NA,NA,0,NA,NA,21.1,97.74,2.309,446,450
NA,2024-07-26T22:30:00Z,NA,0.16,NA,NA,0,NA,NA,20.9,97.76,2.304,447,451
NA,2024-07-26T22:45:00Z,NA,0.15,NA,NA,0,NA,NA,20.6,97.76,2.277,450,452
NA,2024-07-26T23:00:00Z,NA,0.12,NA,NA,0,NA,NA,20.3,97.77,2.261,452,452
NA,2024-07-26T23:15:00Z,NA,0.1,NA,NA,0,NA,NA,20,97.78,2.238,455,452
NA,2024-07-26T23:30:00Z,NA,0.1,NA,NA,0,NA,NA,19.9,97.8,2.224,450,452
NA,2024-07-26T23:45:00Z,NA,0.09,NA,NA,0,NA,NA,19.9,97.8,2.228,455,453
NA,2024-07-27T00:00:00Z,NA,0.08,NA,NA,0,NA,NA,19.6,97.81,2.198,458,453
NA,2024-07-27T00:15:00Z,NA,0.08,NA,NA,0,NA,NA,19.4,97.81,2.166,462,454
NA,2024-07-27T00:30:00Z,NA,0.07,NA,NA,0,NA,NA,19.2,97.81,2.151,467,454
NA,2024-07-27T00:45:00Z,NA,0.06,NA,NA,0,NA,NA,18.9,97.81,2.119,475,454
NA,2024-07-27T01:00:00Z,NA,0.05,NA,NA,0,NA,NA,18.6,97.81,2.09,482,454
NA,2024-07-27T01:15:00Z,NA,0.05,NA,NA,0,NA,NA,18.4,97.81,2.063,490,455
NA,2024-07-27T01:30:00Z,NA,0.04,NA,NA,0,NA,NA,18.2,97.81,2.037,498,456
NA,2024-07-27T01:45:00Z,NA,0.04,NA,NA,0,NA,NA,17.9,97.81,2.013,508,457
NA,2024-07-27T02:00:00Z,NA,0.04,NA,NA,0,NA,NA,17.7,97.81,1.991,517,458
NA,2024-07-27T02:15:00Z,NA,0.03,NA,NA,0,NA,NA,17.6,97.8,1.976,527,460
NA,2024-07-27T02:30:00Z,NA,0.03,NA,NA,0,NA,NA,17.4,97.79,1.957,536,462
NA,2024-07-27T02:45:00Z,NA,0.03,NA,NA,0,NA,NA,17.2,97.78,1.929,548,463
NA,2024-07-27T03:00:00Z,NA,0.03,NA,NA,0,NA,NA,16.9,97.77,1.902,560,465
NA,2024-07-27T03:15:00Z,NA,0.03,NA,NA,0,NA,NA,16.8,97.76,1.88,570,467
NA,2024-07-27T03:30:00Z,NA,0.03,NA,NA,0,NA,NA,16.6,97.75,1.858,582,469
NA,2024-07-27T03:45:00Z,NA,0.03,NA,NA,0,NA,NA,16.4,97.75,1.839,594,471
NA,2024-07-27T04:00:00Z,NA,0.03,NA,NA,0,NA,NA,16.3,97.74,1.825,605,474
NA,2024-07-27T04:15:00Z,NA,0.03,NA,NA,0,NA,NA,16.2,97.74,1.815,614,476
NA,2024-07-27T04:30:00Z,NA,0.03,NA,NA,0,NA,NA,16,97.75,1.797,623,478
NA,2024-07-27T04:45:00Z,NA,0.02,NA,NA,0,NA,NA,15.9,97.75,1.778,633,480
NA,2024-07-27T05:00:00Z,NA,0.03,NA,NA,0,NA,NA,15.8,97.75,1.763,643,483
NA,2024-07-27T05:15:00Z,NA,0.02,NA,NA,0,NA,NA,15.6,97.76,1.752,654,485
NA,2024-07-27T05:30:00Z,NA,0.02,NA,NA,0,NA,NA,15.5,97.76,1.738,664,487
NA,2024-07-27T05:45:00Z,NA,0.02,NA,NA,0,NA,NA,15.3,97.77,1.716,677,488
NA,2024-07-27T06:00:00Z,NA,0.03,NA,NA,0,NA,NA,15.2,97.77,1.706,690,490
NA,2024-07-27T06:15:00Z,NA,0.03,NA,NA,0,NA,NA,15.2,97.78,1.699,705,491
NA,2024-07-27T06:30:00Z,NA,0.02,NA,NA,0,NA,NA,15,97.78,1.679,714,493
NA,2024-07-27T06:45:00Z,NA,0.02,NA,NA,1.8,NA,NA,14.9,97.8,1.67,722,494
NA,2024-07-27T07:00:00Z,NA,0.02,NA,NA,9,NA,NA,14.9,97.8,1.665,727,495
NA,2024-07-27T07:15:00Z,NA,0.02,NA,NA,16.8,NA,NA,14.9,97.82,1.668,731,495
NA,2024-07-27T07:30:00Z,NA,0.02,NA,NA,24.5,NA,NA,15,97.83,1.68,730,493
NA,2024-07-27T07:45:00Z,NA,0.02,NA,NA,33.5,NA,NA,15.2,97.84,1.7,729,488
NA,2024-07-27T08:00:00Z,NA,0.02,NA,NA,41.4,NA,NA,15.5,97.85,1.737,726,481
NA,2024-07-27T08:15:00Z,NA,0.02,NA,NA,46.1,NA,NA,16,97.87,1.787,721,471
NA,2024-07-27T08:30:00Z,NA,0.03,NA,NA,54.2,NA,NA,16.5,97.87,1.85,713,457
NA,2024-07-27T08:45:00Z,NA,0.03,NA,NA,60.2,NA,NA,17.2,97.88,1.927,696,452
NA,2024-07-27T09:00:00Z,NA,0.04,NA,NA,66.5,NA,NA,17.9,97.88,2.009,666,451
NA,2024-07-27T09:15:00Z,NA,0.1,NA,NA,69,NA,NA,18.8,97.88,2.062,622,450
NA,2024-07-27T09:30:00Z,NA,0.2,NA,NA,76.2,NA,NA,19.6,97.88,2.069,538,449
NA,2024-07-27T09:45:00Z,NA,0.29,NA,NA,86.1,NA,NA,20.5,97.89,2.112,463,449
NA,2024-07-27T10:00:00Z,NA,0.45,NA,NA,92.3,NA,NA,21.4,97.89,2.101,444,448
NA,2024-07-27T10:15:00Z,NA,0.56,NA,NA,113.5,NA,NA,22.3,97.89,2.129,443,447
NA,2024-07-27T10:30:00Z,NA,0.67,NA,NA,131.8,NA,NA,23.3,97.88,2.195,442,447
NA,2024-07-27T10:45:00Z,NA,0.8,NA,NA,366,NA,NA,24.2,97.89,2.209,441,445
NA,2024-07-27T11:00:00Z,NA,0.93,NA,NA,449,NA,NA,25,97.89,2.239,440,445
NA,2024-07-27T11:15:00Z,NA,1.02,NA,NA,469.3,NA,NA,25.6,97.89,2.268,440,445
NA,2024-07-27T11:30:00Z,NA,1.1,NA,NA,478.8,NA,NA,26,97.9,2.272,440,445
NA,2024-07-27T11:45:00Z,NA,1.33,NA,NA,192.1,NA,NA,26.7,97.91,2.168,439,444
NA,2024-07-27T12:00:00Z,NA,1.37,NA,NA,142.6,NA,NA,26.8,97.91,2.143,439,444
NA,2024-07-27T12:15:00Z,NA,1.66,NA,NA,163.9,NA,NA,27,97.92,1.889,438,443
NA,2024-07-27T12:30:00Z,NA,1.72,NA,NA,130.9,NA,NA,27.2,97.91,1.88,438,443
NA,2024-07-27T12:45:00Z,NA,1.77,NA,NA,134.4,NA,NA,27.3,97.9,1.851,438,443
NA,2024-07-27T13:00:00Z,NA,1.76,NA,NA,150.3,NA,NA,27.3,97.89,1.87,437,443
NA,2024-07-27T13:15:00Z,NA,1.84,NA,NA,368.8,NA,NA,27.8,97.88,1.901,437,442
NA,2024-07-27T13:30:00Z,NA,1.92,NA,NA,575.5,NA,NA,28.1,97.87,1.879,435,442
NA,2024-07-27T13:45:00Z,NA,2.04,NA,NA,624.2,NA,NA,28.5,97.86,1.86,433,441
NA,2024-07-27T14:00:00Z,NA,2.09,NA,NA,678.2,NA,NA,28.4,97.86,1.785,433,441
NA,2024-07-27T14:15:00Z,NA,2.22,NA,NA,707.5,NA,NA,28.8,97.84,1.73,434,440
NA,2024-07-27T14:30:00Z,NA,2.36,NA,NA,551,NA,NA,29.1,97.84,1.663,435,440
NA,2024-07-27T14:45:00Z,NA,2.4,NA,NA,176.7,NA,NA,28.9,97.83,1.576,435,441
NA,2024-07-27T15:00:00Z,NA,2.36,NA,NA,142.8,NA,NA,29.2,97.81,1.7,436,441
NA,2024-07-27T15:15:00Z,NA,2.31,NA,NA,135.5,NA,NA,29.2,97.79,1.743,435,440
NA,2024-07-27T15:30:00Z,NA,2.33,NA,NA,131.3,NA,NA,29.3,97.79,1.757,435,441
NA,2024-07-27T15:45:00Z,NA,2.35,NA,NA,115,NA,NA,29.2,97.77,1.711,434,441
NA,2024-07-27T16:00:00Z,NA,2.33,NA,NA,128.5,NA,NA,28.9,97.77,1.658,435,441
NA,2024-07-27T16:15:00Z,NA,2.44,NA,NA,135.3,NA,NA,29.5,97.76,1.688,435,440
NA,2024-07-27T16:30:00Z,NA,2.45,NA,NA,110.6,NA,NA,29.9,97.74,1.775,435,440
NA,2024-07-27T16:45:00Z,NA,2.34,NA,NA,108.6,NA,NA,29.4,97.74,1.752,435,441
NA,2024-07-27T17:00:00Z,NA,2.31,NA,NA,113.3,NA,NA,29.1,97.73,1.711,435,441
NA,2024-07-27T17:15:00Z,NA,2.38,NA,NA,104.2,NA,NA,29.7,97.71,1.793,435,440
NA,2024-07-27T17:30:00Z,NA,2.32,NA,NA,96.9,NA,NA,29.3,97.69,1.764,436,441
NA,2024-07-27T17:45:00Z,NA,2.38,NA,NA,100.7,NA,NA,29.2,97.68,1.677,435,440
NA,2024-07-27T18:00:00Z,NA,2.32,NA,NA,324.6,NA,NA,29.3,97.67,1.753,434,440
NA,2024-07-27T18:15:00Z,NA,2.23,NA,NA,233.1,NA,NA,28.9,97.67,1.759,435,440
NA,2024-07-27T18:30:00Z,NA,2.23,NA,NA,112.1,NA,NA,28.9,97.66,1.752,436,441
NA,2024-07-27T18:45:00Z,NA,2.18,NA,NA,80.6,NA,NA,28.8,97.66,1.777,436,441
NA,2024-07-27T19:00:00Z,NA,2.09,NA,NA,66.3,NA,NA,28.6,97.66,1.831,436,441
NA,2024-07-27T19:15:00Z,NA,1.88,NA,NA,55.8,NA,NA,28.2,97.66,1.954,437,442
NA,2024-07-27T19:30:00Z,NA,1.66,NA,NA,44.7,NA,NA,27.6,97.66,2.04,437,442
NA,2024-07-27T19:45:00Z,NA,1.4,NA,NA,68.3,NA,NA,27,97.66,2.162,438,443
NA,2024-07-27T20:00:00Z,NA,1.24,NA,NA,19.6,NA,NA,26.3,97.65,2.189,439,444
NA,2024-07-27T20:15:00Z,NA,1.06,NA,NA,10.6,NA,NA,25.2,97.65,2.147,440,444
NA,2024-07-27T20:30:00Z,NA,0.86,NA,NA,6.4,NA,NA,24.1,97.66,2.138,440,445
NA,2024-07-27T20:45:00Z,NA,0.71,NA,NA,0.4,NA,NA,23.3,97.69,2.143,441,446
NA,2024-07-27T21:00:00Z,NA,0.63,NA,NA,0,NA,NA,22.6,97.7,2.12,442,446
NA,2024-07-27T21:15:00Z,NA,0.5,NA,NA,0,NA,NA,21.8,97.72,2.105,442,447
NA,2024-07-27T21:30:00Z,NA,0.43,NA,NA,0,NA,NA,21.3,97.74,2.098,442,447
NA,2024-07-27T21:45:00Z,NA,0.39,NA,NA,0,NA,NA,20.9,97.74,2.077,443,447
NA,2024-07-27T22:00:00Z,NA,0.36,NA,NA,0,NA,NA,20.5,97.76,2.054,444,448
NA,2024-07-27T22:15:00Z,NA,0.31,NA,NA,0,NA,NA,20,97.79,2.031,444,448
NA,2024-07-27T22:30:00Z,NA,0.28,NA,NA,0,NA,NA,19.6,97.8,1.999,444,448
NA,2024-07-27T22:45:00Z,NA,0.23,NA,NA,0,NA,NA,19.3,97.81,2.001,445,449
NA,2024-07-27T23:00:00Z,NA,0.18,NA,NA,0,NA,NA,18.8,97.83,1.984,446,450
NA,2024-07-27T23:15:00Z,NA,0.16,NA,NA,0,NA,NA,18.5,97.83,1.973,447,450
NA,2024-07-27T23:30:00Z,NA,0.13,NA,NA,0,NA,NA,18.3,97.84,1.968,449,451
NA,2024-07-27T23:45:00Z,NA,0.12,NA,NA,0,NA,NA,18.1,97.84,1.955,452,452
NA,2024-07-28T00:00:00Z,NA,0.1,NA,NA,0,NA,NA,17.8,97.85,1.93,455,452
NA,2024-07-28T00:15:00Z,NA,0.09,NA,NA,0,NA,NA,17.5,97.85,1.908,456,452
NA,2024-07-28T00:30:00Z,NA,0.08,NA,NA,0,NA,NA,17.3,97.85,1.898,458,453
NA,2024-07-28T00:45:00Z,NA,0.07,NA,NA,0,NA,NA,17.1,97.85,1.886,461,453
NA,2024-07-28T01:00:00Z,NA,0.06,NA,NA,0,NA,NA,17,97.85,1.875,465,453
NA,2024-07-28T01:15:00Z,NA,0.05,NA,NA,0,NA,NA,16.8,97.85,1.86,470,454
NA,2024-07-28T01:30:00Z,NA,0.05,NA,NA,0,NA,NA,16.7,97.84,1.849,474,454
NA,2024-07-28T01:45:00Z,NA,0.04,NA,NA,0,NA,NA,16.6,97.85,1.837,480,454
NA,2024-07-28T02:00:00Z,NA,0.04,NA,NA,0,NA,NA,16.4,97.86,1.819,487,454
NA,2024-07-28T02:15:00Z,NA,0.04,NA,NA,0,NA,NA,16.3,97.86,1.816,493,454
NA,2024-07-28T02:30:00Z,NA,0.03,NA,NA,0,NA,NA,16.1,97.86,1.8,501,454
NA,2024-07-28T02:45:00Z,NA,0.03,NA,NA,0,NA,NA,16.1,97.84,1.798,509,455
NA,2024-07-28T03:00:00Z,NA,0.03,NA,NA,0,NA,NA,16,97.83,1.787,517,456
NA,2024-07-28T03:15:00Z,NA,0.03,NA,NA,0,NA,NA,15.8,97.82,1.771,525,458
NA,2024-07-28T03:30:00Z,NA,0.02,NA,NA,0,NA,NA,15.7,97.82,1.761,533,459
NA,2024-07-28T03:45:00Z,NA,0.02,NA,NA,0,NA,NA,15.7,97.81,1.759,539,459
NA,2024-07-28T04:00:00Z,NA,0.02,NA,NA,0,NA,NA,15.6,97.82,1.75,546,460
NA,2024-07-28T04:15:00Z,NA,0.02,NA,NA,0,NA,NA,15.5,97.82,1.74,552,460
NA,2024-07-28T04:30:00Z,NA,0.03,NA,NA,0,NA,NA,15.5,97.83,1.733,559,461
NA,2024-07-28T04:45:00Z,NA,0.02,NA,NA,0,NA,NA,15.4,97.84,1.726,565,462
NA,2024-07-28T05:00:00Z,NA,0.03,NA,NA,0,NA,NA,15.5,97.85,1.729,570,462
NA,2024-07-28T05:15:00Z,NA,0.02,NA,NA,0,NA,NA,15.5,97.86,1.738,576,462
