...1,Timestamp,Vapor Pressure,Atmos Pressure,Air TempC,VPD,Solar,Wetness Level 1,Wetness Level 2,Air.TempC,Atmos.Pressure,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-08-12T20:45:00Z,NA,NA,NA,0.52,0,NA,NA,20.6,97.71,1.902,443,438
NA,2024-08-12T21:00:00Z,NA,NA,NA,0.48,0,NA,NA,20.2,97.71,1.883,443,438
NA,2024-08-12T21:15:00Z,NA,NA,NA,0.41,0,NA,NA,19.8,97.72,1.898,444,439
NA,2024-08-12T21:30:00Z,NA,NA,NA,0.36,0,NA,NA,19.3,97.76,1.877,444,439
NA,2024-08-12T21:45:00Z,NA,NA,NA,0.33,0,NA,NA,19,97.78,1.871,445,439
NA,2024-08-12T22:00:00Z,NA,NA,NA,0.28,0,NA,NA,18.7,97.79,1.87,445,440
NA,2024-08-12T22:15:00Z,NA,NA,NA,0.24,0,NA,NA,18.4,97.78,1.879,445,440
NA,2024-08-12T22:30:00Z,NA,NA,NA,0.21,0,NA,NA,18.2,97.78,1.875,446,440
NA,2024-08-12T22:45:00Z,NA,NA,NA,0.19,0,NA,NA,18,97.77,1.866,446,440
NA,2024-08-12T23:00:00Z,NA,NA,NA,0.18,0,NA,NA,17.8,97.78,1.852,446,441
NA,2024-08-12T23:15:00Z,NA,NA,NA,0.16,0,NA,NA,17.5,97.78,1.846,446,441
NA,2024-08-12T23:30:00Z,NA,NA,NA,0.15,0,NA,NA,17.5,97.77,1.846,446,440
NA,2024-08-12T23:45:00Z,NA,NA,NA,0.17,0,NA,NA,17.7,97.77,1.851,446,440
NA,2024-08-13T00:00:00Z,NA,NA,NA,0.16,0,NA,NA,17.6,97.77,1.848,446,441
NA,2024-08-13T00:15:00Z,NA,NA,NA,0.15,0,NA,NA,17.4,97.75,1.83,446,441
NA,2024-08-13T00:30:00Z,NA,NA,NA,0.14,0,NA,NA,17.2,97.75,1.832,446,441
NA,2024-08-13T00:45:00Z,NA,NA,NA,0.13,0,NA,NA,17.2,97.75,1.828,446,441
NA,2024-08-13T01:00:00Z,NA,NA,NA,0.12,0,NA,NA,17.2,97.75,1.831,447,441
NA,2024-08-13T01:15:00Z,NA,NA,NA,0.12,0,NA,NA,17.1,97.75,1.831,447,441
NA,2024-08-13T01:30:00Z,NA,NA,NA,0.11,0,NA,NA,17,97.75,1.83,447,441
NA,2024-08-13T01:45:00Z,NA,NA,NA,0.11,0,NA,NA,17,97.74,1.831,447,441
NA,2024-08-13T02:00:00Z,NA,NA,NA,0.1,0,NA,NA,17,97.74,1.83,447,441
NA,2024-08-13T02:15:00Z,NA,NA,NA,0.1,0,NA,NA,16.9,97.74,1.821,447,441
NA,2024-08-13T02:30:00Z,NA,NA,NA,0.1,0,NA,NA,16.8,97.73,1.816,447,441
NA,2024-08-13T02:45:00Z,NA,NA,NA,0.09,0,NA,NA,16.8,97.72,1.82,447,441
NA,2024-08-13T03:00:00Z,NA,NA,NA,0.09,0,NA,NA,16.9,97.71,1.834,447,441
NA,2024-08-13T03:15:00Z,NA,NA,NA,0.09,0,NA,NA,16.8,97.73,1.83,447,441
NA,2024-08-13T03:30:00Z,NA,NA,NA,0.09,0,NA,NA,16.8,97.72,1.825,448,442
NA,2024-08-13T03:45:00Z,NA,NA,NA,0.08,0,NA,NA,16.8,97.72,1.833,448,442
NA,2024-08-13T04:00:00Z,NA,NA,NA,0.07,0,NA,NA,16.7,97.74,1.831,448,442
NA,2024-08-13T04:15:00Z,NA,NA,NA,0.07,0,NA,NA,16.7,97.74,1.831,448,442
NA,2024-08-13T04:30:00Z,NA,NA,NA,0.06,0,NA,NA,16.7,97.74,1.837,450,442
NA,2024-08-13T04:45:00Z,NA,NA,NA,0.06,0,NA,NA,16.7,97.75,1.838,449,442
NA,2024-08-13T05:00:00Z,NA,NA,NA,0.06,0,NA,NA,16.7,97.74,1.838,448,442
NA,2024-08-13T05:15:00Z,NA,NA,NA,0.06,0,NA,NA,16.7,97.74,1.836,452,442
NA,2024-08-13T05:30:00Z,NA,NA,NA,0.06,0,NA,NA,16.6,97.74,1.829,451,442
NA,2024-08-13T05:45:00Z,NA,NA,NA,0.05,0,NA,NA,16.5,97.75,1.822,499,443
NA,2024-08-13T06:00:00Z,NA,NA,NA,0.05,0,NA,NA,16.5,97.77,1.827,548,443
NA,2024-08-13T06:15:00Z,NA,NA,NA,0.04,0,NA,NA,16.4,97.77,1.819,545,444
NA,2024-08-13T06:30:00Z,NA,NA,NA,0.04,0,NA,NA,16.5,97.76,1.835,543,444
NA,2024-08-13T06:45:00Z,NA,NA,NA,0.04,0,NA,NA,16.5,97.76,1.835,541,444
NA,2024-08-13T07:00:00Z,NA,NA,NA,0.03,0,NA,NA,16.4,97.77,1.834,540,445
NA,2024-08-13T07:15:00Z,NA,NA,NA,0.03,3.5,NA,NA,16.4,97.78,1.829,543,448
NA,2024-08-13T07:30:00Z,NA,NA,NA,0.03,10.8,NA,NA,16.2,97.79,1.817,547,452
NA,2024-08-13T07:45:00Z,NA,NA,NA,0.02,17.6,NA,NA,16.2,97.8,1.817,549,455
NA,2024-08-13T08:00:00Z,NA,NA,NA,0.02,36.4,NA,NA,16.3,97.8,1.835,545,455
NA,2024-08-13T08:15:00Z,NA,NA,NA,0.01,153.4,NA,NA,16.8,97.8,1.891,519,442
NA,2024-08-13T08:30:00Z,NA,NA,NA,0.02,151.1,NA,NA,17.8,97.8,2.019,479,440
NA,2024-08-13T08:45:00Z,NA,NA,NA,0.09,203.8,NA,NA,19.2,97.79,2.123,445,438
NA,2024-08-13T09:00:00Z,NA,NA,NA,0.2,108.8,NA,NA,19.4,97.8,2.042,445,440
NA,2024-08-13T09:15:00Z,NA,NA,NA,0.18,198.9,NA,NA,19.2,97.81,2.043,444,439
NA,2024-08-13T09:30:00Z,NA,NA,NA,0.22,143.7,NA,NA,19.9,97.81,2.1,444,439
NA,2024-08-13T09:45:00Z,NA,NA,NA,0.3,276.3,NA,NA,20.5,97.81,2.109,442,437
NA,2024-08-13T10:00:00Z,NA,NA,NA,0.38,167.4,NA,NA,21.2,97.81,2.136,444,438
NA,2024-08-13T10:15:00Z,NA,NA,NA,0.38,173,NA,NA,21.4,97.83,2.174,444,438
NA,2024-08-13T10:30:00Z,NA,NA,NA,0.42,166.1,NA,NA,21.8,97.85,2.184,444,438
NA,2024-08-13T10:45:00Z,NA,NA,NA,0.51,213.9,NA,NA,22,97.83,2.139,443,438
NA,2024-08-13T11:00:00Z,NA,NA,NA,0.6,279.4,NA,NA,22.6,97.85,2.142,443,438
NA,2024-08-13T11:15:00Z,NA,NA,NA,0.64,249.8,NA,NA,22.7,97.88,2.121,442,437
NA,2024-08-13T11:30:00Z,NA,NA,NA,0.75,655.3,NA,NA,23.8,97.87,2.194,439,435
NA,2024-08-13T11:45:00Z,NA,NA,NA,0.99,761,NA,NA,24.9,97.85,2.147,438,434
NA,2024-08-13T12:00:00Z,NA,NA,NA,1.12,852.4,NA,NA,25.5,97.83,2.145,437,433
NA,2024-08-13T12:15:00Z,NA,NA,NA,1.33,929.8,NA,NA,26.4,97.83,2.112,436,433
NA,2024-08-13T12:30:00Z,NA,NA,NA,1.48,851.4,NA,NA,26.8,97.81,2.047,437,434
NA,2024-08-13T12:45:00Z,NA,NA,NA,1.59,632.1,NA,NA,27.1,97.81,2.004,438,434
NA,2024-08-13T13:00:00Z,NA,NA,NA,1.5,815.4,NA,NA,27,97.79,2.055,438,434
NA,2024-08-13T13:15:00Z,NA,NA,NA,1.67,705.9,NA,NA,27.6,97.78,2.025,437,434
NA,2024-08-13T13:30:00Z,NA,NA,NA,1.73,253.1,NA,NA,27.8,97.77,1.996,439,434
NA,2024-08-13T13:45:00Z,NA,NA,NA,1.8,327.8,NA,NA,28,97.76,1.973,439,434
NA,2024-08-13T14:00:00Z,NA,NA,NA,1.87,284.7,NA,NA,28.4,97.73,1.984,439,433
NA,2024-08-13T14:15:00Z,NA,NA,NA,1.95,709.2,NA,NA,28.3,97.71,1.884,439,433
NA,2024-08-13T14:30:00Z,NA,NA,NA,1.86,694.3,NA,NA,28.5,97.71,2.024,439,433
NA,2024-08-13T14:45:00Z,NA,NA,NA,2.03,780.2,NA,NA,28.5,97.72,1.865,439,433
NA,2024-08-13T15:00:00Z,NA,NA,NA,2.16,689.2,NA,NA,28.7,97.7,1.776,438,432
NA,2024-08-13T15:15:00Z,NA,NA,NA,2.3,401.6,NA,NA,28.8,97.68,1.658,438,432
NA,2024-08-13T15:30:00Z,NA,NA,NA,2.32,820.7,NA,NA,29.2,97.68,1.734,438,431
NA,2024-08-13T15:45:00Z,NA,NA,NA,2.29,795,NA,NA,29.1,97.68,1.748,438,432
NA,2024-08-13T16:00:00Z,NA,NA,NA,2.32,536.1,NA,NA,29.1,97.68,1.717,438,432
NA,2024-08-13T16:15:00Z,NA,NA,NA,2.22,148.1,NA,NA,28.3,97.67,1.622,438,433
NA,2024-08-13T16:30:00Z,NA,NA,NA,2.21,380.9,NA,NA,28.5,97.66,1.682,438,433
NA,2024-08-13T16:45:00Z,NA,NA,NA,2.28,269.9,NA,NA,28.9,97.66,1.698,438,432
NA,2024-08-13T17:00:00Z,NA,NA,NA,2.24,500.1,NA,NA,29,97.66,1.765,439,432
NA,2024-08-13T17:15:00Z,NA,NA,NA,2.18,272.3,NA,NA,28.6,97.65,1.732,439,433
NA,2024-08-13T17:30:00Z,NA,NA,NA,1.93,98.7,NA,NA,27.6,97.65,1.757,439,433
NA,2024-08-13T17:45:00Z,NA,NA,NA,1.82,135.1,NA,NA,27.8,97.66,1.917,439,434
NA,2024-08-13T18:00:00Z,NA,NA,NA,1.55,89.5,NA,NA,26.7,97.66,1.961,440,434
NA,2024-08-13T18:15:00Z,NA,NA,NA,1.44,61.9,NA,NA,26.8,97.66,2.069,440,435
NA,2024-08-13T18:30:00Z,NA,NA,NA,1.27,57.7,NA,NA,26.3,97.68,2.15,441,435
NA,2024-08-13T18:45:00Z,NA,NA,NA,1.23,62.3,NA,NA,25.8,97.68,2.099,441,435
NA,2024-08-13T19:00:00Z,NA,NA,NA,1.07,72.5,NA,NA,25.6,97.67,2.214,442,436
NA,2024-08-13T19:15:00Z,NA,NA,NA,0.93,42.1,NA,NA,25.5,97.68,2.331,442,436
NA,2024-08-13T19:30:00Z,NA,NA,NA,0.81,30.2,NA,NA,25,97.69,2.353,443,437
NA,2024-08-13T19:45:00Z,NA,NA,NA,0.72,19.8,NA,NA,24.1,97.69,2.285,443,437
NA,2024-08-13T20:00:00Z,NA,NA,NA,0.69,18.1,NA,NA,23.6,97.71,2.211,443,437
NA,2024-08-13T20:15:00Z,NA,NA,NA,0.63,7.1,NA,NA,23.2,97.72,2.222,443,438
NA,2024-08-13T20:30:00Z,NA,NA,NA,0.57,0,NA,NA,22.8,97.73,2.213,443,438
NA,2024-08-13T20:45:00Z,NA,NA,NA,0.53,0,NA,NA,22.4,97.72,2.182,444,438
NA,2024-08-13T21:00:00Z,NA,NA,NA,0.5,0,NA,NA,21.9,97.72,2.126,444,438
NA,2024-08-13T21:15:00Z,NA,NA,NA,0.46,0,NA,NA,21.4,97.73,2.08,444,439
NA,2024-08-13T21:30:00Z,NA,NA,NA,0.4,0,NA,NA,20.8,97.73,2.061,444,439
NA,2024-08-13T21:45:00Z,NA,NA,NA,0.32,0,NA,NA,20.4,97.73,2.079,445,440
NA,2024-08-13T22:00:00Z,NA,NA,NA,0.26,0,NA,NA,20,97.74,2.071,445,440
NA,2024-08-13T22:15:00Z,NA,NA,NA,0.22,0,NA,NA,19.6,97.75,2.063,446,440
NA,2024-08-13T22:30:00Z,NA,NA,NA,0.19,0,NA,NA,19.3,97.76,2.046,447,441
NA,2024-08-13T22:45:00Z,NA,NA,NA,0.15,0,NA,NA,18.9,97.76,2.027,448,442
NA,2024-08-13T23:00:00Z,NA,NA,NA,0.14,0,NA,NA,18.6,97.76,2.007,449,442
NA,2024-08-13T23:15:00Z,NA,NA,NA,0.12,0,NA,NA,18.4,97.77,1.994,449,443
NA,2024-08-13T23:30:00Z,NA,NA,NA,0.1,0,NA,NA,18.2,97.77,1.979,449,443
NA,2024-08-13T23:45:00Z,NA,NA,NA,0.1,0,NA,NA,18,97.77,1.956,451,444
NA,2024-08-14T00:00:00Z,NA,NA,NA,0.09,0,NA,NA,17.8,97.76,1.942,451,445
NA,2024-08-14T00:15:00Z,NA,NA,NA,0.08,0,NA,NA,17.6,97.76,1.924,455,448
NA,2024-08-14T00:30:00Z,NA,NA,NA,0.08,0,NA,NA,17.3,97.75,1.897,459,451
NA,2024-08-14T00:45:00Z,NA,NA,NA,0.07,0,NA,NA,17.1,97.76,1.879,465,455
NA,2024-08-14T01:00:00Z,NA,NA,NA,0.06,0,NA,NA,16.9,97.76,1.86,471,458
NA,2024-08-14T01:15:00Z,NA,NA,NA,0.05,0,NA,NA,16.8,97.75,1.853,476,461
NA,2024-08-14T01:30:00Z,NA,NA,NA,0.05,0,NA,NA,16.6,97.75,1.841,481,466
NA,2024-08-14T01:45:00Z,NA,NA,NA,0.05,0,NA,NA,16.5,97.75,1.834,487,470
NA,2024-08-14T02:00:00Z,NA,NA,NA,0.04,0,NA,NA,16.4,97.74,1.818,493,473
NA,2024-08-14T02:15:00Z,NA,NA,NA,0.04,0,NA,NA,16.2,97.74,1.801,499,477
NA,2024-08-14T02:30:00Z,NA,NA,NA,0.03,0,NA,NA,16,97.75,1.783,505,481
NA,2024-08-14T02:45:00Z,NA,NA,NA,0.03,0,NA,NA,15.9,97.75,1.771,512,486
NA,2024-08-14T03:00:00Z,NA,NA,NA,0.03,0,NA,NA,15.7,97.75,1.758,520,490
NA,2024-08-14T03:15:00Z,NA,NA,NA,0.02,0,NA,NA,15.6,97.75,1.743,528,495
NA,2024-08-14T03:30:00Z,NA,NA,NA,0.02,0,NA,NA,15.4,97.75,1.728,536,499
NA,2024-08-14T03:45:00Z,NA,NA,NA,0.02,0,NA,NA,15.3,97.75,1.71,545,502
NA,2024-08-14T04:00:00Z,NA,NA,NA,0.02,0,NA,NA,15.3,97.74,1.718,554,506
NA,2024-08-14T04:15:00Z,NA,NA,NA,0.02,0,NA,NA,15.2,97.74,1.701,563,510
NA,2024-08-14T04:30:00Z,NA,NA,NA,0.02,0,NA,NA,15,97.75,1.683,572,513
NA,2024-08-14T04:45:00Z,NA,NA,NA,0.01,0,NA,NA,14.8,97.77,1.664,581,517
NA,2024-08-14T05:00:00Z,NA,NA,NA,0.01,0,NA,NA,14.6,97.78,1.649,592,520
NA,2024-08-14T05:15:00Z,NA,NA,NA,0.01,0,NA,NA,14.5,97.8,1.642,601,524
NA,2024-08-14T05:30:00Z,NA,NA,NA,0.01,0,NA,NA,14.5,97.81,1.641,612,527
NA,2024-08-14T05:45:00Z,NA,NA,NA,0.01,0,NA,NA,14.4,97.82,1.635,621,531
NA,2024-08-14T06:00:00Z,NA,NA,NA,0.01,0,NA,NA,14.4,97.83,1.625,632,536
NA,2024-08-14T06:15:00Z,NA,NA,NA,0,0,NA,NA,14.2,97.83,1.616,643,539
NA,2024-08-14T06:30:00Z,NA,NA,NA,0.01,0,NA,NA,14.2,97.84,1.611,654,543
NA,2024-08-14T06:45:00Z,NA,NA,NA,0,0,NA,NA,14.1,97.86,1.607,664,547
NA,2024-08-14T07:00:00Z,NA,NA,NA,0,2.4,NA,NA,14.1,97.88,1.602,673,549
NA,2024-08-14T07:15:00Z,NA,NA,NA,0,12.3,NA,NA,14.1,97.89,1.607,675,549
NA,2024-08-14T07:30:00Z,NA,NA,NA,0,20.7,NA,NA,14.2,97.89,1.62,676,549
NA,2024-08-14T07:45:00Z,NA,NA,NA,0,30.4,NA,NA,14.4,97.89,1.633,676,548
NA,2024-08-14T08:00:00Z,NA,NA,NA,0,46,NA,NA,14.6,97.9,1.657,674,543
NA,2024-08-14T08:15:00Z,NA,NA,NA,0,126.9,NA,NA,15,97.91,1.706,669,530
NA,2024-08-14T08:30:00Z,NA,NA,NA,0,264.2,NA,NA,16.1,97.92,1.828,609,443
NA,2024-08-14T08:45:00Z,NA,NA,NA,0.01,311.5,NA,NA,17.3,97.92,1.962,444,438
NA,2024-08-14T09:00:00Z,NA,NA,NA,0.06,365.3,NA,NA,18.3,97.91,2.043,440,438
NA,2024-08-14T09:15:00Z,NA,NA,NA,0.22,404.1,NA,NA,19.7,97.9,2.076,440,437
NA,2024-08-14T09:30:00Z,NA,NA,NA,0.4,402.3,NA,NA,21,97.9,2.097,438,435
NA,2024-08-14T09:45:00Z,NA,NA,NA,0.53,323.4,NA,NA,22.2,97.89,2.148,438,435
NA,2024-08-14T10:00:00Z,NA,NA,NA,0.65,519.7,NA,NA,23.3,97.87,2.213,439,434
NA,2024-08-14T10:15:00Z,NA,NA,NA,0.79,582.8,NA,NA,24.1,97.88,2.209,439,434
NA,2024-08-14T10:30:00Z,NA,NA,NA,0.92,632.8,NA,NA,24.9,97.88,2.223,437,434
NA,2024-08-14T10:45:00Z,NA,NA,NA,1.11,682.1,NA,NA,25.8,97.87,2.224,437,433
NA,2024-08-14T11:00:00Z,NA,NA,NA,1.33,723.8,NA,NA,26.6,97.87,2.15,436,432
NA,2024-08-14T11:15:00Z,NA,NA,NA,1.55,763.9,NA,NA,27.7,97.87,2.164,435,431
NA,2024-08-14T11:30:00Z,NA,NA,NA,1.74,802.6,NA,NA,28.4,97.87,2.135,435,431
NA,2024-08-14T11:45:00Z,NA,NA,NA,1.89,836.6,NA,NA,28.7,97.87,2.043,435,431
NA,2024-08-14T12:00:00Z,NA,NA,NA,1.95,868.5,NA,NA,28.6,97.88,1.97,435,432
NA,2024-08-14T12:15:00Z,NA,NA,NA,2.12,897,NA,NA,29,97.88,1.896,435,432
NA,2024-08-14T12:30:00Z,NA,NA,NA,2.1,919.9,NA,NA,29,97.88,1.9,435,432
NA,2024-08-14T12:45:00Z,NA,NA,NA,2.17,937.3,NA,NA,29.2,97.87,1.894,435,432
NA,2024-08-14T13:00:00Z,NA,NA,NA,2.32,957.5,NA,NA,29.8,97.87,1.886,436,432
NA,2024-08-14T13:15:00Z,NA,NA,NA,2.26,665.4,NA,NA,29.6,97.87,1.876,436,432
NA,2024-08-14T13:30:00Z,NA,NA,NA,2.26,204,NA,NA,29.2,97.87,1.793,438,433
NA,2024-08-14T13:45:00Z,NA,NA,NA,2.32,205.3,NA,NA,29.4,97.85,1.786,438,432
NA,2024-08-14T14:00:00Z,NA,NA,NA,2.41,480.7,NA,NA,29.6,97.85,1.736,438,432
NA,2024-08-14T14:15:00Z,NA,NA,NA,2.48,706.8,NA,NA,29.7,97.82,1.693,438,432
NA,2024-08-14T14:30:00Z,NA,NA,NA,2.31,182.2,NA,NA,29.4,97.81,1.781,438,433
NA,2024-08-14T14:45:00Z,NA,NA,NA,2.15,359.6,NA,NA,28.8,97.8,1.811,438,432
NA,2024-08-14T15:00:00Z,NA,NA,NA,2.41,620.7,NA,NA,29.8,97.79,1.78,438,432
NA,2024-08-14T15:15:00Z,NA,NA,NA,2.47,271.4,NA,NA,29.8,97.79,1.725,438,432
NA,2024-08-14T15:30:00Z,NA,NA,NA,2.12,404.1,NA,NA,28.5,97.79,1.772,438,432
NA,2024-08-14T15:45:00Z,NA,NA,NA,2.5,837.3,NA,NA,30,97.76,1.73,437,432
NA,2024-08-14T16:00:00Z,NA,NA,NA,2.56,547.1,NA,NA,30.2,97.75,1.739,438,432
NA,2024-08-14T16:15:00Z,NA,NA,NA,2.57,187.9,NA,NA,30.3,97.74,1.751,438,432
NA,2024-08-14T16:30:00Z,NA,NA,NA,2.55,363.1,NA,NA,30.3,97.73,1.758,438,432
NA,2024-08-14T16:45:00Z,NA,NA,NA,2.58,265.9,NA,NA,30.5,97.72,1.785,437,431
NA,2024-08-14T17:00:00Z,NA,NA,NA,2.67,585.8,NA,NA,30.6,97.73,1.723,438,432
NA,2024-08-14T17:15:00Z,NA,NA,NA,2.63,410.7,NA,NA,30.7,97.72,1.785,437,431
NA,2024-08-14T17:30:00Z,NA,NA,NA,2.57,113,NA,NA,30.2,97.73,1.721,438,432
NA,2024-08-14T17:45:00Z,NA,NA,NA,2.49,210.6,NA,NA,30,97.72,1.756,438,432
NA,2024-08-14T18:00:00Z,NA,NA,NA,2.45,115,NA,NA,29.8,97.72,1.737,438,432
NA,2024-08-14T18:15:00Z,NA,NA,NA,2.39,77.3,NA,NA,29.6,97.72,1.76,438,432
NA,2024-08-14T18:30:00Z,NA,NA,NA,2.37,55.3,NA,NA,29.4,97.7,1.732,438,431
NA,2024-08-14T18:45:00Z,NA,NA,NA,2.27,48.9,NA,NA,29.3,97.7,1.813,439,433
NA,2024-08-14T19:00:00Z,NA,NA,NA,2.05,223.9,NA,NA,28.8,97.69,1.898,439,433
NA,2024-08-14T19:15:00Z,NA,NA,NA,1.79,121.6,NA,NA,28.1,97.69,2.009,439,433
NA,2024-08-14T19:30:00Z,NA,NA,NA,1.65,70.3,NA,NA,27.8,97.68,2.087,439,432
NA,2024-08-14T19:45:00Z,NA,NA,NA,1.74,61.7,NA,NA,28.1,97.68,2.051,440,433
NA,2024-08-14T20:00:00Z,NA,NA,NA,1.65,15.4,NA,NA,27.5,97.69,2.023,440,435
NA,2024-08-14T20:15:00Z,NA,NA,NA,1.35,11.5,NA,NA,25.8,97.69,1.976,441,436
NA,2024-08-14T20:30:00Z,NA,NA,NA,1.09,0.7,NA,NA,24.6,97.69,1.989,442,436
NA,2024-08-14T20:45:00Z,NA,NA,NA,0.85,0,NA,NA,23.4,97.7,2.018,442,437
NA,2024-08-14T21:00:00Z,NA,NA,NA,0.69,0,NA,NA,22.6,97.7,2.045,443,437
NA,2024-08-14T21:15:00Z,NA,NA,NA,0.63,0,NA,NA,22,97.69,2.009,443,438
NA,2024-08-14T21:30:00Z,NA,NA,NA,0.51,0,NA,NA,21.3,97.71,2.024,443,438
NA,2024-08-14T21:45:00Z,NA,NA,NA,0.42,0,NA,NA,21,97.73,2.058,443,438
NA,2024-08-14T22:00:00Z,NA,NA,NA,0.4,0,NA,NA,20.8,97.74,2.057,444,439
NA,2024-08-14T22:15:00Z,NA,NA,NA,0.36,0,NA,NA,20.2,97.76,2.01,444,439
NA,2024-08-14T22:30:00Z,NA,NA,NA,0.32,0,NA,NA,19.8,97.76,1.988,444,439
NA,2024-08-14T22:45:00Z,NA,NA,NA,0.28,0,NA,NA,19.4,97.77,1.964,445,440
NA,2024-08-14T23:00:00Z,NA,NA,NA,0.24,0,NA,NA,18.9,97.77,1.944,445,440
NA,2024-08-14T23:15:00Z,NA,NA,NA,0.2,0,NA,NA,18.7,97.76,1.959,446,440
NA,2024-08-14T23:30:00Z,NA,NA,NA,0.17,0,NA,NA,18.4,97.75,1.942,446,441
NA,2024-08-14T23:45:00Z,NA,NA,NA,0.16,0,NA,NA,18.1,97.75,1.917,448,441
NA,2024-08-15T00:00:00Z,NA,NA,NA,0.14,0,NA,NA,17.8,97.74,1.901,448,442
NA,2024-08-15T00:15:00Z,NA,NA,NA,0.12,0,NA,NA,17.6,97.73,1.892,448,442
NA,2024-08-15T00:30:00Z,NA,NA,NA,0.11,0,NA,NA,17.4,97.73,1.875,449,444
NA,2024-08-15T00:45:00Z,NA,NA,NA,0.1,0,NA,NA,17.2,97.74,1.868,450,446
NA,2024-08-15T01:00:00Z,NA,NA,NA,0.09,0,NA,NA,17,97.72,1.852,453,449
NA,2024-08-15T01:15:00Z,NA,NA,NA,0.08,0,NA,NA,16.8,97.72,1.838,457,452
NA,2024-08-15T01:30:00Z,NA,NA,NA,0.07,0,NA,NA,16.6,97.71,1.821,462,455
NA,2024-08-15T01:45:00Z,NA,NA,NA,0.07,0,NA,NA,16.4,97.7,1.801,468,459
NA,2024-08-15T02:00:00Z,NA,NA,NA,0.06,0,NA,NA,16.3,97.68,1.791,472,463
NA,2024-08-15T02:15:00Z,NA,NA,NA,0.05,0,NA,NA,16.2,97.66,1.785,478,466
NA,2024-08-15T02:30:00Z,NA,NA,NA,0.04,0,NA,NA,16,97.65,1.769,484,471
NA,2024-08-15T02:45:00Z,NA,NA,NA,0.04,0,NA,NA,15.8,97.66,1.756,490,475
NA,2024-08-15T03:00:00Z,NA,NA,NA,0.04,0,NA,NA,15.7,97.67,1.748,497,480
NA,2024-08-15T03:15:00Z,NA,NA,NA,0.04,0,NA,NA,15.6,97.67,1.737,504,484
NA,2024-08-15T03:30:00Z,NA,NA,NA,0.03,0,NA,NA,15.5,97.68,1.725,511,487
NA,2024-08-15T03:45:00Z,NA,NA,NA,0.03,0,NA,NA,15.4,97.67,1.716,516,491
NA,2024-08-15T04:00:00Z,NA,NA,NA,0.02,0,NA,NA,15.3,97.67,1.715,523,494
NA,2024-08-15T04:15:00Z,NA,NA,NA,0.02,0,NA,NA,15.2,97.69,1.707,530,497
NA,2024-08-15T04:30:00Z,NA,NA,NA,0.02,0,NA,NA,15,97.69,1.685,541,500
NA,2024-08-15T04:45:00Z,NA,NA,NA,0.02,0,NA,NA,14.9,97.71,1.675,548,504
NA,2024-08-15T05:00:00Z,NA,NA,NA,0.02,0,NA,NA,14.8,97.72,1.667,555,507
NA,2024-08-15T05:15:00Z,NA,NA,NA,0.02,0,NA,NA,14.8,97.72,1.668,562,510
NA,2024-08-15T05:30:00Z,NA,NA,NA,0.02,0,NA,NA,14.7,97.72,1.652,571,513
NA,2024-08-15T05:45:00Z,NA,NA,NA,0.01,0,NA,NA,14.6,97.73,1.649,578,516
NA,2024-08-15T06:00:00Z,NA,NA,NA,0.01,0,NA,NA,14.6,97.74,1.651,584,519
NA,2024-08-15T06:15:00Z,NA,NA,NA,0.01,0,NA,NA,14.5,97.73,1.641,591,521
NA,2024-08-15T06:30:00Z,NA,NA,NA,0.01,0,NA,NA,14.5,97.73,1.637,599,524
NA,2024-08-15T06:45:00Z,NA,NA,NA,0.01,0,NA,NA,14.3,97.75,1.616,607,528
NA,2024-08-15T07:00:00Z,NA,NA,NA,0.01,3.1,NA,NA,14.3,97.76,1.621,615,531
NA,2024-08-15T07:15:00Z,NA,NA,NA,0.01,9.2,NA,NA,14.2,97.78,1.612,621,533
NA,2024-08-15T07:30:00Z,NA,NA,NA,0.01,13.2,NA,NA,14.3,97.79,1.624,626,535
NA,2024-08-15T07:45:00Z,NA,NA,NA,0,17,NA,NA,14.3,97.79,1.626,630,536
NA,2024-08-15T08:00:00Z,NA,NA,NA,0,35.2,NA,NA,14.5,97.81,1.646,628,535
NA,2024-08-15T08:15:00Z,NA,NA,NA,0,118.3,NA,NA,15.1,97.82,1.715,613,519
NA,2024-08-15T08:30:00Z,NA,NA,NA,0,100.7,NA,NA,15.8,97.83,1.795,585,500
NA,2024-08-15T08:45:00Z,NA,NA,NA,0,256.9,NA,NA,17,97.84,1.936,464,439
NA,2024-08-15T09:00:00Z,NA,NA,NA,0.06,348.3,NA,NA,18.6,97.84,2.074,441,438
NA,2024-08-15T09:15:00Z,NA,NA,NA,0.23,376.6,NA,NA,19.6,97.83,2.046,440,437
NA,2024-08-15T09:30:00Z,NA,NA,NA,0.39,346.1,NA,NA,21,97.83,2.089,439,437
NA,2024-08-15T09:45:00Z,NA,NA,NA,0.46,334.9,NA,NA,21.7,97.84,2.139,437,435
NA,2024-08-15T10:00:00Z,NA,NA,NA,0.55,534.9,NA,NA,22.6,97.83,2.195,439,434
NA,2024-08-15T10:15:00Z,NA,NA,NA,0.69,581,NA,NA,23.9,97.81,2.266,438,434
NA,2024-08-15T10:30:00Z,NA,NA,NA,0.89,628.6,NA,NA,25.3,97.8,2.333,436,433
NA,2024-08-15T10:45:00Z,NA,NA,NA,1.2,678.6,NA,NA,26.9,97.78,2.345,436,432
