...1,Timestamp,Air TempC,VPD,Vapor Pressure,Atmos Pressure,Wetness Level 2,Solar,Wetness Level 1,Atmos.Pressure,Air.TempC,Vapor.Pressure,Wetness.Level.2,Wetness.Level.1
NA,2024-08-12T13:00:00Z,NA,1.19,NA,NA,NA,166.1,NA,97.34,22.9,1.595,436,444
NA,2024-08-12T13:15:00Z,NA,1.13,NA,NA,NA,120.3,NA,97.33,22.7,1.63,437,445
NA,2024-08-12T13:30:00Z,NA,1.14,NA,NA,NA,144.5,NA,97.32,22.5,1.591,436,444
NA,2024-08-12T13:45:00Z,NA,1.22,NA,NA,NA,139,NA,97.32,23.1,1.603,436,444
NA,2024-08-12T14:00:00Z,NA,1.26,NA,NA,NA,121.6,NA,97.29,23.2,1.588,436,444
NA,2024-08-12T14:15:00Z,NA,1.32,NA,NA,NA,117.9,NA,97.29,23.5,1.583,436,444
NA,2024-08-12T14:30:00Z,NA,1.34,NA,NA,NA,117.2,NA,97.27,23.6,1.565,436,444
NA,2024-08-12T14:45:00Z,NA,1.37,NA,NA,NA,114.3,NA,97.26,23.9,1.591,435,443
NA,2024-08-12T15:00:00Z,NA,1.41,NA,NA,NA,115.7,NA,97.25,23.9,1.56,435,443
NA,2024-08-12T15:15:00Z,NA,1.46,NA,NA,NA,137.3,NA,97.24,24.2,1.564,435,443
NA,2024-08-12T15:30:00Z,NA,1.49,NA,NA,NA,119.2,NA,97.23,24.6,1.608,435,443
NA,2024-08-12T15:45:00Z,NA,1.46,NA,NA,NA,120.3,NA,97.21,24.6,1.63,435,443
NA,2024-08-12T16:00:00Z,NA,1.51,NA,NA,NA,112.4,NA,97.2,24.7,1.596,435,443
NA,2024-08-12T16:15:00Z,NA,1.52,NA,NA,NA,91.6,NA,97.19,24.8,1.603,435,443
NA,2024-08-12T16:30:00Z,NA,1.49,NA,NA,NA,130.6,NA,97.18,24.8,1.625,434,443
NA,2024-08-12T16:45:00Z,NA,1.57,NA,NA,NA,106.8,NA,97.17,25.2,1.626,435,443
NA,2024-08-12T17:00:00Z,NA,1.47,NA,NA,NA,55.7,NA,97.16,24.4,1.583,436,444
NA,2024-08-12T17:15:00Z,NA,1.41,NA,NA,NA,89.9,NA,97.16,24.4,1.643,435,443
NA,2024-08-12T17:30:00Z,NA,1.43,NA,NA,NA,106.6,NA,97.14,24.9,1.716,435,443
NA,2024-08-12T17:45:00Z,NA,1.5,NA,NA,NA,96.5,NA,97.15,25,1.674,435,443
NA,2024-08-12T18:00:00Z,NA,1.53,NA,NA,NA,73.1,NA,97.14,25,1.631,435,443
NA,2024-08-12T18:15:00Z,NA,1.56,NA,NA,NA,72.5,NA,97.13,25.4,1.686,433,443
NA,2024-08-12T18:30:00Z,NA,1.64,NA,NA,NA,76,NA,97.14,25.8,1.667,433,443
NA,2024-08-12T18:45:00Z,NA,1.63,NA,NA,NA,55.1,NA,97.11,25.7,1.679,435,444
NA,2024-08-12T19:00:00Z,NA,1.5,NA,NA,NA,49.3,NA,97.11,25.1,1.68,435,443
NA,2024-08-12T19:15:00Z,NA,1.45,NA,NA,NA,26.4,NA,97.11,24.6,1.639,436,444
NA,2024-08-12T19:30:00Z,NA,1.29,NA,NA,NA,14.3,NA,97.12,24.1,1.715,437,445
NA,2024-08-12T19:45:00Z,NA,1.1,NA,NA,NA,9.9,NA,97.14,23.4,1.779,437,445
NA,2024-08-12T20:00:00Z,NA,0.96,NA,NA,NA,12.5,NA,97.12,22.8,1.81,437,446
NA,2024-08-12T20:15:00Z,NA,0.82,NA,NA,NA,7.1,NA,97.13,22,1.829,438,446
NA,2024-08-12T20:30:00Z,NA,0.74,NA,NA,NA,0,NA,97.13,21.4,1.814,438,446
NA,2024-08-12T20:45:00Z,NA,0.68,NA,NA,NA,0,NA,97.13,21.3,1.849,438,447
NA,2024-08-12T21:00:00Z,NA,0.64,NA,NA,NA,0,NA,97.13,21,1.841,438,447
NA,2024-08-12T21:15:00Z,NA,0.54,NA,NA,NA,0,NA,97.14,20.3,1.847,439,447
NA,2024-08-12T21:30:00Z,NA,0.56,NA,NA,NA,0,NA,97.17,20,1.781,439,447
NA,2024-08-12T21:45:00Z,NA,0.56,NA,NA,NA,0,NA,97.2,20.2,1.806,439,447
NA,2024-08-12T22:00:00Z,NA,0.51,NA,NA,NA,0,NA,97.2,19.9,1.807,439,448
NA,2024-08-12T22:15:00Z,NA,0.6,NA,NA,NA,0,NA,97.2,20.1,1.75,439,447
NA,2024-08-12T22:30:00Z,NA,0.58,NA,NA,NA,0,NA,97.2,20.1,1.768,439,447
NA,2024-08-12T22:45:00Z,NA,0.58,NA,NA,NA,0,NA,97.19,20,1.752,439,447
NA,2024-08-12T23:00:00Z,NA,0.43,NA,NA,NA,0,NA,97.2,19.1,1.776,439,448
NA,2024-08-12T23:15:00Z,NA,0.32,NA,NA,NA,0,NA,97.2,18.4,1.79,440,449
NA,2024-08-12T23:30:00Z,NA,0.33,NA,NA,NA,0,NA,97.19,18.4,1.78,440,448
NA,2024-08-12T23:45:00Z,NA,0.37,NA,NA,NA,0,NA,97.19,18.6,1.772,440,448
NA,2024-08-13T00:00:00Z,NA,0.4,NA,NA,NA,0,NA,97.19,18.6,1.743,440,448
NA,2024-08-13T00:15:00Z,NA,0.44,NA,NA,NA,0,NA,97.17,18.8,1.734,439,448
NA,2024-08-13T00:30:00Z,NA,0.43,NA,NA,NA,0,NA,97.17,18.9,1.752,440,448
NA,2024-08-13T00:45:00Z,NA,0.38,NA,NA,NA,0,NA,97.17,18.7,1.766,440,449
NA,2024-08-13T01:00:00Z,NA,0.36,NA,NA,NA,0,NA,97.17,18.5,1.767,440,449
NA,2024-08-13T01:15:00Z,NA,0.36,NA,NA,NA,0,NA,97.17,18.4,1.758,440,449
NA,2024-08-13T01:30:00Z,NA,0.37,NA,NA,NA,0,NA,97.16,18.4,1.748,440,449
NA,2024-08-13T01:45:00Z,NA,0.34,NA,NA,NA,0,NA,97.16,18.4,1.771,440,449
NA,2024-08-13T02:00:00Z,NA,0.33,NA,NA,NA,0,NA,97.16,18.3,1.769,440,449
NA,2024-08-13T02:15:00Z,NA,0.32,NA,NA,NA,0,NA,97.15,18.2,1.774,440,449
NA,2024-08-13T02:30:00Z,NA,0.3,NA,NA,NA,0,NA,97.15,18.1,1.772,440,449
NA,2024-08-13T02:45:00Z,NA,0.27,NA,NA,NA,0,NA,97.14,17.9,1.777,440,449
NA,2024-08-13T03:00:00Z,NA,0.27,NA,NA,NA,0,NA,97.13,17.8,1.776,440,450
NA,2024-08-13T03:15:00Z,NA,0.26,NA,NA,NA,0,NA,97.15,17.8,1.778,440,449
NA,2024-08-13T03:30:00Z,NA,0.27,NA,NA,NA,0,NA,97.14,17.8,1.771,440,449
NA,2024-08-13T03:45:00Z,NA,0.25,NA,NA,NA,0,NA,97.14,17.8,1.787,441,450
NA,2024-08-13T04:00:00Z,NA,0.22,NA,NA,NA,0,NA,97.16,17.6,1.788,441,450
NA,2024-08-13T04:15:00Z,NA,0.23,NA,NA,NA,0,NA,97.16,17.6,1.775,441,450
NA,2024-08-13T04:30:00Z,NA,0.23,NA,NA,NA,0,NA,97.16,17.5,1.775,441,450
NA,2024-08-13T04:45:00Z,NA,0.2,NA,NA,NA,0,NA,97.16,17.3,1.771,441,450
NA,2024-08-13T05:00:00Z,NA,0.19,NA,NA,NA,0,NA,97.16,17.3,1.785,441,450
NA,2024-08-13T05:15:00Z,NA,0.22,NA,NA,NA,0,NA,97.16,17.4,1.77,441,450
NA,2024-08-13T05:30:00Z,NA,0.2,NA,NA,NA,0,NA,97.17,17.4,1.785,441,450
NA,2024-08-13T05:45:00Z,NA,0.18,NA,NA,NA,0,NA,97.17,17.3,1.789,441,452
NA,2024-08-13T06:00:00Z,NA,0.16,NA,NA,NA,0,NA,97.18,17.2,1.8,442,454
NA,2024-08-13T06:15:00Z,NA,0.13,NA,NA,NA,0,NA,97.18,16.9,1.797,442,452
NA,2024-08-13T06:30:00Z,NA,0.09,NA,NA,NA,0,NA,97.18,16.7,1.802,442,452
NA,2024-08-13T06:45:00Z,NA,0.08,NA,NA,NA,0,NA,97.18,16.6,1.809,442,452
NA,2024-08-13T07:00:00Z,NA,0.08,NA,NA,NA,0,NA,97.19,16.6,1.801,442,452
NA,2024-08-13T07:15:00Z,NA,0.07,NA,NA,NA,0,NA,97.2,16.4,1.802,442,452
NA,2024-08-13T07:30:00Z,NA,0.06,NA,NA,NA,7.5,NA,97.21,16.4,1.8,442,453
NA,2024-08-13T07:45:00Z,NA,0.05,NA,NA,NA,10.6,NA,97.21,16.4,1.81,442,453
NA,2024-08-13T08:00:00Z,NA,0.05,NA,NA,NA,26.4,NA,97.21,16.5,1.824,442,452
NA,2024-08-13T08:15:00Z,NA,0.05,NA,NA,NA,44.9,NA,97.22,16.9,1.867,441,451
NA,2024-08-13T08:30:00Z,NA,0.1,NA,NA,NA,49.1,NA,97.22,17.3,1.873,441,451
NA,2024-08-13T08:45:00Z,NA,0.12,NA,NA,NA,48.3,NA,97.21,17.9,1.933,441,451
NA,2024-08-13T09:00:00Z,NA,0.15,NA,NA,NA,42.3,NA,97.22,18.4,1.957,441,451
NA,2024-08-13T09:15:00Z,NA,0.16,NA,NA,NA,73.8,NA,97.24,18.9,2.022,440,450
NA,2024-08-13T09:30:00Z,NA,0.27,NA,NA,NA,61.5,NA,97.24,19.4,1.983,440,449
NA,2024-08-13T09:45:00Z,NA,0.38,NA,NA,NA,203.2,NA,97.24,20,1.951,439,448
NA,2024-08-13T10:00:00Z,NA,0.52,NA,NA,NA,75.4,NA,97.24,20.5,1.891,439,448
NA,2024-08-13T10:15:00Z,NA,0.62,NA,NA,NA,81.7,NA,97.26,20.6,1.802,439,448
NA,2024-08-13T10:30:00Z,NA,0.62,NA,NA,NA,79.1,NA,97.28,20.7,1.825,439,447
NA,2024-08-13T10:45:00Z,NA,0.64,NA,NA,NA,122.3,NA,97.26,20.9,1.824,438,447
NA,2024-08-13T11:00:00Z,NA,0.63,NA,NA,NA,160.8,NA,97.29,21.2,1.894,438,447
NA,2024-08-13T11:15:00Z,NA,0.68,NA,NA,NA,118.1,NA,97.31,21.4,1.867,438,447
NA,2024-08-13T11:30:00Z,NA,0.74,NA,NA,NA,243,NA,97.31,22,1.911,437,444
NA,2024-08-13T11:45:00Z,NA,0.89,NA,NA,NA,239.9,NA,97.29,22.9,1.905,436,444
NA,2024-08-13T12:00:00Z,NA,1.04,NA,NA,NA,183.8,NA,97.27,23.7,1.879,437,445
NA,2024-08-13T12:15:00Z,NA,1.12,NA,NA,NA,234.6,NA,97.26,24,1.86,436,443
NA,2024-08-13T12:30:00Z,NA,1.15,NA,NA,NA,338.7,NA,97.25,24.1,1.859,436,444
NA,2024-08-13T12:45:00Z,NA,1.21,NA,NA,NA,197.4,NA,97.25,24.4,1.837,436,445
NA,2024-08-13T13:00:00Z,NA,1.25,NA,NA,NA,197.4,NA,97.23,24.6,1.837,436,444
NA,2024-08-13T13:15:00Z,NA,1.38,NA,NA,NA,174.9,NA,97.22,25.4,1.857,435,444
NA,2024-08-13T13:30:00Z,NA,1.45,NA,NA,NA,149.2,NA,97.21,25.8,1.866,435,444
NA,2024-08-13T13:45:00Z,NA,1.56,NA,NA,NA,135.3,NA,97.19,26.3,1.87,435,444
NA,2024-08-13T14:00:00Z,NA,1.62,NA,NA,NA,107.5,NA,97.17,26.3,1.801,435,444
NA,2024-08-13T14:15:00Z,NA,1.67,NA,NA,NA,114.6,NA,97.15,26.2,1.734,435,443
NA,2024-08-13T14:30:00Z,NA,1.67,NA,NA,NA,115.7,NA,97.15,26.3,1.74,435,443
NA,2024-08-13T14:45:00Z,NA,1.84,NA,NA,NA,122.3,NA,97.15,26.6,1.63,435,443
NA,2024-08-13T15:00:00Z,NA,1.94,NA,NA,NA,118.1,NA,97.13,26.9,1.607,434,442
NA,2024-08-13T15:15:00Z,NA,2.1,NA,NA,NA,125.8,NA,97.11,27.6,1.602,434,442
NA,2024-08-13T15:30:00Z,NA,1.97,NA,NA,NA,113.7,NA,97.12,27.3,1.65,434,442
NA,2024-08-13T15:45:00Z,NA,2.03,NA,NA,NA,112.1,NA,97.11,27.5,1.637,434,442
NA,2024-08-13T16:00:00Z,NA,2.03,NA,NA,NA,115.5,NA,97.11,27.4,1.622,434,442
NA,2024-08-13T16:15:00Z,NA,2.11,NA,NA,NA,108,NA,97.1,28.1,1.687,434,442
NA,2024-08-13T16:30:00Z,NA,2.24,NA,NA,NA,193.7,NA,97.1,28.6,1.668,433,442
NA,2024-08-13T16:45:00Z,NA,2.2,NA,NA,NA,132.6,NA,97.1,28.7,1.734,433,441
NA,2024-08-13T17:00:00Z,NA,2.14,NA,NA,NA,122.7,NA,97.09,28,1.63,434,442
NA,2024-08-13T17:15:00Z,NA,2.15,NA,NA,NA,57.9,NA,97.09,28,1.624,434,442
NA,2024-08-13T17:30:00Z,NA,2.02,NA,NA,NA,96.3,NA,97.08,27.4,1.617,434,442
NA,2024-08-13T17:45:00Z,NA,1.92,NA,NA,NA,54.6,NA,97.1,27.1,1.67,434,443
NA,2024-08-13T18:00:00Z,NA,1.99,NA,NA,NA,39,NA,97.1,27.2,1.618,435,443
NA,2024-08-13T18:15:00Z,NA,1.96,NA,NA,NA,31.5,NA,97.1,27,1.602,435,443
NA,2024-08-13T18:30:00Z,NA,1.88,NA,NA,NA,25.8,NA,97.11,26.8,1.64,435,443
NA,2024-08-13T18:45:00Z,NA,1.4,NA,NA,NA,28.2,NA,97.11,25.7,1.909,436,444
NA,2024-08-13T19:00:00Z,NA,1.22,NA,NA,NA,27.8,NA,97.11,25,1.948,436,444
NA,2024-08-13T19:15:00Z,NA,1.16,NA,NA,NA,19.4,NA,97.11,24.7,1.94,436,445
NA,2024-08-13T19:30:00Z,NA,1.2,NA,NA,NA,14.5,NA,97.12,24.7,1.907,436,445
NA,2024-08-13T19:45:00Z,NA,1.03,NA,NA,NA,10.3,NA,97.12,24.4,2.023,437,446
NA,2024-08-13T20:00:00Z,NA,0.79,NA,NA,NA,11.2,NA,97.14,23.5,2.111,438,447
NA,2024-08-13T20:15:00Z,NA,0.76,NA,NA,NA,1.3,NA,97.15,23.1,2.057,438,446
NA,2024-08-13T20:30:00Z,NA,0.94,NA,NA,NA,0,NA,97.16,23.3,1.91,437,446
NA,2024-08-13T20:45:00Z,NA,1.05,NA,NA,NA,0,NA,97.15,23.5,1.837,437,446
NA,2024-08-13T21:00:00Z,NA,0.97,NA,NA,NA,0,NA,97.15,23.4,1.91,437,446
NA,2024-08-13T21:15:00Z,NA,0.74,NA,NA,NA,0,NA,97.16,22.7,2.022,438,447
NA,2024-08-13T21:30:00Z,NA,0.67,NA,NA,NA,0,NA,97.16,22.3,2.021,438,447
NA,2024-08-13T21:45:00Z,NA,0.52,NA,NA,NA,0,NA,97.16,21.6,2.057,439,448
NA,2024-08-13T22:00:00Z,NA,0.49,NA,NA,NA,0,NA,97.17,21.3,2.041,439,448
NA,2024-08-13T22:15:00Z,NA,0.49,NA,NA,NA,0,NA,97.18,21.2,2.032,439,448
NA,2024-08-13T22:30:00Z,NA,0.44,NA,NA,NA,0,NA,97.18,20.8,2.015,439,448
NA,2024-08-13T22:45:00Z,NA,0.41,NA,NA,NA,0,NA,97.18,20.6,2.006,439,448
NA,2024-08-13T23:00:00Z,NA,0.38,NA,NA,NA,0,NA,97.18,20.2,1.974,440,449
NA,2024-08-13T23:15:00Z,NA,0.33,NA,NA,NA,0,NA,97.19,19.7,1.957,440,449
NA,2024-08-13T23:30:00Z,NA,0.3,NA,NA,NA,0,NA,97.19,19.3,1.938,440,449
NA,2024-08-13T23:45:00Z,NA,0.38,NA,NA,NA,0,NA,97.19,19.7,1.913,440,449
NA,2024-08-14T00:00:00Z,NA,0.33,NA,NA,NA,0,NA,97.18,19.5,1.938,440,449
NA,2024-08-14T00:15:00Z,NA,0.37,NA,NA,NA,0,NA,97.18,19.4,1.889,440,449
NA,2024-08-14T00:30:00Z,NA,0.41,NA,NA,NA,0,NA,97.17,19.4,1.846,440,449
NA,2024-08-14T00:45:00Z,NA,0.39,NA,NA,NA,0,NA,97.17,19.4,1.867,440,449
NA,2024-08-14T01:00:00Z,NA,0.37,NA,NA,NA,0,NA,97.18,18.9,1.812,440,449
NA,2024-08-14T01:15:00Z,NA,0.36,NA,NA,NA,0,NA,97.17,18.7,1.793,440,449
NA,2024-08-14T01:30:00Z,NA,0.28,NA,NA,NA,0,NA,97.17,18.5,1.846,441,450
NA,2024-08-14T01:45:00Z,NA,0.25,NA,NA,NA,0,NA,97.16,18.1,1.824,441,450
NA,2024-08-14T02:00:00Z,NA,0.21,NA,NA,NA,0,NA,97.16,17.9,1.844,441,450
NA,2024-08-14T02:15:00Z,NA,0.21,NA,NA,NA,0,NA,97.16,17.7,1.817,441,450
NA,2024-08-14T02:30:00Z,NA,0.17,NA,NA,NA,0,NA,97.16,17.6,1.833,441,451
NA,2024-08-14T02:45:00Z,NA,0.17,NA,NA,NA,0,NA,97.17,17.4,1.813,441,451
NA,2024-08-14T03:00:00Z,NA,0.14,NA,NA,NA,0,NA,97.16,17.2,1.815,441,451
NA,2024-08-14T03:15:00Z,NA,0.12,NA,NA,NA,0,NA,97.17,16.8,1.794,442,452
NA,2024-08-14T03:30:00Z,NA,0.1,NA,NA,NA,0,NA,97.16,16.5,1.772,442,452
NA,2024-08-14T03:45:00Z,NA,0.09,NA,NA,NA,0,NA,97.16,16.4,1.777,442,453
NA,2024-08-14T04:00:00Z,NA,0.07,NA,NA,NA,0,NA,97.16,16.4,1.796,442,453
NA,2024-08-14T04:15:00Z,NA,0.07,NA,NA,NA,0,NA,97.16,16.4,1.795,442,453
NA,2024-08-14T04:30:00Z,NA,0.08,NA,NA,NA,0,NA,97.17,16.2,1.771,442,454
NA,2024-08-14T04:45:00Z,NA,0.07,NA,NA,NA,0,NA,97.19,16.1,1.758,442,454
NA,2024-08-14T05:00:00Z,NA,0.05,NA,NA,NA,0,NA,97.2,15.9,1.757,443,454
NA,2024-08-14T05:15:00Z,NA,0.04,NA,NA,NA,0,NA,97.21,15.8,1.752,443,454
NA,2024-08-14T05:30:00Z,NA,0.04,NA,NA,NA,0,NA,97.23,15.7,1.739,443,455
NA,2024-08-14T05:45:00Z,NA,0.04,NA,NA,NA,0,NA,97.23,15.6,1.736,443,455
NA,2024-08-14T06:00:00Z,NA,0.04,NA,NA,NA,0,NA,97.24,15.5,1.725,443,454
NA,2024-08-14T06:15:00Z,NA,0.04,NA,NA,NA,0,NA,97.25,15.4,1.712,443,454
NA,2024-08-14T06:30:00Z,NA,0.03,NA,NA,NA,0,NA,97.25,15.2,1.691,443,454
NA,2024-08-14T06:45:00Z,NA,0.03,NA,NA,NA,0,NA,97.27,14.9,1.664,443,455
NA,2024-08-14T07:00:00Z,NA,0.02,NA,NA,NA,0,NA,97.29,14.9,1.665,443,454
NA,2024-08-14T07:15:00Z,NA,0.02,NA,NA,NA,8.8,NA,97.3,14.9,1.675,443,454
NA,2024-08-14T07:30:00Z,NA,0.02,NA,NA,NA,12.3,NA,97.3,15,1.684,443,454
NA,2024-08-14T07:45:00Z,NA,0.02,NA,NA,NA,19.4,NA,97.3,15.3,1.715,442,453
NA,2024-08-14T08:00:00Z,NA,0.02,NA,NA,NA,40.1,NA,97.31,15.8,1.766,442,451
NA,2024-08-14T08:15:00Z,NA,0.05,NA,NA,NA,36.1,NA,97.32,16.4,1.819,441,451
NA,2024-08-14T08:30:00Z,NA,0.13,NA,NA,NA,48.2,NA,97.33,16.9,1.797,441,451
NA,2024-08-14T08:45:00Z,NA,0.18,NA,NA,NA,61.5,NA,97.34,17.6,1.835,441,450
NA,2024-08-14T09:00:00Z,NA,0.27,NA,NA,NA,77.8,NA,97.33,18.7,1.88,440,449
NA,2024-08-14T09:15:00Z,NA,0.38,NA,NA,NA,88.4,NA,97.32,19.6,1.89,439,449
NA,2024-08-14T09:30:00Z,NA,0.45,NA,NA,NA,120.7,NA,97.33,20.3,1.928,439,448
NA,2024-08-14T09:45:00Z,NA,0.54,NA,NA,NA,305.8,NA,97.32,21.4,2.001,438,447
NA,2024-08-14T10:00:00Z,NA,0.69,NA,NA,NA,115.9,NA,97.3,22.4,2.015,438,447
NA,2024-08-14T10:15:00Z,NA,0.82,NA,NA,NA,138.1,NA,97.31,23.2,2.03,438,447
NA,2024-08-14T10:30:00Z,NA,0.86,NA,NA,NA,473.1,NA,97.31,23.4,2.017,437,444
NA,2024-08-14T10:45:00Z,NA,0.98,NA,NA,NA,673.5,NA,97.3,24.2,2.038,436,440
NA,2024-08-14T11:00:00Z,NA,1.2,NA,NA,NA,696.7,NA,97.3,25.6,2.072,435,439
NA,2024-08-14T11:15:00Z,NA,1.47,NA,NA,NA,348.6,NA,97.31,26.6,2.004,435,443
NA,2024-08-14T11:30:00Z,NA,1.56,NA,NA,NA,388.7,NA,97.3,26.7,1.94,435,439
NA,2024-08-14T11:45:00Z,NA,1.59,NA,NA,NA,227.4,NA,97.31,26.7,1.916,435,442
NA,2024-08-14T12:00:00Z,NA,1.74,NA,NA,NA,214.8,NA,97.32,27.2,1.875,435,443
NA,2024-08-14T12:15:00Z,NA,1.89,NA,NA,NA,227.8,NA,97.32,27.7,1.818,434,441
NA,2024-08-14T12:30:00Z,NA,1.76,NA,NA,NA,490.4,NA,97.32,27,1.797,434,442
NA,2024-08-14T12:45:00Z,NA,1.8,NA,NA,NA,201.2,NA,97.31,26.7,1.712,435,443
NA,2024-08-14T13:00:00Z,NA,1.81,NA,NA,NA,142.1,NA,97.31,26.7,1.688,435,443
NA,2024-08-14T13:15:00Z,NA,1.88,NA,NA,NA,157.3,NA,97.31,27,1.679,435,442
NA,2024-08-14T13:30:00Z,NA,1.91,NA,NA,NA,149,NA,97.3,27.2,1.693,434,442
NA,2024-08-14T13:45:00Z,NA,2.02,NA,NA,NA,151.1,NA,97.29,27.4,1.628,434,442
NA,2024-08-14T14:00:00Z,NA,2.08,NA,NA,NA,129.1,NA,97.28,27.5,1.589,434,442
NA,2024-08-14T14:15:00Z,NA,2.15,NA,NA,NA,120.3,NA,97.26,28.1,1.646,434,442
NA,2024-08-14T14:30:00Z,NA,2.08,NA,NA,NA,70.3,NA,97.25,27.8,1.648,435,442
NA,2024-08-14T14:45:00Z,NA,1.98,NA,NA,NA,105.7,NA,97.24,27.3,1.647,434,442
NA,2024-08-14T15:00:00Z,NA,2.26,NA,NA,NA,132.4,NA,97.23,28.7,1.682,433,441
NA,2024-08-14T15:15:00Z,NA,2.27,NA,NA,NA,82.2,NA,97.22,28.7,1.662,434,442
NA,2024-08-14T15:30:00Z,NA,2.07,NA,NA,NA,88.4,NA,97.22,27.6,1.621,433,442
NA,2024-08-14T15:45:00Z,NA,2.37,NA,NA,NA,123.2,NA,97.2,29.2,1.693,433,441
NA,2024-08-14T16:00:00Z,NA,2.42,NA,NA,NA,124.7,NA,97.18,29.4,1.691,433,441
NA,2024-08-14T16:15:00Z,NA,2.49,NA,NA,NA,121,NA,97.18,29.9,1.727,432,441
NA,2024-08-14T16:30:00Z,NA,2.54,NA,NA,NA,179.6,NA,97.17,29.8,1.651,432,441
NA,2024-08-14T16:45:00Z,NA,2.5,NA,NA,NA,113.9,NA,97.16,29.6,1.634,433,440
NA,2024-08-14T17:00:00Z,NA,2.49,NA,NA,NA,111,NA,97.16,29.5,1.631,433,441
NA,2024-08-14T17:15:00Z,NA,2.49,NA,NA,NA,110.4,NA,97.16,29.4,1.611,433,441
NA,2024-08-14T17:30:00Z,NA,2.37,NA,NA,NA,160.6,NA,97.17,29,1.632,433,441
NA,2024-08-14T17:45:00Z,NA,2.34,NA,NA,NA,82.6,NA,97.16,28.8,1.611,433,441
NA,2024-08-14T18:00:00Z,NA,2.29,NA,NA,NA,85.1,NA,97.16,28.8,1.668,433,441
NA,2024-08-14T18:15:00Z,NA,2.34,NA,NA,NA,43.8,NA,97.15,29.1,1.682,432,441
NA,2024-08-14T18:30:00Z,NA,2.37,NA,NA,NA,43,NA,97.14,29.1,1.664,433,441
NA,2024-08-14T18:45:00Z,NA,2.32,NA,NA,NA,15,NA,97.13,28.7,1.619,434,442
NA,2024-08-14T19:00:00Z,NA,2.2,NA,NA,NA,46.5,NA,97.13,28.1,1.606,434,442
NA,2024-08-14T19:15:00Z,NA,2.2,NA,NA,NA,37.4,NA,97.12,28.2,1.634,434,442
NA,2024-08-14T19:30:00Z,NA,2.11,NA,NA,NA,28.7,NA,97.12,28.1,1.686,434,442
NA,2024-08-14T19:45:00Z,NA,2.01,NA,NA,NA,22.5,NA,97.12,27.7,1.71,434,442
NA,2024-08-14T20:00:00Z,NA,1.82,NA,NA,NA,18.9,NA,97.12,27,1.752,435,443
NA,2024-08-14T20:15:00Z,NA,1.36,NA,NA,NA,10.1,NA,97.13,25.9,1.968,436,444
NA,2024-08-14T20:30:00Z,NA,1.12,NA,NA,NA,0,NA,97.12,24.8,2.014,436,445
NA,2024-08-14T20:45:00Z,NA,1.14,NA,NA,NA,0,NA,97.12,24.5,1.932,436,445
NA,2024-08-14T21:00:00Z,NA,1.11,NA,NA,NA,0,NA,97.13,24.1,1.892,437,445
NA,2024-08-14T21:15:00Z,NA,0.91,NA,NA,NA,0,NA,97.12,23.4,1.96,437,446
NA,2024-08-14T21:30:00Z,NA,0.67,NA,NA,NA,0,NA,97.13,22.3,2.016,438,447
NA,2024-08-14T21:45:00Z,NA,0.62,NA,NA,NA,0,NA,97.15,21.6,1.957,438,446
NA,2024-08-14T22:00:00Z,NA,0.79,NA,NA,NA,0,NA,97.17,22,1.862,437,446
NA,2024-08-14T22:15:00Z,NA,0.79,NA,NA,NA,0,NA,97.18,22.3,1.904,438,446
NA,2024-08-14T22:30:00Z,NA,0.8,NA,NA,NA,0,NA,97.18,22.2,1.88,438,446
NA,2024-08-14T22:45:00Z,NA,0.69,NA,NA,NA,0,NA,97.19,21.6,1.898,438,447
NA,2024-08-14T23:00:00Z,NA,0.59,NA,NA,NA,0,NA,97.19,21.1,1.909,439,447
NA,2024-08-14T23:15:00Z,NA,0.49,NA,NA,NA,0,NA,97.18,20.5,1.924,439,447
NA,2024-08-14T23:30:00Z,NA,0.5,NA,NA,NA,0,NA,97.17,20.4,1.904,439,447
NA,2024-08-14T23:45:00Z,NA,0.51,NA,NA,NA,0,NA,97.16,20.4,1.894,439,448
NA,2024-08-15T00:00:00Z,NA,0.46,NA,NA,NA,0,NA,97.16,20,1.88,439,448
NA,2024-08-15T00:15:00Z,NA,0.49,NA,NA,NA,0,NA,97.15,20,1.851,439,448
NA,2024-08-15T00:30:00Z,NA,0.46,NA,NA,NA,0,NA,97.15,19.8,1.842,439,448
NA,2024-08-15T00:45:00Z,NA,0.4,NA,NA,NA,0,NA,97.15,19.5,1.869,440,448
NA,2024-08-15T01:00:00Z,NA,0.35,NA,NA,NA,0,NA,97.14,19,1.851,440,448
NA,2024-08-15T01:15:00Z,NA,0.34,NA,NA,NA,0,NA,97.14,19,1.859,440,449
NA,2024-08-15T01:30:00Z,NA,0.34,NA,NA,NA,0,NA,97.13,18.8,1.827,440,449
NA,2024-08-15T01:45:00Z,NA,0.31,NA,NA,NA,0,NA,97.12,18.5,1.824,440,450
NA,2024-08-15T02:00:00Z,NA,0.25,NA,NA,NA,0,NA,97.09,18,1.822,440,449
NA,2024-08-15T02:15:00Z,NA,0.22,NA,NA,NA,0,NA,97.08,17.8,1.809,440,450
NA,2024-08-15T02:30:00Z,NA,0.19,NA,NA,NA,0,NA,97.07,17.5,1.809,441,450
NA,2024-08-15T02:45:00Z,NA,0.18,NA,NA,NA,0,NA,97.08,17.3,1.802,441,450
