...1,Timestamp,VPD,Air TempC,Atmos Pressure,Vapor Pressure,Solar,Wetness Level 1,Wetness Level 2,Atmos.Pressure,Air.TempC,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-08-05T19:45:00Z,0.81,NA,NA,NA,61.3,NA,NA,98.43,28.3,3.033,438,447
NA,2024-08-05T20:00:00Z,0.58,NA,NA,NA,7.9,NA,NA,98.44,27.1,3.011,440,448
NA,2024-08-05T20:15:00Z,0.42,NA,NA,NA,4.9,NA,NA,98.45,26,2.937,441,449
NA,2024-08-05T20:30:00Z,0.3,NA,NA,NA,0,NA,NA,98.45,25.1,2.883,442,449
NA,2024-08-05T20:45:00Z,0.19,NA,NA,NA,0,NA,NA,98.45,24.3,2.855,443,450
NA,2024-08-05T21:00:00Z,0.12,NA,NA,NA,0,NA,NA,98.46,23.7,2.811,444,450
NA,2024-08-05T21:15:00Z,0.07,NA,NA,NA,0,NA,NA,98.45,23.2,2.778,445,451
NA,2024-08-05T21:30:00Z,0.03,NA,NA,NA,0,NA,NA,98.46,22.9,2.756,447,451
NA,2024-08-05T21:45:00Z,0.01,NA,NA,NA,0,NA,NA,98.47,22.6,2.738,449,452
NA,2024-08-05T22:00:00Z,0,NA,NA,NA,0,NA,NA,98.48,22.4,2.703,453,452
NA,2024-08-05T22:15:00Z,0,NA,NA,NA,0,NA,NA,98.5,22.2,2.675,456,452
NA,2024-08-05T22:30:00Z,0,NA,NA,NA,0,NA,NA,98.51,22.1,2.652,460,452
NA,2024-08-05T22:45:00Z,0,NA,NA,NA,0,NA,NA,98.51,21.8,2.616,464,452
NA,2024-08-05T23:00:00Z,0,NA,NA,NA,0,NA,NA,98.53,21.7,2.589,468,453
NA,2024-08-05T23:15:00Z,0,NA,NA,NA,0,NA,NA,98.53,21.6,2.569,472,453
NA,2024-08-05T23:30:00Z,0,NA,NA,NA,0,NA,NA,98.54,21.4,2.543,475,453
NA,2024-08-05T23:45:00Z,0,NA,NA,NA,0,NA,NA,98.54,21.2,2.521,479,454
NA,2024-08-06T00:00:00Z,0,NA,NA,NA,0,NA,NA,98.54,21.1,2.502,482,454
NA,2024-08-06T00:15:00Z,0,NA,NA,NA,0,NA,NA,98.53,21,2.485,483,453
NA,2024-08-06T00:30:00Z,0,NA,NA,NA,0,NA,NA,98.52,21,2.479,485,453
NA,2024-08-06T00:45:00Z,0,NA,NA,NA,0,NA,NA,98.51,20.9,2.464,488,454
NA,2024-08-06T01:00:00Z,0,NA,NA,NA,0,NA,NA,98.5,20.8,2.454,490,454
NA,2024-08-06T01:15:00Z,0,NA,NA,NA,0,NA,NA,98.48,20.7,2.444,492,454
NA,2024-08-06T01:30:00Z,0,NA,NA,NA,0,NA,NA,98.47,20.7,2.442,495,454
NA,2024-08-06T01:45:00Z,0,NA,NA,NA,0,NA,NA,98.45,20.7,2.435,499,454
NA,2024-08-06T02:00:00Z,0,NA,NA,NA,0,NA,NA,98.44,20.6,2.429,508,454
NA,2024-08-06T02:15:00Z,0,NA,NA,NA,0,NA,NA,98.42,20.6,2.427,511,454
NA,2024-08-06T02:30:00Z,0,NA,NA,NA,0,NA,NA,98.42,20.5,2.415,514,454
NA,2024-08-06T02:45:00Z,0,NA,NA,NA,0,NA,NA,98.4,20.4,2.398,517,454
NA,2024-08-06T03:00:00Z,0,NA,NA,NA,0,NA,NA,98.4,20.4,2.386,519,455
NA,2024-08-06T03:15:00Z,0,NA,NA,NA,0,NA,NA,98.41,20.2,2.37,522,455
NA,2024-08-06T03:30:00Z,0,NA,NA,NA,0,NA,NA,98.4,20.1,2.35,526,455
NA,2024-08-06T03:45:00Z,0,NA,NA,NA,0,NA,NA,98.41,20.1,2.351,530,455
NA,2024-08-06T04:00:00Z,0,NA,NA,NA,0,NA,NA,98.4,19.9,2.326,534,456
NA,2024-08-06T04:15:00Z,0,NA,NA,NA,0,NA,NA,98.39,19.8,2.315,539,456
NA,2024-08-06T04:30:00Z,0,NA,NA,NA,0,NA,NA,98.38,19.7,2.299,544,456
NA,2024-08-06T04:45:00Z,0,NA,NA,NA,0,NA,NA,98.38,19.6,2.286,546,457
NA,2024-08-06T05:00:00Z,0,NA,NA,NA,0,NA,NA,98.38,19.6,2.273,550,457
NA,2024-08-06T05:15:00Z,0,NA,NA,NA,0,NA,NA,98.38,19.4,2.259,554,457
NA,2024-08-06T05:30:00Z,0,NA,NA,NA,0,NA,NA,98.38,19.4,2.244,556,458
NA,2024-08-06T05:45:00Z,0,NA,NA,NA,0,NA,NA,98.39,19.4,2.244,558,458
NA,2024-08-06T06:00:00Z,0,NA,NA,NA,0,NA,NA,98.38,19.2,2.22,562,458
NA,2024-08-06T06:15:00Z,0,NA,NA,NA,0,NA,NA,98.39,19.2,2.215,570,459
NA,2024-08-06T06:30:00Z,0,NA,NA,NA,0,NA,NA,98.39,19.2,2.217,573,459
NA,2024-08-06T06:45:00Z,0,NA,NA,NA,0,NA,NA,98.39,19.1,2.21,583,459
NA,2024-08-06T07:00:00Z,0,NA,NA,NA,0,NA,NA,98.39,19,2.199,592,459
NA,2024-08-06T07:15:00Z,0,NA,NA,NA,0,NA,NA,98.39,19,2.2,597,458
NA,2024-08-06T07:30:00Z,0,NA,NA,NA,5.1,NA,NA,98.39,19,2.191,599,457
NA,2024-08-06T07:45:00Z,0,NA,NA,NA,9.9,NA,NA,98.4,18.9,2.184,599,456
NA,2024-08-06T08:00:00Z,0,NA,NA,NA,17,NA,NA,98.41,19,2.202,600,455
NA,2024-08-06T08:15:00Z,0,NA,NA,NA,15.9,NA,NA,98.42,19.3,2.233,596,455
NA,2024-08-06T08:30:00Z,0,NA,NA,NA,12.3,NA,NA,98.43,19.4,2.253,593,454
NA,2024-08-06T08:45:00Z,0,NA,NA,NA,18.7,NA,NA,98.43,19.5,2.266,587,454
NA,2024-08-06T09:00:00Z,0,NA,NA,NA,26,NA,NA,98.42,19.8,2.299,575,453
NA,2024-08-06T09:15:00Z,0,NA,NA,NA,30,NA,NA,98.41,20.2,2.367,560,452
NA,2024-08-06T09:30:00Z,0,NA,NA,NA,40.6,NA,NA,98.41,20.7,2.435,535,451
NA,2024-08-06T09:45:00Z,0,NA,NA,NA,61,NA,NA,98.39,21.3,2.528,500,451
NA,2024-08-06T10:00:00Z,0,NA,NA,NA,60.2,NA,NA,98.39,22.2,2.679,450,450
NA,2024-08-06T10:15:00Z,0.03,NA,NA,NA,72,NA,NA,98.37,23.3,2.826,439,449
NA,2024-08-06T10:30:00Z,0.19,NA,NA,NA,78.2,NA,NA,98.36,24.5,2.883,438,448
NA,2024-08-06T10:45:00Z,0.32,NA,NA,NA,86.4,NA,NA,98.35,25.5,2.94,439,448
NA,2024-08-06T11:00:00Z,0.38,NA,NA,NA,140.8,NA,NA,98.35,26.3,3.047,437,447
NA,2024-08-06T11:15:00Z,0.5,NA,NA,NA,237.3,NA,NA,98.35,27.4,3.141,437,447
NA,2024-08-06T11:30:00Z,0.59,NA,NA,NA,154.7,NA,NA,98.34,28.1,3.215,436,447
NA,2024-08-06T11:45:00Z,0.75,NA,NA,NA,217.2,NA,NA,98.33,29.2,3.291,436,446
NA,2024-08-06T12:00:00Z,0.97,NA,NA,NA,259.3,NA,NA,98.31,29.7,3.198,435,445
NA,2024-08-06T12:15:00Z,1.19,NA,NA,NA,157.1,NA,NA,98.31,30.4,3.149,434,445
NA,2024-08-06T12:30:00Z,1.29,NA,NA,NA,444,NA,NA,98.3,31.3,3.269,431,445
NA,2024-08-06T12:45:00Z,1.54,NA,NA,NA,495.5,NA,NA,98.28,32,3.199,428,444
NA,2024-08-06T13:00:00Z,1.71,NA,NA,NA,193,NA,NA,98.27,31.8,2.988,428,444
NA,2024-08-06T13:15:00Z,1.95,NA,NA,NA,173.4,NA,NA,98.25,32.5,2.936,428,443
NA,2024-08-06T13:30:00Z,2.07,NA,NA,NA,187.1,NA,NA,98.23,33.2,3.015,428,443
NA,2024-08-06T13:45:00Z,2.14,NA,NA,NA,202,NA,NA,98.22,32.8,2.838,429,443
NA,2024-08-06T14:00:00Z,2.36,NA,NA,NA,150,NA,NA,98.19,33.5,2.806,428,442
NA,2024-08-06T14:15:00Z,1.97,NA,NA,NA,149.8,NA,NA,98.17,32.2,2.848,431,443
NA,2024-08-06T14:30:00Z,1.67,NA,NA,NA,143,NA,NA,98.15,31.8,3.035,432,443
NA,2024-08-06T14:45:00Z,1.94,NA,NA,NA,114.4,NA,NA,98.14,31.7,2.729,432,443
NA,2024-08-06T15:00:00Z,1.93,NA,NA,NA,102,NA,NA,98.12,32,2.842,432,443
NA,2024-08-06T15:15:00Z,2.06,NA,NA,NA,100.2,NA,NA,98.1,32.3,2.772,433,443
NA,2024-08-06T15:30:00Z,1.88,NA,NA,NA,103.3,NA,NA,98.08,32.4,2.987,433,443
NA,2024-08-06T15:45:00Z,1.68,NA,NA,NA,108,NA,NA,98.06,31.8,3.009,433,443
NA,2024-08-06T16:00:00Z,1.69,NA,NA,NA,102,NA,NA,98.04,32,3.074,433,443
NA,2024-08-06T16:15:00Z,1.9,NA,NA,NA,109.7,NA,NA,98.02,31.9,2.839,433,443
NA,2024-08-06T16:30:00Z,1.93,NA,NA,NA,103.8,NA,NA,98,31.9,2.801,433,443
NA,2024-08-06T16:45:00Z,1.86,NA,NA,NA,92.7,NA,NA,97.99,32,2.886,433,443
NA,2024-08-06T17:00:00Z,1.99,NA,NA,NA,87.9,NA,NA,97.97,32.6,2.91,433,443
NA,2024-08-06T17:15:00Z,1.99,NA,NA,NA,84.4,NA,NA,97.96,33.1,3.066,434,444
NA,2024-08-06T17:30:00Z,1.83,NA,NA,NA,80,NA,NA,97.95,32.5,3.068,434,444
NA,2024-08-06T17:45:00Z,1.77,NA,NA,NA,79.1,NA,NA,97.94,31.9,2.954,434,444
NA,2024-08-06T18:00:00Z,1.71,NA,NA,NA,74.9,NA,NA,97.93,31.8,2.995,434,444
NA,2024-08-06T18:15:00Z,1.61,NA,NA,NA,72.5,NA,NA,97.93,32.3,3.213,435,444
NA,2024-08-06T18:30:00Z,1.71,NA,NA,NA,66.5,NA,NA,97.92,32.4,3.151,435,444
NA,2024-08-06T18:45:00Z,1.58,NA,NA,NA,78,NA,NA,97.92,32,3.185,435,445
NA,2024-08-06T19:00:00Z,1.37,NA,NA,NA,157.8,NA,NA,97.91,31.2,3.182,436,445
NA,2024-08-06T19:15:00Z,1.25,NA,NA,NA,67.6,NA,NA,97.91,30.7,3.166,436,445
NA,2024-08-06T19:30:00Z,1.16,NA,NA,NA,61.7,NA,NA,97.92,30.3,3.153,437,446
NA,2024-08-06T19:45:00Z,0.96,NA,NA,NA,48.3,NA,NA,97.92,29.2,3.098,438,447
NA,2024-08-06T20:00:00Z,0.85,NA,NA,NA,7,NA,NA,97.93,28.4,3.012,439,447
NA,2024-08-06T20:15:00Z,0.53,NA,NA,NA,3.5,NA,NA,97.93,26.8,2.984,440,448
NA,2024-08-06T20:30:00Z,0.34,NA,NA,NA,0,NA,NA,97.93,25.6,2.93,441,449
NA,2024-08-06T20:45:00Z,0.22,NA,NA,NA,0,NA,NA,97.93,24.7,2.894,442,449
NA,2024-08-06T21:00:00Z,0.15,NA,NA,NA,0,NA,NA,97.94,24.2,2.868,442,450
NA,2024-08-06T21:15:00Z,0.1,NA,NA,NA,0,NA,NA,97.96,23.9,2.86,443,450
NA,2024-08-06T21:30:00Z,0.07,NA,NA,NA,0,NA,NA,97.96,23.5,2.827,443,450
NA,2024-08-06T21:45:00Z,0.04,NA,NA,NA,0,NA,NA,97.97,23.2,2.809,444,451
NA,2024-08-06T22:00:00Z,0.02,NA,NA,NA,0,NA,NA,97.97,23,2.797,444,451
NA,2024-08-06T22:15:00Z,0,NA,NA,NA,0,NA,NA,97.98,22.9,2.78,445,451
NA,2024-08-06T22:30:00Z,0,NA,NA,NA,0,NA,NA,98,22.6,2.749,446,451
NA,2024-08-06T22:45:00Z,0,NA,NA,NA,0,NA,NA,98.01,22.5,2.725,447,452
NA,2024-08-06T23:00:00Z,0,NA,NA,NA,0,NA,NA,98.01,22.4,2.7,449,452
NA,2024-08-06T23:15:00Z,0,NA,NA,NA,0,NA,NA,98.01,22.2,2.669,451,452
NA,2024-08-06T23:30:00Z,0,NA,NA,NA,0,NA,NA,98.01,22,2.649,453,452
NA,2024-08-06T23:45:00Z,0,NA,NA,NA,0,NA,NA,97.99,21.9,2.627,455,452
NA,2024-08-07T00:00:00Z,0,NA,NA,NA,0,NA,NA,97.96,21.8,2.606,457,452
NA,2024-08-07T00:15:00Z,0,NA,NA,NA,0,NA,NA,97.93,21.7,2.594,459,452
NA,2024-08-07T00:30:00Z,0,NA,NA,NA,0,NA,NA,97.91,21.7,2.594,463,453
NA,2024-08-07T00:45:00Z,0,NA,NA,NA,0,NA,NA,97.87,21.7,2.588,466,453
NA,2024-08-07T01:00:00Z,0,NA,NA,NA,0,NA,NA,97.82,21.6,2.575,467,453
NA,2024-08-07T01:15:00Z,0,NA,NA,NA,0,NA,NA,97.8,21.5,2.565,468,453
NA,2024-08-07T01:30:00Z,0,NA,NA,NA,0,NA,NA,97.79,21.4,2.554,469,453
NA,2024-08-07T01:45:00Z,0,NA,NA,NA,0,NA,NA,97.84,21.5,2.555,469,453
NA,2024-08-07T02:00:00Z,0,NA,NA,NA,0,NA,NA,97.91,21.4,2.553,470,453
NA,2024-08-07T02:15:00Z,0,NA,NA,NA,0,NA,NA,97.93,21.4,2.546,471,453
NA,2024-08-07T02:30:00Z,0,NA,NA,NA,0,NA,NA,97.95,21.3,2.524,473,453
NA,2024-08-07T02:45:00Z,0,NA,NA,NA,0,NA,NA,97.95,21.2,2.509,475,453
NA,2024-08-07T03:00:00Z,0,NA,NA,NA,0,NA,NA,97.94,21.1,2.498,477,453
NA,2024-08-07T03:15:00Z,0,NA,NA,NA,0,NA,NA,97.93,21,2.491,480,453
NA,2024-08-07T03:30:00Z,0,NA,NA,NA,0,NA,NA,97.93,20.9,2.469,482,453
NA,2024-08-07T03:45:00Z,0,NA,NA,NA,0,NA,NA,97.93,20.8,2.455,484,453
NA,2024-08-07T04:00:00Z,0,NA,NA,NA,0,NA,NA,97.9,20.8,2.448,486,454
NA,2024-08-07T04:15:00Z,0,NA,NA,NA,0,NA,NA,97.9,20.7,2.446,487,453
NA,2024-08-07T04:30:00Z,0,NA,NA,NA,0,NA,NA,97.89,20.8,2.456,490,454
NA,2024-08-07T04:45:00Z,0,NA,NA,NA,0,NA,NA,97.89,20.7,2.442,492,454
NA,2024-08-07T05:00:00Z,0,NA,NA,NA,0,NA,NA,97.89,20.6,2.426,494,454
NA,2024-08-07T05:15:00Z,0,NA,NA,NA,0,NA,NA,97.88,20.5,2.411,496,454
NA,2024-08-07T05:30:00Z,0,NA,NA,NA,0,NA,NA,97.87,20.4,2.398,499,455
NA,2024-08-07T05:45:00Z,0,NA,NA,NA,0,NA,NA,97.86,20.4,2.387,501,455
NA,2024-08-07T06:00:00Z,0,NA,NA,NA,0,NA,NA,97.87,20.3,2.376,504,455
NA,2024-08-07T06:15:00Z,0,NA,NA,NA,0,NA,NA,97.87,20.2,2.363,506,456
NA,2024-08-07T06:30:00Z,0,NA,NA,NA,0,NA,NA,97.88,20.1,2.348,509,456
NA,2024-08-07T06:45:00Z,0,NA,NA,NA,0,NA,NA,97.88,20.1,2.346,510,456
NA,2024-08-07T07:00:00Z,0,NA,NA,NA,0,NA,NA,97.89,20,2.342,511,456
NA,2024-08-07T07:15:00Z,0,NA,NA,NA,0.5,NA,NA,97.89,20,2.338,512,455
NA,2024-08-07T07:30:00Z,0,NA,NA,NA,6.2,NA,NA,97.9,20,2.344,515,455
NA,2024-08-07T07:45:00Z,0,NA,NA,NA,9.7,NA,NA,97.92,20.1,2.355,517,454
NA,2024-08-07T08:00:00Z,0,NA,NA,NA,11.7,NA,NA,97.91,20.2,2.369,518,454
NA,2024-08-07T08:15:00Z,0,NA,NA,NA,11.5,NA,NA,97.92,20.4,2.385,517,453
NA,2024-08-07T08:30:00Z,0,NA,NA,NA,13.5,NA,NA,97.93,20.5,2.41,516,453
NA,2024-08-07T08:45:00Z,0,NA,NA,NA,14.8,NA,NA,97.93,20.8,2.461,512,453
NA,2024-08-07T09:00:00Z,0,NA,NA,NA,17.6,NA,NA,97.94,21.2,2.522,506,453
NA,2024-08-07T09:15:00Z,0,NA,NA,NA,26,NA,NA,97.94,21.6,2.586,490,452
NA,2024-08-07T09:30:00Z,0,NA,NA,NA,64.8,NA,NA,97.93,22.3,2.697,458,451
NA,2024-08-07T09:45:00Z,0,NA,NA,NA,96.9,NA,NA,97.91,23.2,2.845,442,451
NA,2024-08-07T10:00:00Z,0,NA,NA,NA,71.4,NA,NA,97.9,24.2,3.015,441,450
NA,2024-08-07T10:15:00Z,0.11,NA,NA,NA,77.8,NA,NA,97.9,25.4,3.124,438,449
NA,2024-08-07T10:30:00Z,0.42,NA,NA,NA,85,NA,NA,97.9,26.6,3.056,438,447
NA,2024-08-07T10:45:00Z,0.58,NA,NA,NA,95.6,NA,NA,97.9,27.5,3.088,438,447
NA,2024-08-07T11:00:00Z,0.61,NA,NA,NA,142.8,NA,NA,97.9,28.1,3.193,436,447
NA,2024-08-07T11:15:00Z,0.8,NA,NA,NA,193.4,NA,NA,97.89,28.7,3.13,436,446
NA,2024-08-07T11:30:00Z,0.95,NA,NA,NA,148.1,NA,NA,97.87,29,3.055,435,446
NA,2024-08-07T11:45:00Z,1.15,NA,NA,NA,231.6,NA,NA,97.86,29.9,3.07,434,445
NA,2024-08-07T12:00:00Z,1.27,NA,NA,NA,319.3,NA,NA,97.85,30.3,3.049,435,445
NA,2024-08-07T12:15:00Z,1.27,NA,NA,NA,199,NA,NA,97.83,31,3.215,434,445
NA,2024-08-07T12:30:00Z,1.3,NA,NA,NA,621.5,NA,NA,97.83,30.8,3.136,432,444
NA,2024-08-07T12:45:00Z,1.46,NA,NA,NA,647.5,NA,NA,97.82,31.4,3.132,429,444
NA,2024-08-07T13:00:00Z,1.3,NA,NA,NA,181.3,NA,NA,97.82,30.8,3.138,432,445
NA,2024-08-07T13:15:00Z,1.49,NA,NA,NA,230.9,NA,NA,97.82,31,2.996,428,444
NA,2024-08-07T13:30:00Z,1.8,NA,NA,NA,126.7,NA,NA,97.81,31.4,2.798,429,443
NA,2024-08-07T13:45:00Z,1.77,NA,NA,NA,123.8,NA,NA,97.8,32.4,3.095,429,443
NA,2024-08-07T14:00:00Z,1.97,NA,NA,NA,115.7,NA,NA,97.78,33.1,3.086,429,443
NA,2024-08-07T14:15:00Z,1.93,NA,NA,NA,109.7,NA,NA,97.75,32,2.811,431,443
NA,2024-08-07T14:30:00Z,1.81,NA,NA,NA,103.6,NA,NA,97.73,31.9,2.914,432,443
NA,2024-08-07T14:45:00Z,1.87,NA,NA,NA,99.4,NA,NA,97.71,32.2,2.926,433,444
NA,2024-08-07T15:00:00Z,1.9,NA,NA,NA,95.6,NA,NA,97.7,32.2,2.903,433,443
NA,2024-08-07T15:15:00Z,1.88,NA,NA,NA,103.1,NA,NA,97.69,32.3,2.964,433,443
NA,2024-08-07T15:30:00Z,1.78,NA,NA,NA,102,NA,NA,97.66,32,2.979,433,444
NA,2024-08-07T15:45:00Z,1.83,NA,NA,NA,115.9,NA,NA,97.65,32.2,2.978,433,443
NA,2024-08-07T16:00:00Z,1.84,NA,NA,NA,111,NA,NA,97.65,32.3,3.005,433,444
NA,2024-08-07T16:15:00Z,1.89,NA,NA,NA,109.7,NA,NA,97.64,32.3,2.952,433,443
NA,2024-08-07T16:30:00Z,1.89,NA,NA,NA,88.4,NA,NA,97.63,32.5,2.991,433,443
NA,2024-08-07T16:45:00Z,1.83,NA,NA,NA,82.4,NA,NA,97.61,32.2,2.967,433,443
NA,2024-08-07T17:00:00Z,1.8,NA,NA,NA,80.2,NA,NA,97.58,32.2,2.993,433,443
NA,2024-08-07T17:15:00Z,1.81,NA,NA,NA,76.7,NA,NA,97.57,32.3,3.021,434,443
NA,2024-08-07T17:30:00Z,1.78,NA,NA,NA,75.6,NA,NA,97.57,32.4,3.093,434,444
NA,2024-08-07T17:45:00Z,1.68,NA,NA,NA,75.6,NA,NA,97.58,31.9,3.053,434,444
NA,2024-08-07T18:00:00Z,1.72,NA,NA,NA,73.6,NA,NA,97.56,32.1,3.049,434,443
NA,2024-08-07T18:15:00Z,1.75,NA,NA,NA,71,NA,NA,97.57,32.4,3.127,434,444
NA,2024-08-07T18:30:00Z,1.58,NA,NA,NA,64.6,NA,NA,97.58,31.9,3.146,434,444
NA,2024-08-07T18:45:00Z,1.42,NA,NA,NA,74.2,NA,NA,97.59,30.7,2.994,435,444
NA,2024-08-07T19:00:00Z,1.26,NA,NA,NA,160.4,NA,NA,97.59,30.2,3.048,435,445
NA,2024-08-07T19:15:00Z,1.03,NA,NA,NA,67.9,NA,NA,97.6,29.4,3.065,436,445
NA,2024-08-07T19:30:00Z,0.82,NA,NA,NA,45,NA,NA,97.61,28.3,3.031,437,446
NA,2024-08-07T19:45:00Z,0.71,NA,NA,NA,40.3,NA,NA,97.62,28,3.061,437,446
NA,2024-08-07T20:00:00Z,0.55,NA,NA,NA,10.3,NA,NA,97.62,27.2,3.062,439,447
NA,2024-08-07T20:15:00Z,0.43,NA,NA,NA,6.8,NA,NA,97.62,26.7,3.064,439,448
NA,2024-08-07T20:30:00Z,0.39,NA,NA,NA,0.4,NA,NA,97.62,26.2,3.015,440,448
NA,2024-08-07T20:45:00Z,0.3,NA,NA,NA,0,NA,NA,97.63,25.8,3.007,440,449
NA,2024-08-07T21:00:00Z,0.2,NA,NA,NA,0,NA,NA,97.65,25.2,2.993,441,449
NA,2024-08-07T21:15:00Z,0.15,NA,NA,NA,0,NA,NA,97.65,24.8,2.969,441,449
NA,2024-08-07T21:30:00Z,0.12,NA,NA,NA,0,NA,NA,97.66,24.5,2.952,442,450
NA,2024-08-07T21:45:00Z,0.08,NA,NA,NA,0,NA,NA,97.67,24.2,2.94,442,450
NA,2024-08-07T22:00:00Z,0.05,NA,NA,NA,0,NA,NA,97.68,24,2.933,443,450
NA,2024-08-07T22:15:00Z,0.03,NA,NA,NA,0,NA,NA,97.68,23.8,2.927,442,450
NA,2024-08-07T22:30:00Z,0.01,NA,NA,NA,0,NA,NA,97.68,23.8,2.927,443,450
NA,2024-08-07T22:45:00Z,0.01,NA,NA,NA,0,NA,NA,97.67,23.7,2.919,444,451
NA,2024-08-07T23:00:00Z,0,NA,NA,NA,0,NA,NA,97.66,23.6,2.905,444,451
NA,2024-08-07T23:15:00Z,0,NA,NA,NA,0,NA,NA,97.67,23.4,2.874,445,451
NA,2024-08-07T23:30:00Z,0,NA,NA,NA,0,NA,NA,97.66,23.2,2.844,447,452
NA,2024-08-07T23:45:00Z,0,NA,NA,NA,0,NA,NA,97.66,23.1,2.819,448,452
NA,2024-08-08T00:00:00Z,0,NA,NA,NA,0,NA,NA,97.66,23,2.804,450,452
NA,2024-08-08T00:15:00Z,0,NA,NA,NA,0,NA,NA,97.68,22.8,2.774,451,452
NA,2024-08-08T00:30:00Z,0,NA,NA,NA,0,NA,NA,97.69,22.7,2.751,452,452
NA,2024-08-08T00:45:00Z,0,NA,NA,NA,0,NA,NA,97.68,22.6,2.744,453,452
NA,2024-08-08T01:00:00Z,0,NA,NA,NA,0,NA,NA,97.67,22.6,2.735,455,452
NA,2024-08-08T01:15:00Z,0,NA,NA,NA,0,NA,NA,97.67,22.5,2.719,456,452
NA,2024-08-08T01:30:00Z,0,NA,NA,NA,0,NA,NA,97.65,22.4,2.698,459,453
NA,2024-08-08T01:45:00Z,0,NA,NA,NA,0,NA,NA,97.66,22.2,2.681,461,453
NA,2024-08-08T02:00:00Z,0,NA,NA,NA,0,NA,NA,97.66,22.2,2.67,464,453
NA,2024-08-08T02:15:00Z,0,NA,NA,NA,0,NA,NA,97.67,22.1,2.657,464,453
NA,2024-08-08T02:30:00Z,0,NA,NA,NA,0,NA,NA,97.67,22.2,2.67,463,453
NA,2024-08-08T02:45:00Z,0,NA,NA,NA,0,NA,NA,97.67,22.2,2.673,462,453
NA,2024-08-08T03:00:00Z,0,NA,NA,NA,0,NA,NA,97.66,22.2,2.677,463,453
NA,2024-08-08T03:15:00Z,0,NA,NA,NA,0,NA,NA,97.66,22.2,2.672,464,453
NA,2024-08-08T03:30:00Z,0,NA,NA,NA,0,NA,NA,97.65,22.1,2.652,465,453
NA,2024-08-08T03:45:00Z,0,NA,NA,NA,0,NA,NA,97.63,22,2.642,466,453
NA,2024-08-08T04:00:00Z,0,NA,NA,NA,0,NA,NA,97.62,21.9,2.623,467,453
NA,2024-08-08T04:15:00Z,0,NA,NA,NA,0,NA,NA,97.63,21.8,2.615,469,453
NA,2024-08-08T04:30:00Z,0,NA,NA,NA,0,NA,NA,97.63,21.7,2.594,471,453
NA,2024-08-08T04:45:00Z,0,NA,NA,NA,0,NA,NA,97.63,21.7,2.591,472,453
NA,2024-08-08T05:00:00Z,0,NA,NA,NA,0,NA,NA,97.62,21.6,2.572,474,453
NA,2024-08-08T05:15:00Z,0,NA,NA,NA,0,NA,NA,97.62,21.4,2.546,477,453
NA,2024-08-08T05:30:00Z,0,NA,NA,NA,0,NA,NA,97.62,21.3,2.528,480,454
NA,2024-08-08T05:45:00Z,0,NA,NA,NA,0,NA,NA,97.62,21.2,2.518,483,454
NA,2024-08-08T06:00:00Z,0,NA,NA,NA,0,NA,NA,97.61,21.1,2.501,486,455
NA,2024-08-08T06:15:00Z,0,NA,NA,NA,0,NA,NA,97.62,21,2.485,490,456
NA,2024-08-08T06:30:00Z,0,NA,NA,NA,0,NA,NA,97.64,20.9,2.468,494,458
NA,2024-08-08T06:45:00Z,0,NA,NA,NA,0,NA,NA,97.65,20.7,2.442,497,459
NA,2024-08-08T07:00:00Z,0,NA,NA,NA,0,NA,NA,97.66,20.7,2.436,501,460
NA,2024-08-08T07:15:00Z,0,NA,NA,NA,2.2,NA,NA,97.65,20.6,2.429,504,460
NA,2024-08-08T07:30:00Z,0,NA,NA,NA,9.2,NA,NA,97.65,20.6,2.429,505,459
NA,2024-08-08T07:45:00Z,0,NA,NA,NA,15.2,NA,NA,97.67,20.7,2.437,506,458
NA,2024-08-08T08:00:00Z,0,NA,NA,NA,23.1,NA,NA,97.69,20.8,2.462,504,455
NA,2024-08-08T08:15:00Z,0,NA,NA,NA,30.6,NA,NA,97.7,21.1,2.5,500,453
NA,2024-08-08T08:30:00Z,0,NA,NA,NA,38.5,NA,NA,97.72,21.4,2.554,492,452
NA,2024-08-08T08:45:00Z,0,NA,NA,NA,44.5,NA,NA,97.73,21.8,2.608,480,452
NA,2024-08-08T09:00:00Z,0,NA,NA,NA,49.3,NA,NA,97.73,22.2,2.677,464,451
NA,2024-08-08T09:15:00Z,0,NA,NA,NA,56,NA,NA,97.73,22.8,2.766,445,451
NA,2024-08-08T09:30:00Z,0,NA,NA,NA,72.5,NA,NA,97.71,23.4,2.878,441,450
NA,2024-08-08T09:45:00Z,0.17,NA,NA,NA,78.4,NA,NA,97.72,24.4,2.88,441,449
NA,2024-08-08T10:00:00Z,0.29,NA,NA,NA,90.5,NA,NA,97.71,25.1,2.888,440,449
NA,2024-08-08T10:15:00Z,0.36,NA,NA,NA,86.4,NA,NA,97.71,25.4,2.884,439,448
NA,2024-08-08T10:30:00Z,0.42,NA,NA,NA,98.7,NA,NA,97.72,25.8,2.906,439,448
NA,2024-08-08T10:45:00Z,0.53,NA,NA,NA,149.4,NA,NA,97.72,26.3,2.898,438,447
NA,2024-08-08T11:00:00Z,0.61,NA,NA,NA,119,NA,NA,97.72,26.6,2.86,438,447
NA,2024-08-08T11:15:00Z,0.64,NA,NA,NA,134,NA,NA,97.72,26.8,2.884,437,447
