Timestamp,Atmos Pressure,Vapor Pressure,VPD,Air TempC,Solar,Wetness Level 1,Wetness Level 2,Vapor.Pressure,Air.TempC,Atmos.Pressure,Wetness.Level.1,Wetness.Level.2
2024-07-25T13:45:00Z,NA,NA,0.99,NA,143.2,NA,NA,2.576,27,98.05,436,451
2024-07-25T14:00:00Z,NA,NA,0.99,NA,122.1,NA,NA,2.584,27,98.06,436,451
2024-07-25T14:15:00Z,NA,NA,1.04,NA,190.4,NA,NA,2.64,27.6,98.04,435,450
2024-07-25T14:30:00Z,NA,NA,1.15,NA,212.6,NA,NA,2.56,27.7,98.03,436,450
2024-07-25T14:45:00Z,NA,NA,1.14,NA,145.9,NA,NA,2.637,28,98.02,436,450
2024-07-25T15:00:00Z,NA,NA,1.2,NA,119.9,NA,NA,2.606,28.1,98,435,450
2024-07-25T15:15:00Z,NA,NA,1.31,NA,177.4,NA,NA,2.564,28.4,97.98,435,449
2024-07-25T15:30:00Z,NA,NA,1.47,NA,151.2,NA,NA,2.436,28.6,97.96,434,449
2024-07-25T15:45:00Z,NA,NA,1.42,NA,113.3,NA,NA,2.484,28.6,97.95,435,449
2024-07-25T16:00:00Z,NA,NA,1.4,NA,127.6,NA,NA,2.503,28.5,97.94,435,449
2024-07-25T16:15:00Z,NA,NA,1.4,NA,91.9,NA,NA,2.441,28.3,97.93,435,449
2024-07-25T16:30:00Z,NA,NA,1.33,NA,73.8,NA,NA,2.498,28.2,97.91,435,450
2024-07-25T16:45:00Z,NA,NA,1.1,NA,56.8,NA,NA,2.666,27.9,97.9,436,450
2024-07-25T17:00:00Z,NA,NA,0.97,NA,92.7,NA,NA,2.706,27.5,97.89,436,450
2024-07-25T17:15:00Z,NA,NA,1.02,NA,85.9,NA,NA,2.7,27.7,97.89,436,450
2024-07-25T17:30:00Z,NA,NA,0.93,NA,160,NA,NA,2.822,27.9,97.89,436,450
2024-07-25T17:45:00Z,NA,NA,1.09,NA,78.9,NA,NA,2.662,27.9,97.88,436,450
2024-07-25T18:00:00Z,NA,NA,1.07,NA,60.6,NA,NA,2.644,27.7,97.88,436,450
2024-07-25T18:15:00Z,NA,NA,0.98,NA,56.6,NA,NA,2.7,27.6,97.87,436,451
2024-07-25T18:30:00Z,NA,NA,0.86,NA,51.5,NA,NA,2.819,27.5,97.88,437,451
2024-07-25T18:45:00Z,NA,NA,0.78,NA,30.9,NA,NA,2.824,27.2,97.88,437,451
2024-07-25T19:00:00Z,NA,NA,0.74,NA,18.1,NA,NA,2.738,26.6,97.88,437,451
2024-07-25T19:15:00Z,NA,NA,0.64,NA,16.8,NA,NA,2.777,26.3,97.87,438,452
2024-07-25T19:30:00Z,NA,NA,0.61,NA,14.1,NA,NA,2.745,26,97.87,437,452
2024-07-25T19:45:00Z,NA,NA,0.74,NA,10.1,NA,NA,2.587,25.8,97.87,437,452
2024-07-25T20:00:00Z,NA,NA,0.66,NA,8.1,NA,NA,2.649,25.7,97.87,437,452
2024-07-25T20:15:00Z,NA,NA,0.68,NA,3.7,NA,NA,2.554,25.4,97.87,437,452
2024-07-25T20:30:00Z,NA,NA,0.47,NA,0,NA,NA,2.671,24.8,97.89,438,452
2024-07-25T20:45:00Z,NA,NA,0.41,NA,0,NA,NA,2.656,24.5,97.91,438,453
2024-07-25T21:00:00Z,NA,NA,0.36,NA,0,NA,NA,2.638,24.1,97.94,439,453
2024-07-25T21:15:00Z,NA,NA,0.29,NA,0,NA,NA,2.65,23.8,97.94,439,453
2024-07-25T21:30:00Z,NA,NA,0.22,NA,0,NA,NA,2.659,23.4,97.95,440,454
2024-07-25T21:45:00Z,NA,NA,0.23,NA,0,NA,NA,2.621,23.2,97.95,440,454
2024-07-25T22:00:00Z,NA,NA,0.19,NA,0,NA,NA,2.622,23,97.95,441,454
2024-07-25T22:15:00Z,NA,NA,0.15,NA,0,NA,NA,2.592,22.6,97.96,441,454
2024-07-25T22:30:00Z,NA,NA,0.13,NA,0,NA,NA,2.59,22.5,97.97,441,455
2024-07-25T22:45:00Z,NA,NA,0.13,NA,0,NA,NA,2.574,22.4,97.98,441,455
2024-07-25T23:00:00Z,NA,NA,0.13,NA,0,NA,NA,2.556,22.3,97.99,441,455
2024-07-25T23:15:00Z,NA,NA,0.12,NA,0,NA,NA,2.544,22.2,98,442,455
2024-07-25T23:30:00Z,NA,NA,0.11,NA,0,NA,NA,2.536,22,97.99,442,455
2024-07-25T23:45:00Z,NA,NA,0.1,NA,0,NA,NA,2.522,21.9,97.97,442,455
2024-07-26T00:00:00Z,NA,NA,0.09,NA,0,NA,NA,2.515,21.8,97.98,442,455
2024-07-26T00:15:00Z,NA,NA,0.1,NA,0,NA,NA,2.484,21.6,97.98,442,455
2024-07-26T00:30:00Z,NA,NA,0.09,NA,0,NA,NA,2.479,21.5,98,442,455
2024-07-26T00:45:00Z,NA,NA,0.09,NA,0,NA,NA,2.468,21.4,98,442,455
2024-07-26T01:00:00Z,NA,NA,0.08,NA,0,NA,NA,2.462,21.4,98,443,456
2024-07-26T01:15:00Z,NA,NA,0.08,NA,0,NA,NA,2.448,21.3,97.99,443,456
2024-07-26T01:30:00Z,NA,NA,0.08,NA,0,NA,NA,2.427,21.1,97.99,443,456
2024-07-26T01:45:00Z,NA,NA,0.07,NA,0,NA,NA,2.418,21,97.97,443,457
2024-07-26T02:00:00Z,NA,NA,0.07,NA,0,NA,NA,2.395,20.8,97.96,443,457
2024-07-26T02:15:00Z,NA,NA,0.07,NA,0,NA,NA,2.381,20.8,97.95,444,458
2024-07-26T02:30:00Z,NA,NA,0.06,NA,0,NA,NA,2.376,20.7,97.95,445,459
2024-07-26T02:45:00Z,NA,NA,0.06,NA,0,NA,NA,2.361,20.6,97.95,445,459
2024-07-26T03:00:00Z,NA,NA,0.06,NA,0,NA,NA,2.337,20.4,97.95,444,460
2024-07-26T03:15:00Z,NA,NA,0.05,NA,0,NA,NA,2.321,20.3,97.94,445,460
2024-07-26T03:30:00Z,NA,NA,0.05,NA,0,NA,NA,2.318,20.2,97.93,445,460
2024-07-26T03:45:00Z,NA,NA,0.05,NA,0,NA,NA,2.306,20.1,97.92,447,461
2024-07-26T04:00:00Z,NA,NA,0.05,NA,0,NA,NA,2.308,20.1,97.91,449,461
2024-07-26T04:15:00Z,NA,NA,0.04,NA,0,NA,NA,2.278,19.9,97.91,450,461
2024-07-26T04:30:00Z,NA,NA,0.04,NA,0,NA,NA,2.266,19.8,97.92,454,461
2024-07-26T04:45:00Z,NA,NA,0.04,NA,0,NA,NA,2.251,19.7,97.92,456,462
2024-07-26T05:00:00Z,NA,NA,0.04,NA,0,NA,NA,2.242,19.6,97.93,456,462
2024-07-26T05:15:00Z,NA,NA,0.04,NA,0,NA,NA,2.206,19.4,97.94,455,462
2024-07-26T05:30:00Z,NA,NA,0.04,NA,0,NA,NA,2.181,19.2,97.94,455,463
2024-07-26T05:45:00Z,NA,NA,0.04,NA,0,NA,NA,2.184,19.2,97.94,455,463
2024-07-26T06:00:00Z,NA,NA,0.03,NA,0,NA,NA,2.188,19.2,97.93,456,463
2024-07-26T06:15:00Z,NA,NA,0.03,NA,0,NA,NA,2.19,19.2,97.95,458,463
2024-07-26T06:30:00Z,NA,NA,0.03,NA,0,NA,NA,2.169,19,97.95,459,463
2024-07-26T06:45:00Z,NA,NA,0.03,NA,0,NA,NA,2.159,19,97.95,460,463
2024-07-26T07:00:00Z,NA,NA,0.03,NA,4,NA,NA,2.154,18.9,97.95,461,463
2024-07-26T07:15:00Z,NA,NA,0.03,NA,7,NA,NA,2.155,18.9,97.95,461,463
2024-07-26T07:30:00Z,NA,NA,0.03,NA,9.5,NA,NA,2.151,18.9,97.96,461,462
2024-07-26T07:45:00Z,NA,NA,0.03,NA,12.3,NA,NA,2.16,18.9,97.98,460,460
2024-07-26T08:00:00Z,NA,NA,0.02,NA,17.4,NA,NA,2.179,19,97.98,457,458
2024-07-26T08:15:00Z,NA,NA,0.02,NA,22,NA,NA,2.186,19.1,97.99,453,457
2024-07-26T08:30:00Z,NA,NA,0.02,NA,30.2,NA,NA,2.206,19.2,97.99,448,456
2024-07-26T08:45:00Z,NA,NA,0.03,NA,41.9,NA,NA,2.233,19.4,97.99,442,456
2024-07-26T09:00:00Z,NA,NA,0.03,NA,67,NA,NA,2.272,19.7,97.99,441,455
2024-07-26T09:15:00Z,NA,NA,0.03,NA,80,NA,NA,2.344,20.2,98,441,455
2024-07-26T09:30:00Z,NA,NA,0.03,NA,75.4,NA,NA,2.409,20.7,97.99,440,455
2024-07-26T09:45:00Z,NA,NA,0.05,NA,100.5,NA,NA,2.478,21.3,97.99,439,454
2024-07-26T10:00:00Z,NA,NA,0.22,NA,133.5,NA,NA,2.421,22,98,439,453
2024-07-26T10:15:00Z,NA,NA,0.4,NA,137.5,NA,NA,2.381,22.9,98.01,438,452
2024-07-26T10:30:00Z,NA,NA,0.55,NA,93.4,NA,NA,2.353,23.6,98,438,452
2024-07-26T10:45:00Z,NA,NA,0.55,NA,96.9,NA,NA,2.412,23.9,97.99,438,452
2024-07-26T11:00:00Z,NA,NA,0.51,NA,116.8,NA,NA,2.478,24.1,97.98,438,452
2024-07-26T11:15:00Z,NA,NA,0.54,NA,147,NA,NA,2.508,24.4,97.97,437,452
2024-07-26T11:30:00Z,NA,NA,0.62,NA,162,NA,NA,2.508,24.8,97.97,436,451
2024-07-26T11:45:00Z,NA,NA,0.84,NA,197,NA,NA,2.498,25.9,97.96,435,450
2024-07-26T12:00:00Z,NA,NA,0.98,NA,228.5,NA,NA,2.466,26.4,97.96,436,450
2024-07-26T12:15:00Z,NA,NA,1.04,NA,182.2,NA,NA,2.475,26.8,97.94,435,450
2024-07-26T12:30:00Z,NA,NA,1.16,NA,177.4,NA,NA,2.417,27.1,97.93,435,450
2024-07-26T12:45:00Z,NA,NA,1.12,NA,390.6,NA,NA,2.555,27.5,97.92,434,448
2024-07-26T13:00:00Z,NA,NA,1.25,NA,211.9,NA,NA,2.479,27.8,97.91,435,449
2024-07-26T13:15:00Z,NA,NA,1.32,NA,177.8,NA,NA,2.43,27.8,97.9,435,449
2024-07-26T13:30:00Z,NA,NA,1.56,NA,183.3,NA,NA,2.289,28.3,97.89,434,448
2024-07-26T13:45:00Z,NA,NA,1.49,NA,144.5,NA,NA,2.269,27.9,97.88,435,449
2024-07-26T14:00:00Z,NA,NA,1.42,NA,134.8,NA,NA,2.328,27.9,97.87,435,448
2024-07-26T14:15:00Z,NA,NA,1.42,NA,111.3,NA,NA,2.281,27.6,97.87,435,449
2024-07-26T14:30:00Z,NA,NA,1.24,NA,113.7,NA,NA,2.4,27.4,97.87,435,449
2024-07-26T14:45:00Z,NA,NA,1.16,NA,128.2,NA,NA,2.451,27.2,97.87,435,449
2024-07-26T15:00:00Z,NA,NA,1.3,NA,116.6,NA,NA,2.269,27,97.84,435,449
2024-07-26T15:15:00Z,NA,NA,1.31,NA,136.6,NA,NA,2.388,27.6,97.85,435,449
2024-07-26T15:30:00Z,NA,NA,1.48,NA,148.1,NA,NA,2.248,27.8,97.85,434,448
2024-07-26T15:45:00Z,NA,NA,1.66,NA,147.4,NA,NA,2.171,28.2,97.83,433,447
2024-07-26T16:00:00Z,NA,NA,1.78,NA,138.1,NA,NA,2.121,28.5,97.81,434,448
2024-07-26T16:15:00Z,NA,NA,1.65,NA,120.1,NA,NA,2.232,28.5,97.8,434,447
2024-07-26T16:30:00Z,NA,NA,1.59,NA,92.8,NA,NA,2.192,28,97.8,434,448
2024-07-26T16:45:00Z,NA,NA,1.48,NA,113.5,NA,NA,2.229,27.7,97.79,434,448
2024-07-26T17:00:00Z,NA,NA,1.57,NA,109.9,NA,NA,2.224,28.1,97.79,434,448
2024-07-26T17:15:00Z,NA,NA,1.6,NA,122.1,NA,NA,2.198,28.1,97.77,434,448
2024-07-26T17:30:00Z,NA,NA,1.54,NA,158.8,NA,NA,2.223,28,97.78,435,448
2024-07-26T17:45:00Z,NA,NA,1.46,NA,120.5,NA,NA,2.345,28.1,97.77,434,448
2024-07-26T18:00:00Z,NA,NA,1.58,NA,96.7,NA,NA,2.232,28.1,97.73,434,448
2024-07-26T18:15:00Z,NA,NA,1.6,NA,79.8,NA,NA,2.178,28,97.72,434,448
2024-07-26T18:30:00Z,NA,NA,1.55,NA,49.8,NA,NA,2.224,28,97.73,435,448
2024-07-26T18:45:00Z,NA,NA,1.39,NA,35,NA,NA,2.244,27.3,97.74,435,449
2024-07-26T19:00:00Z,NA,NA,1.15,NA,42.8,NA,NA,2.276,26.3,97.75,435,449
2024-07-26T19:15:00Z,NA,NA,1.12,NA,26.6,NA,NA,2.23,25.9,97.73,436,449
2024-07-26T19:30:00Z,NA,NA,1.04,NA,22.5,NA,NA,2.206,25.4,97.72,436,450
2024-07-26T19:45:00Z,NA,NA,0.9,NA,15,NA,NA,2.283,25.1,97.73,436,450
2024-07-26T20:00:00Z,NA,NA,0.69,NA,12.1,NA,NA,2.393,24.6,97.73,437,451
2024-07-26T20:15:00Z,NA,NA,0.6,NA,8.2,NA,NA,2.406,24.1,97.72,437,451
2024-07-26T20:30:00Z,NA,NA,0.52,NA,1.8,NA,NA,2.422,23.8,97.73,438,452
2024-07-26T20:45:00Z,NA,NA,0.47,NA,0,NA,NA,2.414,23.4,97.73,438,452
2024-07-26T21:00:00Z,NA,NA,0.42,NA,0,NA,NA,2.401,23.1,97.74,438,452
2024-07-26T21:15:00Z,NA,NA,0.35,NA,0,NA,NA,2.396,22.6,97.76,439,452
2024-07-26T21:30:00Z,NA,NA,0.28,NA,0,NA,NA,2.416,22.3,97.77,439,453
2024-07-26T21:45:00Z,NA,NA,0.27,NA,0,NA,NA,2.381,22.1,97.79,439,453
2024-07-26T22:00:00Z,NA,NA,0.25,NA,0,NA,NA,2.379,21.9,97.81,440,453
2024-07-26T22:15:00Z,NA,NA,0.22,NA,0,NA,NA,2.365,21.6,97.82,440,453
2024-07-26T22:30:00Z,NA,NA,0.2,NA,0,NA,NA,2.338,21.3,97.83,440,454
2024-07-26T22:45:00Z,NA,NA,0.16,NA,0,NA,NA,2.317,21,97.84,441,454
2024-07-26T23:00:00Z,NA,NA,0.16,NA,0,NA,NA,2.294,20.8,97.84,441,454
2024-07-26T23:15:00Z,NA,NA,0.14,NA,0,NA,NA,2.276,20.5,97.85,441,454
2024-07-26T23:30:00Z,NA,NA,0.12,NA,0,NA,NA,2.24,20.2,97.87,441,454
2024-07-26T23:45:00Z,NA,NA,0.11,NA,0,NA,NA,2.233,20,97.88,441,454
2024-07-27T00:00:00Z,NA,NA,0.11,NA,0,NA,NA,2.224,20,97.88,441,454
2024-07-27T00:15:00Z,NA,NA,0.11,NA,0,NA,NA,2.198,19.8,97.88,442,454
2024-07-27T00:30:00Z,NA,NA,0.1,NA,0,NA,NA,2.175,19.6,97.88,442,454
2024-07-27T00:45:00Z,NA,NA,0.1,NA,0,NA,NA,2.148,19.4,97.88,442,454
2024-07-27T01:00:00Z,NA,NA,0.09,NA,0,NA,NA,2.123,19.2,97.88,442,455
2024-07-27T01:15:00Z,NA,NA,0.1,NA,0,NA,NA,2.088,18.9,97.88,442,455
2024-07-27T01:30:00Z,NA,NA,0.09,NA,0,NA,NA,2.064,18.7,97.88,442,455
2024-07-27T01:45:00Z,NA,NA,0.08,NA,0,NA,NA,2.042,18.5,97.88,442,455
2024-07-27T02:00:00Z,NA,NA,0.08,NA,0,NA,NA,2.02,18.3,97.88,442,455
2024-07-27T02:15:00Z,NA,NA,0.08,NA,0,NA,NA,1.999,18.1,97.88,443,455
2024-07-27T02:30:00Z,NA,NA,0.07,NA,0,NA,NA,1.978,17.9,97.86,443,455
2024-07-27T02:45:00Z,NA,NA,0.07,NA,0,NA,NA,1.958,17.7,97.85,443,455
2024-07-27T03:00:00Z,NA,NA,0.06,NA,0,NA,NA,1.948,17.6,97.84,443,455
2024-07-27T03:15:00Z,NA,NA,0.06,NA,0,NA,NA,1.931,17.4,97.83,443,455
2024-07-27T03:30:00Z,NA,NA,0.05,NA,0,NA,NA,1.921,17.3,97.82,443,455
2024-07-27T03:45:00Z,NA,NA,0.05,NA,0,NA,NA,1.906,17.2,97.82,443,456
2024-07-27T04:00:00Z,NA,NA,0.05,NA,0,NA,NA,1.898,17.1,97.81,443,455
2024-07-27T04:15:00Z,NA,NA,0.04,NA,0,NA,NA,1.888,17,97.81,444,455
2024-07-27T04:30:00Z,NA,NA,0.04,NA,0,NA,NA,1.87,16.8,97.82,444,455
2024-07-27T04:45:00Z,NA,NA,0.04,NA,0,NA,NA,1.864,16.7,97.82,449,455
2024-07-27T05:00:00Z,NA,NA,0.03,NA,0,NA,NA,1.847,16.6,97.82,451,456
2024-07-27T05:15:00Z,NA,NA,0.03,NA,0,NA,NA,1.834,16.4,97.83,452,456
2024-07-27T05:30:00Z,NA,NA,0.03,NA,0,NA,NA,1.823,16.3,97.83,454,456
2024-07-27T05:45:00Z,NA,NA,0.03,NA,0,NA,NA,1.807,16.2,97.84,455,456
2024-07-27T06:00:00Z,NA,NA,0.03,NA,0,NA,NA,1.797,16,97.84,456,456
2024-07-27T06:15:00Z,NA,NA,0.02,NA,0,NA,NA,1.782,15.9,97.85,456,456
2024-07-27T06:30:00Z,NA,NA,0.02,NA,0,NA,NA,1.775,15.8,97.85,456,456
2024-07-27T06:45:00Z,NA,NA,0.02,NA,0,NA,NA,1.756,15.6,97.87,456,456
2024-07-27T07:00:00Z,NA,NA,0.02,NA,5.7,NA,NA,1.739,15.5,97.87,454,456
2024-07-27T07:15:00Z,NA,NA,0.02,NA,9.9,NA,NA,1.733,15.4,97.9,452,456
2024-07-27T07:30:00Z,NA,NA,0.02,NA,14.3,NA,NA,1.731,15.4,97.9,449,455
2024-07-27T07:45:00Z,NA,NA,0.02,NA,15.2,NA,NA,1.739,15.5,97.91,448,455
2024-07-27T08:00:00Z,NA,NA,0.02,NA,17.2,NA,NA,1.752,15.6,97.93,446,455
2024-07-27T08:15:00Z,NA,NA,0.02,NA,22.9,NA,NA,1.778,15.8,97.95,445,455
2024-07-27T08:30:00Z,NA,NA,0.02,NA,32.2,NA,NA,1.819,16.2,97.95,444,455
2024-07-27T08:45:00Z,NA,NA,0.02,NA,43,NA,NA,1.873,16.6,97.95,442,455
2024-07-27T09:00:00Z,NA,NA,0.02,NA,68.5,NA,NA,1.935,17.1,97.96,441,454
2024-07-27T09:15:00Z,NA,NA,0.02,NA,220.1,NA,NA,2.046,18,97.96,440,454
2024-07-27T09:30:00Z,NA,NA,0.05,NA,164.2,NA,NA,2.2,19.4,97.96,438,452
2024-07-27T09:45:00Z,NA,NA,0.19,NA,113.7,NA,NA,2.215,20.5,97.97,438,453
2024-07-27T10:00:00Z,NA,NA,0.35,NA,142.8,NA,NA,2.238,21.6,97.97,437,451
2024-07-27T10:15:00Z,NA,NA,0.43,NA,109.5,NA,NA,2.27,22.3,97.97,438,452
2024-07-27T10:30:00Z,NA,NA,0.54,NA,118.1,NA,NA,2.281,23.1,97.96,436,451
2024-07-27T10:45:00Z,NA,NA,0.62,NA,186.6,NA,NA,2.343,23.9,97.97,436,451
2024-07-27T11:00:00Z,NA,NA,0.86,NA,440.9,NA,NA,2.268,24.8,97.97,436,450
2024-07-27T11:15:00Z,NA,NA,0.9,NA,168.8,NA,NA,2.365,25.5,97.97,434,449
2024-07-27T11:30:00Z,NA,NA,1.06,NA,176.7,NA,NA,2.375,26.4,97.98,433,447
2024-07-27T11:45:00Z,NA,NA,1.21,NA,181.6,NA,NA,2.339,27,97.99,435,448
2024-07-27T12:00:00Z,NA,NA,1.42,NA,219.2,NA,NA,2.197,27.2,97.99,434,448
2024-07-27T12:15:00Z,NA,NA,1.48,NA,233.8,NA,NA,2.211,27.6,97.99,434,448
2024-07-27T12:30:00Z,NA,NA,1.78,NA,179.6,NA,NA,1.925,27.6,97.99,434,447
2024-07-27T12:45:00Z,NA,NA,1.74,NA,482.7,NA,NA,1.984,27.8,97.98,433,447
2024-07-27T13:00:00Z,NA,NA,1.87,NA,441.1,NA,NA,1.966,28.3,97.97,433,446
2024-07-27T13:15:00Z,NA,NA,1.96,NA,171.9,NA,NA,1.869,28.2,97.97,433,447
2024-07-27T13:30:00Z,NA,NA,1.92,NA,156.4,NA,NA,1.916,28.3,97.95,433,447
2024-07-27T13:45:00Z,NA,NA,1.95,NA,156.2,NA,NA,1.908,28.4,97.94,433,446
2024-07-27T14:00:00Z,NA,NA,2.13,NA,162.8,NA,NA,1.834,28.8,97.93,433,446
2024-07-27T14:15:00Z,NA,NA,2.17,NA,208,NA,NA,1.866,29.1,97.92,433,446
2024-07-27T14:30:00Z,NA,NA,2.3,NA,198.5,NA,NA,1.821,29.5,97.91,433,446
2024-07-27T14:45:00Z,NA,NA,2.39,NA,137.1,NA,NA,1.713,29.4,97.9,432,446
2024-07-27T15:00:00Z,NA,NA,2.2,NA,145.9,NA,NA,1.888,29.4,97.89,433,446
2024-07-27T15:15:00Z,NA,NA,2.29,NA,134,NA,NA,1.813,29.4,97.87,432,446
2024-07-27T15:30:00Z,NA,NA,2.36,NA,128.2,NA,NA,1.705,29.2,97.87,432,445
2024-07-27T15:45:00Z,NA,NA,2.43,NA,109.9,NA,NA,1.766,29.8,97.85,432,445
2024-07-27T16:00:00Z,NA,NA,2.33,NA,125.4,NA,NA,1.819,29.6,97.85,433,446
2024-07-27T16:15:00Z,NA,NA,2.39,NA,121.4,NA,NA,1.745,29.5,97.84,432,445
2024-07-27T16:30:00Z,NA,NA,2.32,NA,119,NA,NA,1.852,29.7,97.82,432,445
2024-07-27T16:45:00Z,NA,NA,2.24,NA,117,NA,NA,1.954,29.8,97.81,433,445
2024-07-27T17:00:00Z,NA,NA,2.32,NA,124.5,NA,NA,1.878,29.8,97.8,432,445
2024-07-27T17:15:00Z,NA,NA,2.33,NA,123,NA,NA,1.848,29.7,97.79,433,445
2024-07-27T17:30:00Z,NA,NA,2.38,NA,132.6,NA,NA,1.803,29.8,97.77,432,445
2024-07-27T17:45:00Z,NA,NA,2.46,NA,105.1,NA,NA,1.771,29.9,97.75,432,445
2024-07-27T18:00:00Z,NA,NA,2.4,NA,82,NA,NA,1.795,29.8,97.75,433,445
2024-07-27T18:15:00Z,NA,NA,2.35,NA,81.1,NA,NA,1.774,29.5,97.74,432,445
2024-07-27T18:30:00Z,NA,NA,2.19,NA,78,NA,NA,1.918,29.4,97.73,433,446
2024-07-27T18:45:00Z,NA,NA,2.15,NA,68.8,NA,NA,1.921,29.3,97.73,433,446
2024-07-27T19:00:00Z,NA,NA,2.02,NA,55.5,NA,NA,1.863,28.5,97.73,433,446
2024-07-27T19:15:00Z,NA,NA,1.8,NA,41.2,NA,NA,1.996,28.1,97.73,434,447
2024-07-27T19:30:00Z,NA,NA,1.56,NA,31.7,NA,NA,2.076,27.4,97.73,434,447
2024-07-27T19:45:00Z,NA,NA,1.43,NA,24,NA,NA,2.103,26.9,97.73,435,448
2024-07-27T20:00:00Z,NA,NA,1.24,NA,10.1,NA,NA,2.103,25.9,97.73,435,448
2024-07-27T20:15:00Z,NA,NA,1.05,NA,5.3,NA,NA,2.141,25.1,97.73,436,449
2024-07-27T20:30:00Z,NA,NA,0.87,NA,0.4,NA,NA,2.189,24.4,97.73,436,449
2024-07-27T20:45:00Z,NA,NA,0.8,NA,0,NA,NA,2.146,23.8,97.76,436,450
2024-07-27T21:00:00Z,NA,NA,0.65,NA,0,NA,NA,2.149,23,97.77,437,450
2024-07-27T21:15:00Z,NA,NA,0.52,NA,0,NA,NA,2.191,22.4,97.79,438,451
2024-07-27T21:30:00Z,NA,NA,0.43,NA,0,NA,NA,2.173,21.8,97.8,438,451
2024-07-27T21:45:00Z,NA,NA,0.34,NA,0,NA,NA,2.173,21.2,97.8,438,452
2024-07-27T22:00:00Z,NA,NA,0.31,NA,0,NA,NA,2.148,20.8,97.83,439,452
2024-07-27T22:15:00Z,NA,NA,0.27,NA,0,NA,NA,2.118,20.4,97.85,439,452
2024-07-27T22:30:00Z,NA,NA,0.23,NA,0,NA,NA,2.098,19.9,97.87,439,452
2024-07-27T22:45:00Z,NA,NA,0.21,NA,0,NA,NA,2.067,19.6,97.88,439,452
2024-07-27T23:00:00Z,NA,NA,0.2,NA,0,NA,NA,2.049,19.4,97.89,440,453
2024-07-27T23:15:00Z,NA,NA,0.18,NA,0,NA,NA,2.027,19.1,97.89,440,453
2024-07-27T23:30:00Z,NA,NA,0.15,NA,0,NA,NA,2.002,18.7,97.9,440,453
2024-07-27T23:45:00Z,NA,NA,0.14,NA,0,NA,NA,1.987,18.5,97.91,440,453
2024-07-28T00:00:00Z,NA,NA,0.14,NA,0,NA,NA,1.961,18.3,97.91,441,453
2024-07-28T00:15:00Z,NA,NA,0.12,NA,0,NA,NA,1.941,18,97.92,442,453
2024-07-28T00:30:00Z,NA,NA,0.11,NA,0,NA,NA,1.919,17.8,97.92,442,453
2024-07-28T00:45:00Z,NA,NA,0.1,NA,0,NA,NA,1.906,17.6,97.92,442,453
2024-07-28T01:00:00Z,NA,NA,0.1,NA,0,NA,NA,1.893,17.4,97.91,442,454
2024-07-28T01:15:00Z,NA,NA,0.09,NA,0,NA,NA,1.879,17.3,97.91,442,454
2024-07-28T01:30:00Z,NA,NA,0.09,NA,0,NA,NA,1.866,17.2,97.9,442,454
2024-07-28T01:45:00Z,NA,NA,0.08,NA,0,NA,NA,1.852,17,97.91,442,454
2024-07-28T02:00:00Z,NA,NA,0.08,NA,0,NA,NA,1.839,16.8,97.93,442,454
2024-07-28T02:15:00Z,NA,NA,0.07,NA,0,NA,NA,1.83,16.7,97.93,442,454
2024-07-28T02:30:00Z,NA,NA,0.07,NA,0,NA,NA,1.823,16.6,97.92,442,454
2024-07-28T02:45:00Z,NA,NA,0.07,NA,0,NA,NA,1.81,16.5,97.9,442,454
2024-07-28T03:00:00Z,NA,NA,0.07,NA,0,NA,NA,1.791,16.3,97.9,443,454
2024-07-28T03:15:00Z,NA,NA,0.07,NA,0,NA,NA,1.776,16.2,97.88,443,454
2024-07-28T03:30:00Z,NA,NA,0.06,NA,0,NA,NA,1.769,16.1,97.88,443,454
2024-07-28T03:45:00Z,NA,NA,0.06,NA,0,NA,NA,1.759,16,97.88,443,454
2024-07-28T04:00:00Z,NA,NA,0.05,NA,0,NA,NA,1.752,15.9,97.88,443,454
2024-07-28T04:15:00Z,NA,NA,0.05,NA,0,NA,NA,1.749,15.8,97.89,443,454
2024-07-28T04:30:00Z,NA,NA,0.05,NA,0,NA,NA,1.742,15.8,97.89,443,454
2024-07-28T04:45:00Z,NA,NA,0.05,NA,0,NA,NA,1.737,15.7,97.9,443,454
2024-07-28T05:00:00Z,NA,NA,0.05,NA,0,NA,NA,1.74,15.7,97.91,443,454
2024-07-28T05:15:00Z,NA,NA,0.05,NA,0,NA,NA,1.735,15.7,97.93,443,454
2024-07-28T05:30:00Z,NA,NA,0.04,NA,0,NA,NA,1.73,15.6,97.93,443,454
2024-07-28T05:45:00Z,NA,NA,0.04,NA,0,NA,NA,1.731,15.6,97.93,443,454
2024-07-28T06:00:00Z,NA,NA,0.05,NA,0,NA,NA,1.72,15.6,97.94,443,454
2024-07-28T06:15:00Z,NA,NA,0.05,NA,0,NA,NA,1.702,15.4,97.96,443,454
2024-07-28T06:30:00Z,NA,NA,0.05,NA,0,NA,NA,1.697,15.4,97.97,443,454
2024-07-28T06:45:00Z,NA,NA,0.04,NA,0,NA,NA,1.698,15.4,97.97,443,454
2024-07-28T07:00:00Z,NA,NA,0.04,NA,2.6,NA,NA,1.704,15.4,97.98,443,454
2024-07-28T07:15:00Z,NA,NA,0.04,NA,6.4,NA,NA,1.71,15.4,97.99,443,454
2024-07-28T07:30:00Z,NA,NA,0.04,NA,9,NA,NA,1.718,15.5,98.01,442,454
