...1,Timestamp,Vapor Pressure,Atmos Pressure,Air TempC,VPD,Solar,Wetness Level 1,Wetness Level 2,Vapor.Pressure,Air.TempC,Atmos.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-07-23T10:45:00Z,NA,NA,NA,0.37,187,NA,NA,2.602,23.9,97.1,453,450
NA,2024-07-23T11:00:00Z,NA,NA,NA,0.38,192.3,NA,NA,2.618,24.1,97.1,453,450
NA,2024-07-23T11:15:00Z,NA,NA,NA,0.4,194.5,NA,NA,2.639,24.3,97.12,453,450
NA,2024-07-23T11:30:00Z,NA,NA,NA,0.42,201.2,NA,NA,2.639,24.4,97.14,453,450
NA,2024-07-23T11:45:00Z,NA,NA,NA,0.42,201.2,NA,NA,2.671,24.6,97.15,453,450
NA,2024-07-23T12:00:00Z,NA,NA,NA,0.46,142.3,NA,NA,2.684,24.9,97.15,453,450
NA,2024-07-23T12:15:00Z,NA,NA,NA,0.43,190.8,NA,NA,2.71,24.8,97.15,452,449
NA,2024-07-23T12:30:00Z,NA,NA,NA,0.5,292.4,NA,NA,2.698,25.2,97.15,452,449
NA,2024-07-23T12:45:00Z,NA,NA,NA,0.52,192.3,NA,NA,2.658,25.1,97.14,453,449
NA,2024-07-23T13:00:00Z,NA,NA,NA,0.49,156.7,NA,NA,2.64,24.8,97.13,453,449
NA,2024-07-23T13:15:00Z,NA,NA,NA,0.49,184.4,NA,NA,2.706,25.2,97.11,453,450
NA,2024-07-23T13:30:00Z,NA,NA,NA,0.5,188.4,NA,NA,2.789,25.6,97.1,452,449
NA,2024-07-23T13:45:00Z,NA,NA,NA,0.53,171.4,NA,NA,2.718,25.4,97.1,453,450
NA,2024-07-23T14:00:00Z,NA,NA,NA,0.46,142.5,NA,NA,2.693,24.9,97.1,453,450
NA,2024-07-23T14:15:00Z,NA,NA,NA,0.45,180.2,NA,NA,2.753,25.2,97.11,498,450
NA,2024-07-23T14:30:00Z,NA,NA,NA,0.53,451.4,NA,NA,2.831,26,97.09,451,449
NA,2024-07-23T14:45:00Z,NA,NA,NA,0.6,183.1,NA,NA,2.725,25.8,97.07,452,449
NA,2024-07-23T15:00:00Z,NA,NA,NA,0.6,178.3,NA,NA,2.709,25.7,97.06,452,449
NA,2024-07-23T15:15:00Z,NA,NA,NA,0.61,292.1,NA,NA,2.759,26,97.04,451,448
NA,2024-07-23T15:30:00Z,NA,NA,NA,0.68,230.9,NA,NA,2.738,26.3,97.03,451,449
NA,2024-07-23T15:45:00Z,NA,NA,NA,0.76,345,NA,NA,2.731,26.6,97.04,450,448
NA,2024-07-23T16:00:00Z,NA,NA,NA,0.79,318.4,NA,NA,2.713,26.7,97.03,450,448
NA,2024-07-23T16:15:00Z,NA,NA,NA,0.74,172.1,NA,NA,2.703,26.4,97.02,451,449
NA,2024-07-23T16:30:00Z,NA,NA,NA,0.71,109.1,NA,NA,2.64,25.9,97.02,454,449
NA,2024-07-23T16:45:00Z,NA,NA,NA,0.71,166.3,NA,NA,2.587,25.7,97.02,451,448
NA,2024-07-23T17:00:00Z,NA,NA,NA,0.67,130.4,NA,NA,2.634,25.7,97.03,452,449
NA,2024-07-23T17:15:00Z,NA,NA,NA,0.6,125.8,NA,NA,2.657,25.5,97.02,452,449
NA,2024-07-23T17:30:00Z,NA,NA,NA,0.58,119.8,NA,NA,2.671,25.5,97.03,452,449
NA,2024-07-23T17:45:00Z,NA,NA,NA,0.58,129.1,NA,NA,2.685,25.5,97.02,452,449
NA,2024-07-23T18:00:00Z,NA,NA,NA,0.58,97.8,NA,NA,2.668,25.4,97.01,452,449
NA,2024-07-23T18:15:00Z,NA,NA,NA,0.51,79.3,NA,NA,2.677,25.1,97.02,452,449
NA,2024-07-23T18:30:00Z,NA,NA,NA,0.47,47.4,NA,NA,2.691,25,97.03,453,450
NA,2024-07-23T18:45:00Z,NA,NA,NA,0.47,28.4,NA,NA,2.654,24.8,97.06,459,450
NA,2024-07-23T19:00:00Z,NA,NA,NA,0.54,15,NA,NA,2.553,24.6,97.06,477,450
NA,2024-07-23T19:15:00Z,NA,NA,NA,0.43,16.1,NA,NA,2.58,24.1,97.08,944,461
NA,2024-07-23T19:30:00Z,NA,NA,NA,0.2,20.5,NA,NA,2.619,23.1,97.09,876,518
NA,2024-07-23T19:45:00Z,NA,NA,NA,0.13,20.9,NA,NA,2.596,22.5,97.1,775,515
NA,2024-07-23T20:00:00Z,NA,NA,NA,0.09,18.1,NA,NA,2.604,22.3,97.09,720,514
NA,2024-07-23T20:15:00Z,NA,NA,NA,0.06,12.8,NA,NA,2.609,22.2,97.09,697,513
NA,2024-07-23T20:30:00Z,NA,NA,NA,0.06,5.7,NA,NA,2.619,22.2,97.07,679,512
NA,2024-07-23T20:45:00Z,NA,NA,NA,0.05,0,NA,NA,2.614,22.1,97.08,663,512
NA,2024-07-23T21:00:00Z,NA,NA,NA,0.04,0,NA,NA,2.617,22.1,97.1,651,511
NA,2024-07-23T21:15:00Z,NA,NA,NA,0.05,0,NA,NA,2.593,22,97.12,640,511
NA,2024-07-23T21:30:00Z,NA,NA,NA,0.02,0,NA,NA,2.59,21.8,97.13,635,512
NA,2024-07-23T21:45:00Z,NA,NA,NA,0.02,0,NA,NA,2.568,21.7,97.16,609,511
NA,2024-07-23T22:00:00Z,NA,NA,NA,0.09,0,NA,NA,2.517,21.8,97.17,617,510
NA,2024-07-23T22:15:00Z,NA,NA,NA,0.09,0,NA,NA,2.523,21.8,97.18,579,510
NA,2024-07-23T22:30:00Z,NA,NA,NA,0.04,0,NA,NA,2.548,21.7,97.18,558,510
NA,2024-07-23T22:45:00Z,NA,NA,NA,0,0,NA,NA,2.548,21.4,97.19,558,511
NA,2024-07-23T23:00:00Z,NA,NA,NA,0,0,NA,NA,2.52,21.2,97.21,544,511
NA,2024-07-23T23:15:00Z,NA,NA,NA,0,0,NA,NA,2.518,21.2,97.2,534,511
NA,2024-07-23T23:30:00Z,NA,NA,NA,0,0,NA,NA,2.519,21.2,97.19,527,511
NA,2024-07-23T23:45:00Z,NA,NA,NA,0,0,NA,NA,2.52,21.2,97.2,521,511
NA,2024-07-24T00:00:00Z,NA,NA,NA,0,0,NA,NA,2.509,21.2,97.22,513,511
NA,2024-07-24T00:15:00Z,NA,NA,NA,0,0,NA,NA,2.517,21.2,97.22,509,512
NA,2024-07-24T00:30:00Z,NA,NA,NA,0,0,NA,NA,2.509,21.1,97.21,500,511
NA,2024-07-24T00:45:00Z,NA,NA,NA,0,0,NA,NA,2.508,21.2,97.22,493,511
NA,2024-07-24T01:00:00Z,NA,NA,NA,0,0,NA,NA,2.505,21.1,97.22,489,511
NA,2024-07-24T01:15:00Z,NA,NA,NA,0,0,NA,NA,2.502,21.1,97.21,488,511
NA,2024-07-24T01:30:00Z,NA,NA,NA,0,0,NA,NA,2.493,21,97.2,486,511
NA,2024-07-24T01:45:00Z,NA,NA,NA,0,0,NA,NA,2.484,21,97.19,491,512
NA,2024-07-24T02:00:00Z,NA,NA,NA,0,0,NA,NA,2.487,21,97.18,496,513
NA,2024-07-24T02:15:00Z,NA,NA,NA,0,0,NA,NA,2.483,21,97.17,499,513
NA,2024-07-24T02:30:00Z,NA,NA,NA,0,0,NA,NA,2.476,20.9,97.17,500,514
NA,2024-07-24T02:45:00Z,NA,NA,NA,0,0,NA,NA,2.473,20.9,97.17,502,514
NA,2024-07-24T03:00:00Z,NA,NA,NA,0,0,NA,NA,2.457,20.8,97.17,503,514
NA,2024-07-24T03:15:00Z,NA,NA,NA,0,0,NA,NA,2.463,20.9,97.17,501,514
NA,2024-07-24T03:30:00Z,NA,NA,NA,0,0,NA,NA,2.46,20.8,97.16,500,513
NA,2024-07-24T03:45:00Z,NA,NA,NA,0,0,NA,NA,2.448,20.8,97.17,505,514
NA,2024-07-24T04:00:00Z,NA,NA,NA,0,0,NA,NA,2.466,20.9,97.18,502,513
NA,2024-07-24T04:15:00Z,NA,NA,NA,0,0,NA,NA,2.457,20.8,97.18,505,514
NA,2024-07-24T04:30:00Z,NA,NA,NA,0,0,NA,NA,2.452,20.8,97.19,506,514
NA,2024-07-24T04:45:00Z,NA,NA,NA,0,0,NA,NA,2.445,20.7,97.19,511,516
NA,2024-07-24T05:00:00Z,NA,NA,NA,0,0,NA,NA,2.443,20.7,97.19,515,517
NA,2024-07-24T05:15:00Z,NA,NA,NA,0,0,NA,NA,2.458,20.8,97.19,516,518
NA,2024-07-24T05:30:00Z,NA,NA,NA,0,0,NA,NA,2.454,20.8,97.2,518,519
NA,2024-07-24T05:45:00Z,NA,NA,NA,0,0,NA,NA,2.458,20.8,97.21,518,520
NA,2024-07-24T06:00:00Z,NA,NA,NA,0,0,NA,NA,2.447,20.8,97.23,518,520
NA,2024-07-24T06:15:00Z,NA,NA,NA,0,0,NA,NA,2.462,20.8,97.25,516,520
NA,2024-07-24T06:30:00Z,NA,NA,NA,0,0,NA,NA,2.468,20.9,97.25,512,518
NA,2024-07-24T06:45:00Z,NA,NA,NA,0,0,NA,NA,2.469,20.9,97.27,509,517
NA,2024-07-24T07:00:00Z,NA,NA,NA,0,0,NA,NA,2.468,20.9,97.28,510,517
NA,2024-07-24T07:15:00Z,NA,NA,NA,0,5.7,NA,NA,2.467,20.9,97.29,508,515
NA,2024-07-24T07:30:00Z,NA,NA,NA,0,15,NA,NA,2.473,20.9,97.28,504,514
NA,2024-07-24T07:45:00Z,NA,NA,NA,0,25.3,NA,NA,2.476,20.9,97.3,498,512
NA,2024-07-24T08:00:00Z,NA,NA,NA,0,46.7,NA,NA,2.494,21,97.32,487,511
NA,2024-07-24T08:15:00Z,NA,NA,NA,0,50.2,NA,NA,2.509,21.1,97.34,479,510
NA,2024-07-24T08:30:00Z,NA,NA,NA,0,67.6,NA,NA,2.523,21.2,97.34,470,509
NA,2024-07-24T08:45:00Z,NA,NA,NA,0,76.4,NA,NA,2.546,21.4,97.35,468,513
NA,2024-07-24T09:00:00Z,NA,NA,NA,0,81.1,NA,NA,2.566,21.5,97.36,466,511
NA,2024-07-24T09:15:00Z,NA,NA,NA,0,80.6,NA,NA,2.58,21.6,97.38,465,508
NA,2024-07-24T09:30:00Z,NA,NA,NA,0,92.7,NA,NA,2.595,21.7,97.38,464,506
NA,2024-07-24T09:45:00Z,NA,NA,NA,0,87.9,NA,NA,2.624,21.9,97.38,458,504
NA,2024-07-24T10:00:00Z,NA,NA,NA,0,98,NA,NA,2.655,22.1,97.38,457,501
NA,2024-07-24T10:15:00Z,NA,NA,NA,0.04,122.5,NA,NA,2.632,22.2,97.37,456,498
NA,2024-07-24T10:30:00Z,NA,NA,NA,0.08,144.8,NA,NA,2.636,22.4,97.37,456,494
NA,2024-07-24T10:45:00Z,NA,NA,NA,0.09,142.6,NA,NA,2.688,22.8,97.39,456,490
NA,2024-07-24T11:00:00Z,NA,NA,NA,0.14,166.4,NA,NA,2.673,23,97.4,455,485
NA,2024-07-24T11:15:00Z,NA,NA,NA,0.18,175.4,NA,NA,2.638,23.1,97.4,455,477
NA,2024-07-24T11:30:00Z,NA,NA,NA,0.19,182.9,NA,NA,2.679,23.4,97.41,454,467
NA,2024-07-24T11:45:00Z,NA,NA,NA,0.24,198.1,NA,NA,2.688,23.7,97.41,454,451
NA,2024-07-24T12:00:00Z,NA,NA,NA,0.29,256.3,NA,NA,2.668,23.8,97.41,453,451
NA,2024-07-24T12:15:00Z,NA,NA,NA,0.39,340.6,NA,NA,2.702,24.6,97.4,453,450
NA,2024-07-24T12:30:00Z,NA,NA,NA,0.44,301.9,NA,NA,2.671,24.7,97.41,453,450
NA,2024-07-24T12:45:00Z,NA,NA,NA,0.47,313.1,NA,NA,2.729,25.2,97.4,453,449
NA,2024-07-24T13:00:00Z,NA,NA,NA,0.62,676.9,NA,NA,2.747,26,97.39,451,449
NA,2024-07-24T13:15:00Z,NA,NA,NA,0.71,229.8,NA,NA,2.66,26.1,97.38,452,449
NA,2024-07-24T13:30:00Z,NA,NA,NA,0.72,427.9,NA,NA,2.639,26,97.37,451,449
NA,2024-07-24T13:45:00Z,NA,NA,NA,0.72,151.1,NA,NA,2.649,26.1,97.36,452,449
NA,2024-07-24T14:00:00Z,NA,NA,NA,0.72,176.9,NA,NA,2.586,25.8,97.35,452,449
NA,2024-07-24T14:15:00Z,NA,NA,NA,0.7,192.8,NA,NA,2.711,26.3,97.35,451,448
NA,2024-07-24T14:30:00Z,NA,NA,NA,0.83,449.7,NA,NA,2.645,26.6,97.34,450,449
NA,2024-07-24T14:45:00Z,NA,NA,NA,0.93,194.1,NA,NA,2.623,26.9,97.33,452,448
NA,2024-07-24T15:00:00Z,NA,NA,NA,0.47,39,NA,NA,2.576,24.4,97.35,1049,528
NA,2024-07-24T15:15:00Z,NA,NA,NA,0.1,145.9,NA,NA,2.553,22.1,97.36,868,679
NA,2024-07-24T15:30:00Z,NA,NA,NA,0.02,340.8,NA,NA,2.721,22.6,97.34,693,602
NA,2024-07-24T15:45:00Z,NA,NA,NA,0.04,262.2,NA,NA,2.83,23.4,97.31,677,565
NA,2024-07-24T16:00:00Z,NA,NA,NA,0.05,585.6,NA,NA,2.971,24.2,97.29,653,536
NA,2024-07-24T16:15:00Z,NA,NA,NA,0.29,408.1,NA,NA,2.988,25.6,97.27,618,509
NA,2024-07-24T16:30:00Z,NA,NA,NA,0.46,302.9,NA,NA,2.853,25.8,97.27,554,494
NA,2024-07-24T16:45:00Z,NA,NA,NA,0.45,154.4,NA,NA,2.697,24.9,97.27,506,480
NA,2024-07-24T17:00:00Z,NA,NA,NA,0.55,195.9,NA,NA,2.639,25.1,97.26,456,462
NA,2024-07-24T17:15:00Z,NA,NA,NA,0.5,260,NA,NA,2.764,25.5,97.25,451,450
NA,2024-07-24T17:30:00Z,NA,NA,NA,0.62,230.7,NA,NA,2.721,25.9,97.25,452,450
NA,2024-07-24T17:45:00Z,NA,NA,NA,0.66,334.5,NA,NA,2.839,26.7,97.25,452,449
NA,2024-07-24T18:00:00Z,NA,NA,NA,0.6,168.1,NA,NA,2.769,26.1,97.23,452,449
NA,2024-07-24T18:15:00Z,NA,NA,NA,0.5,73.6,NA,NA,2.764,25.5,97.24,453,450
NA,2024-07-24T18:30:00Z,NA,NA,NA,0.43,74.9,NA,NA,2.752,25.1,97.24,453,450
NA,2024-07-24T18:45:00Z,NA,NA,NA,0.39,65.4,NA,NA,2.775,25,97.22,454,450
NA,2024-07-24T19:00:00Z,NA,NA,NA,0.37,64.5,NA,NA,2.795,25,97.22,455,450
NA,2024-07-24T19:15:00Z,NA,NA,NA,0.29,54.7,NA,NA,2.876,25,97.23,454,451
NA,2024-07-24T19:30:00Z,NA,NA,NA,0.33,43,NA,NA,2.82,24.9,97.24,454,451
NA,2024-07-24T19:45:00Z,NA,NA,NA,0.37,31.3,NA,NA,2.756,24.8,97.27,454,451
NA,2024-07-24T20:00:00Z,NA,NA,NA,0.31,26.7,NA,NA,2.771,24.5,97.27,455,451
NA,2024-07-24T20:15:00Z,NA,NA,NA,0.28,14.1,NA,NA,2.766,24.3,97.28,455,451
NA,2024-07-24T20:30:00Z,NA,NA,NA,0.19,9.2,NA,NA,2.828,24.2,97.28,456,452
NA,2024-07-24T20:45:00Z,NA,NA,NA,0.09,0,NA,NA,2.859,23.8,97.3,456,452
NA,2024-07-24T21:00:00Z,NA,NA,NA,0.04,0,NA,NA,2.836,23.4,97.31,457,453
NA,2024-07-24T21:15:00Z,NA,NA,NA,0,0,NA,NA,2.825,23.1,97.33,456,452
NA,2024-07-24T21:30:00Z,NA,NA,NA,0.12,0,NA,NA,2.743,23.4,97.33,456,452
NA,2024-07-24T21:45:00Z,NA,NA,NA,0.09,0,NA,NA,2.739,23.1,97.34,456,452
NA,2024-07-24T22:00:00Z,NA,NA,NA,0.15,0,NA,NA,2.683,23.2,97.34,456,452
NA,2024-07-24T22:15:00Z,NA,NA,NA,0.19,0,NA,NA,2.632,23.1,97.35,456,452
NA,2024-07-24T22:30:00Z,NA,NA,NA,0.19,0,NA,NA,2.605,22.9,97.35,455,452
NA,2024-07-24T22:45:00Z,NA,NA,NA,0.17,0,NA,NA,2.608,22.8,97.35,456,452
NA,2024-07-24T23:00:00Z,NA,NA,NA,0.18,0,NA,NA,2.577,22.7,97.36,455,452
NA,2024-07-24T23:15:00Z,NA,NA,NA,0.22,0,NA,NA,2.552,22.8,97.34,455,452
NA,2024-07-24T23:30:00Z,NA,NA,NA,0.2,0,NA,NA,2.555,22.7,97.34,455,452
NA,2024-07-24T23:45:00Z,NA,NA,NA,0.19,0,NA,NA,2.576,22.7,97.34,455,452
NA,2024-07-25T00:00:00Z,NA,NA,NA,0.17,0,NA,NA,2.581,22.6,97.36,456,452
NA,2024-07-25T00:15:00Z,NA,NA,NA,0.16,0,NA,NA,2.553,22.4,97.36,456,452
NA,2024-07-25T00:30:00Z,NA,NA,NA,0.17,0,NA,NA,2.516,22.3,97.36,456,452
NA,2024-07-25T00:45:00Z,NA,NA,NA,0.15,0,NA,NA,2.506,22.1,97.36,456,452
NA,2024-07-25T01:00:00Z,NA,NA,NA,0.11,0,NA,NA,2.504,21.8,97.36,456,452
NA,2024-07-25T01:15:00Z,NA,NA,NA,0.12,0,NA,NA,2.466,21.7,97.35,456,452
NA,2024-07-25T01:30:00Z,NA,NA,NA,0.16,0,NA,NA,2.432,21.7,97.32,455,452
NA,2024-07-25T01:45:00Z,NA,NA,NA,0.19,0,NA,NA,2.374,21.5,97.31,455,451
NA,2024-07-25T02:00:00Z,NA,NA,NA,0.19,0,NA,NA,2.364,21.4,97.31,458,452
NA,2024-07-25T02:15:00Z,NA,NA,NA,0.06,0,NA,NA,2.41,20.9,97.32,457,452
NA,2024-07-25T02:30:00Z,NA,NA,NA,0.05,0,NA,NA,2.397,20.7,97.33,456,452
NA,2024-07-25T02:45:00Z,NA,NA,NA,0.07,0,NA,NA,2.377,20.8,97.32,456,452
NA,2024-07-25T03:00:00Z,NA,NA,NA,0.08,0,NA,NA,2.375,20.8,97.32,456,452
NA,2024-07-25T03:15:00Z,NA,NA,NA,0.07,0,NA,NA,2.369,20.7,97.31,457,452
NA,2024-07-25T03:30:00Z,NA,NA,NA,0.04,0,NA,NA,2.371,20.5,97.3,456,452
NA,2024-07-25T03:45:00Z,NA,NA,NA,0.03,0,NA,NA,2.374,20.5,97.29,456,452
NA,2024-07-25T04:00:00Z,NA,NA,NA,0.03,0,NA,NA,2.375,20.4,97.28,457,452
NA,2024-07-25T04:15:00Z,NA,NA,NA,0.02,0,NA,NA,2.373,20.4,97.27,457,452
NA,2024-07-25T04:30:00Z,NA,NA,NA,0.02,0,NA,NA,2.371,20.4,97.28,457,452
NA,2024-07-25T04:45:00Z,NA,NA,NA,0,0,NA,NA,2.354,20.1,97.27,459,453
NA,2024-07-25T05:00:00Z,NA,NA,NA,0,0,NA,NA,2.347,20,97.27,458,453
NA,2024-07-25T05:15:00Z,NA,NA,NA,0,0,NA,NA,2.344,20,97.27,459,453
NA,2024-07-25T05:30:00Z,NA,NA,NA,0,0,NA,NA,2.328,20,97.28,458,453
NA,2024-07-25T05:45:00Z,NA,NA,NA,0,0,NA,NA,2.327,19.9,97.3,459,453
NA,2024-07-25T06:00:00Z,NA,NA,NA,0,0,NA,NA,2.323,19.9,97.29,458,453
NA,2024-07-25T06:15:00Z,NA,NA,NA,0,0,NA,NA,2.334,20,97.3,458,453
NA,2024-07-25T06:30:00Z,NA,NA,NA,0,0,NA,NA,2.336,20,97.3,459,453
NA,2024-07-25T06:45:00Z,NA,NA,NA,0,0,NA,NA,2.338,20,97.3,460,454
NA,2024-07-25T07:00:00Z,NA,NA,NA,0,8.6,NA,NA,2.328,19.9,97.32,460,454
NA,2024-07-25T07:15:00Z,NA,NA,NA,0,12.3,NA,NA,2.351,20.1,97.33,459,453
NA,2024-07-25T07:30:00Z,NA,NA,NA,0,21.6,NA,NA,2.34,20,97.34,459,453
NA,2024-07-25T07:45:00Z,NA,NA,NA,0,68.7,NA,NA,2.365,20.2,97.34,457,453
NA,2024-07-25T08:00:00Z,NA,NA,NA,0,67.6,NA,NA,2.432,20.6,97.34,457,453
NA,2024-07-25T08:15:00Z,NA,NA,NA,0,61.7,NA,NA,2.463,20.8,97.35,457,453
NA,2024-07-25T08:30:00Z,NA,NA,NA,0,66.1,NA,NA,2.474,20.9,97.35,457,453
NA,2024-07-25T08:45:00Z,NA,NA,NA,0,94.5,NA,NA,2.479,21,97.35,456,452
NA,2024-07-25T09:00:00Z,NA,NA,NA,0,137.3,NA,NA,2.571,21.6,97.36,456,452
NA,2024-07-25T09:15:00Z,NA,NA,NA,0.05,245.7,NA,NA,2.624,22.2,97.37,455,451
NA,2024-07-25T09:30:00Z,NA,NA,NA,0.09,153.1,NA,NA,2.633,22.5,97.38,455,451
NA,2024-07-25T09:45:00Z,NA,NA,NA,0.12,324.5,NA,NA,2.675,22.9,97.37,454,451
NA,2024-07-25T10:00:00Z,NA,NA,NA,0.21,337.3,NA,NA,2.737,23.8,97.37,454,450
NA,2024-07-25T10:15:00Z,NA,NA,NA,0.28,212.8,NA,NA,2.741,24.2,97.37,454,451
NA,2024-07-25T10:30:00Z,NA,NA,NA,0.29,166.6,NA,NA,2.747,24.3,97.37,454,450
NA,2024-07-25T10:45:00Z,NA,NA,NA,0.34,180.5,NA,NA,2.697,24.3,97.38,453,450
NA,2024-07-25T11:00:00Z,NA,NA,NA,0.33,160.6,NA,NA,2.719,24.4,97.38,454,450
NA,2024-07-25T11:15:00Z,NA,NA,NA,0.36,243.2,NA,NA,2.764,24.8,97.38,453,450
NA,2024-07-25T11:30:00Z,NA,NA,NA,0.45,361.1,NA,NA,2.712,25,97.37,452,450
NA,2024-07-25T11:45:00Z,NA,NA,NA,0.49,361.1,NA,NA,2.711,25.2,97.38,453,450
NA,2024-07-25T12:00:00Z,NA,NA,NA,0.51,264.4,NA,NA,2.77,25.6,97.37,452,449
NA,2024-07-25T12:15:00Z,NA,NA,NA,0.6,319.5,NA,NA,2.728,25.8,97.36,452,449
NA,2024-07-25T12:30:00Z,NA,NA,NA,0.64,312.9,NA,NA,2.72,26,97.37,452,449
NA,2024-07-25T12:45:00Z,NA,NA,NA,0.71,284.7,NA,NA,2.675,26.2,97.37,452,449
NA,2024-07-25T13:00:00Z,NA,NA,NA,0.74,363.6,NA,NA,2.702,26.4,97.36,451,449
NA,2024-07-25T13:15:00Z,NA,NA,NA,0.78,339.8,NA,NA,2.747,26.8,97.35,451,448
NA,2024-07-25T13:30:00Z,NA,NA,NA,0.81,336.4,NA,NA,2.702,26.8,97.35,451,448
NA,2024-07-25T13:45:00Z,NA,NA,NA,0.87,304.1,NA,NA,2.736,27.2,97.34,450,448
NA,2024-07-25T14:00:00Z,NA,NA,NA,0.95,303.8,NA,NA,2.632,27.1,97.34,450,448
NA,2024-07-25T14:15:00Z,NA,NA,NA,1.03,630.2,NA,NA,2.657,27.6,97.33,447,447
NA,2024-07-25T14:30:00Z,NA,NA,NA,1.19,653.5,NA,NA,2.611,28.1,97.32,448,447
NA,2024-07-25T14:45:00Z,NA,NA,NA,1.18,356.5,NA,NA,2.576,27.9,97.31,449,447
NA,2024-07-25T15:00:00Z,NA,NA,NA,1.14,272.6,NA,NA,2.533,27.5,97.29,449,447
NA,2024-07-25T15:15:00Z,NA,NA,NA,1.19,524,NA,NA,2.662,28.4,97.27,447,447
NA,2024-07-25T15:30:00Z,NA,NA,NA,1.35,357.1,NA,NA,2.588,28.7,97.26,446,447
NA,2024-07-25T15:45:00Z,NA,NA,NA,1.41,301.8,NA,NA,2.557,28.8,97.24,447,446
NA,2024-07-25T16:00:00Z,NA,NA,NA,1.37,468.6,NA,NA,2.582,28.8,97.23,447,446
NA,2024-07-25T16:15:00Z,NA,NA,NA,1.27,219.4,NA,NA,2.679,28.8,97.22,448,447
NA,2024-07-25T16:30:00Z,NA,NA,NA,1.26,206.5,NA,NA,2.622,28.5,97.21,449,447
NA,2024-07-25T16:45:00Z,NA,NA,NA,1.06,124.5,NA,NA,2.573,27.3,97.19,450,447
NA,2024-07-25T17:00:00Z,NA,NA,NA,1.03,182.7,NA,NA,2.612,27.4,97.19,449,447
NA,2024-07-25T17:15:00Z,NA,NA,NA,1.03,214.1,NA,NA,2.638,27.5,97.18,449,448
NA,2024-07-25T17:30:00Z,NA,NA,NA,1.22,246.3,NA,NA,2.677,28.5,97.18,449,447
NA,2024-07-25T17:45:00Z,NA,NA,NA,1.17,203.8,NA,NA,2.668,28.2,97.18,449,447
NA,2024-07-25T18:00:00Z,NA,NA,NA,1.08,167.4,NA,NA,2.629,27.7,97.17,450,447
NA,2024-07-25T18:15:00Z,NA,NA,NA,0.98,142.8,NA,NA,2.62,27.2,97.17,450,447
NA,2024-07-25T18:30:00Z,NA,NA,NA,0.95,136.8,NA,NA,2.695,27.4,97.18,450,448
NA,2024-07-25T18:45:00Z,NA,NA,NA,0.88,67.6,NA,NA,2.661,26.9,97.18,451,448
NA,2024-07-25T19:00:00Z,NA,NA,NA,0.78,39.6,NA,NA,2.664,26.4,97.18,451,448
NA,2024-07-25T19:15:00Z,NA,NA,NA,0.8,35.9,NA,NA,2.613,26.2,97.17,451,448
NA,2024-07-25T19:30:00Z,NA,NA,NA,0.83,30,NA,NA,2.569,26.2,97.17,451,448
NA,2024-07-25T19:45:00Z,NA,NA,NA,0.86,22.3,NA,NA,2.527,26.1,97.17,451,448
NA,2024-07-25T20:00:00Z,NA,NA,NA,0.8,19.2,NA,NA,2.557,26,97.16,451,448
NA,2024-07-25T20:15:00Z,NA,NA,NA,0.58,11.7,NA,NA,2.675,25.4,97.16,452,449
NA,2024-07-25T20:30:00Z,NA,NA,NA,0.52,6,NA,NA,2.659,25,97.18,453,449
NA,2024-07-25T20:45:00Z,NA,NA,NA,0.47,0,NA,NA,2.675,24.9,97.2,453,450
NA,2024-07-25T21:00:00Z,NA,NA,NA,0.36,0,NA,NA,2.726,24.6,97.23,454,450
NA,2024-07-25T21:15:00Z,NA,NA,NA,0.25,0,NA,NA,2.745,24.1,97.23,454,450
NA,2024-07-25T21:30:00Z,NA,NA,NA,0.21,0,NA,NA,2.718,23.7,97.24,454,451
NA,2024-07-25T21:45:00Z,NA,NA,NA,0.24,0,NA,NA,2.675,23.6,97.23,454,451
NA,2024-07-25T22:00:00Z,NA,NA,NA,0.21,0,NA,NA,2.668,23.4,97.23,455,451
NA,2024-07-25T22:15:00Z,NA,NA,NA,0.18,0,NA,NA,2.651,23.2,97.24,454,451
NA,2024-07-25T22:30:00Z,NA,NA,NA,0.23,0,NA,NA,2.625,23.3,97.26,454,451
NA,2024-07-25T22:45:00Z,NA,NA,NA,0.21,0,NA,NA,2.638,23.3,97.26,455,451
NA,2024-07-25T23:00:00Z,NA,NA,NA,0.18,0,NA,NA,2.632,23,97.27,455,451
NA,2024-07-25T23:15:00Z,NA,NA,NA,0.14,0,NA,NA,2.646,22.9,97.28,455,451
NA,2024-07-25T23:30:00Z,NA,NA,NA,0.1,0,NA,NA,2.634,22.6,97.27,456,452
NA,2024-07-25T23:45:00Z,NA,NA,NA,0.04,0,NA,NA,2.615,22,97.26,456,452
NA,2024-07-26T00:00:00Z,NA,NA,NA,0.04,0,NA,NA,2.606,22,97.26,456,452
NA,2024-07-26T00:15:00Z,NA,NA,NA,0.06,0,NA,NA,2.624,22.3,97.26,456,452
NA,2024-07-26T00:30:00Z,NA,NA,NA,0.05,0,NA,NA,2.61,22.1,97.28,457,452
NA,2024-07-26T00:45:00Z,NA,NA,NA,0.03,0,NA,NA,2.583,21.8,97.27,456,452
NA,2024-07-26T01:00:00Z,NA,NA,NA,0.03,0,NA,NA,2.585,21.8,97.27,457,452
NA,2024-07-26T01:15:00Z,NA,NA,NA,0.01,0,NA,NA,2.526,21.4,97.26,461,454
